58, band 4 module 5 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    20023.564000       0.000000
    20027.341000       0.000000
    20031.120000       0.000000
    20034.900000       0.000000
    20038.682000       0.000000
    20042.464000       0.000000
    20046.248000       0.000000
    20050.035000       0.000000
    20053.821000       0.000000
    20057.611000       0.000000
    20061.400000       0.000000
    20065.191000       0.000000
    20068.985000       0.000000
    20072.779000       0.000001
    20076.575000       0.000002
    20080.372000       0.000003
    20084.171000       0.000007
    20087.971000       0.000012
    20091.772000       0.000022
    20095.575000       0.000039
    20099.379000       0.000069
    20103.186000       0.000120
    20106.993000       0.000204
    20110.801000       0.000342
    20114.612000       0.000563
    20118.423000       0.000910
    20122.237000       0.001449
    20126.051000       0.002267
    20129.866000       0.003488
    20133.684000       0.005277
    20137.503000       0.007851
    20141.324000       0.011486
    20145.145000       0.016524
    20148.968000       0.023377
    20152.793000       0.032524
    20156.619000       0.044501
    20160.447000       0.059882
    20164.275000       0.079253
    20168.105000       0.103167
    20171.938000       0.132105
    20175.771000       0.166411
    20179.606000       0.206246
    20183.442000       0.251531
    20187.281000       0.301911
    20191.119000       0.356732
    20194.960000       0.415051
    20198.802000       0.475664
    20202.645000       0.537173
    20206.491000       0.598073
    20210.337000       0.656859
    20214.185000       0.712141
    20218.035000       0.762752
    20221.885000       0.807834
    20225.738000       0.846898
    20229.592000       0.879834
    20233.447000       0.906891
    20237.304000       0.928609
    20241.162000       0.945731
    20245.022000       0.959088
    20248.883000       0.969501
    20252.745000       0.977686
    20256.610000       0.984201
    20260.475000       0.989420
    20264.343000       0.993545
    20268.211000       0.996652
    20272.081000       0.998750
    20275.953000       0.999847
    20279.825000       1.000000
    20283.701000       0.999348
    20287.576000       0.998117
    20291.453000       0.996595
    20295.333000       0.995089
    20299.213000       0.993871
    20303.095000       0.993129
    20306.978000       0.992935
    20310.864000       0.993226
    20314.750000       0.993832
    20318.637000       0.994508
    20322.527000       0.994992
    20326.417000       0.995063
    20330.310000       0.994590
    20334.204000       0.993562
    20338.099000       0.992089
    20341.996000       0.990381
    20345.894000       0.988711
    20349.794000       0.987321
    20353.695000       0.986401
    20357.597000       0.986041
    20361.502000       0.986205
    20365.408000       0.986745
    20369.316000       0.987427
    20373.224000       0.987988
    20377.134000       0.988191
    20381.046000       0.987879
    20384.959000       0.987114
    20388.874000       0.986108
    20392.790000       0.984809
    20396.707000       0.983467
    20400.628000       0.982343
    20404.548000       0.981648
    20408.471000       0.981503
    20412.394000       0.981903
    20416.319000       0.982725
    20420.247000       0.983753
    20424.174000       0.984726
    20428.105000       0.985327
    20432.036000       0.985409
    20435.969000       0.984927
    20439.903000       0.983930
    20443.839000       0.982580
    20447.777000       0.981116
    20451.715000       0.979805
    20455.656000       0.978878
    20459.598000       0.978482
    20463.541000       0.978647
    20467.487000       0.979279
    20471.433000       0.980183
    20475.382000       0.981101
    20479.331000       0.981773
    20483.281000       0.981995
    20487.235000       0.981658
    20491.188000       0.980779
    20495.145000       0.979494
    20499.101000       0.978025
    20503.060000       0.976637
    20507.021000       0.975574
    20510.982000       0.975004
    20514.946000       0.974982
    20518.910000       0.975437
    20522.876000       0.976175
    20526.845000       0.976924
    20530.814000       0.977378
    20534.786000       0.977255
    20538.758000       0.976336
    20542.731000       0.974492
    20546.707000       0.971677
    20550.684000       0.967895
    20554.664000       0.963150
    20558.643000       0.957377
    20562.626000       0.950384
    20566.609000       0.941811
    20570.593000       0.931113
    20574.580000       0.917587
    20578.567000       0.900430
    20582.558000       0.878825
    20586.548000       0.852050
    20590.540000       0.819581
    20594.535000       0.781183
    20598.530000       0.736971
    20602.528000       0.687439
    20606.527000       0.633434
    20610.526000       0.576108
    20614.529000       0.516824
    20618.532000       0.457049
    20622.538000       0.398249
    20626.544000       0.341777
    20630.551000       0.288791
    20634.562000       0.240191
    20638.573000       0.196593
    20642.586000       0.158322
    20646.600000       0.125432
    20650.615000       0.097752
    20654.634000       0.074928
    20658.652000       0.056486
    20662.674000       0.041877
    20666.695000       0.030531
    20670.720000       0.021889
    20674.744000       0.015431
    20678.771000       0.010696
    20682.800000       0.007291
    20686.830000       0.004886
    20690.862000       0.003220
    20694.894000       0.002086
    20698.929000       0.001329
    20702.966000       0.000832
    20707.003000       0.000513
    20711.043000       0.000310
    20715.084000       0.000185
    20719.126000       0.000108
    20723.171000       0.000062
    20727.216000       0.000035
    20731.264000       0.000020
    20735.313000       0.000011
    20739.363000       0.000006
    20743.415000       0.000003
    20747.469000       0.000002
    20751.525000       0.000001
    20755.581000       0.000000
    20759.639000       0.000000
    20763.700000       0.000000
    20767.761000       0.000000
    20771.825000       0.000000
    20775.889000       0.000000
    20779.955000       0.000000
    20784.023000       0.000000
    20788.093000       0.000000
    20792.164000       0.000000
    20796.237000       0.000000
    20800.312000       0.000000
    20804.387000       0.000000
