68, band 5 module 3 CCD column 374 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    19257.229000       0.000000
    19260.724000       0.000000
    19264.221000       0.000000
    19267.719000       0.000000
    19271.215000       0.000000
    19274.716000       0.000000
    19278.218000       0.000000
    19281.721000       0.000001
    19285.223000       0.000001
    19288.728000       0.000002
    19292.235000       0.000004
    19295.741000       0.000007
    19299.250000       0.000011
    19302.761000       0.000019
    19306.273000       0.000032
    19309.784000       0.000052
    19313.298000       0.000084
    19316.814000       0.000136
    19320.331000       0.000215
    19323.847000       0.000336
    19327.367000       0.000519
    19330.887000       0.000790
    19334.410000       0.001189
    19337.931000       0.001767
    19341.456000       0.002591
    19344.982000       0.003750
    19348.509000       0.005360
    19352.035000       0.007562
    19355.565000       0.010532
    19359.096000       0.014483
    19362.629000       0.019662
    19366.160000       0.026354
    19369.695000       0.034877
    19373.232000       0.045574
    19376.769000       0.058804
    19380.306000       0.074924
    19383.846000       0.094275
    19387.387000       0.117154
    19390.930000       0.143797
    19394.472000       0.174348
    19398.017000       0.208839
    19401.564000       0.247169
    19405.112000       0.289095
    19408.659000       0.334221
    19412.210000       0.382007
    19415.761000       0.431783
    19419.315000       0.482777
    19422.867000       0.534148
    19426.423000       0.585026
    19429.980000       0.634563
    19433.538000       0.681972
    19437.095000       0.726571
    19440.656000       0.767814
    19444.219000       0.805309
    19447.782000       0.838833
    19451.345000       0.868319
    19454.911000       0.893848
    19458.479000       0.915618
    19462.047000       0.933915
    19465.615000       0.949080
    19469.187000       0.961479
    19472.759000       0.971477
    19476.333000       0.979419
    19479.906000       0.985620
    19483.483000       0.990356
    19487.061000       0.993874
    19490.638000       0.996388
    19494.219000       0.998091
    19497.801000       0.999155
    19501.384000       0.999738
    19504.966000       0.999979
    19508.552000       1.000000
    19512.139000       0.999898
    19515.728000       0.999744
    19519.315000       0.999582
    19522.907000       0.999430
    19526.499000       0.999281
    19530.093000       0.999116
    19533.687000       0.998907
    19537.282000       0.998630
    19540.880000       0.998272
    19544.478000       0.997834
    19548.078000       0.997331
    19551.679000       0.996790
    19555.282000       0.996250
    19558.885000       0.995745
    19562.491000       0.995302
    19566.097000       0.994932
    19569.705000       0.994632
    19573.314000       0.994382
    19576.925000       0.994151
    19580.536000       0.993903
    19584.150000       0.993608
    19587.764000       0.993207
    19591.380000       0.992707
    19594.997000       0.992143
    19598.616000       0.991543
    19602.235000       0.990938
    19605.857000       0.990365
    19609.479000       0.989852
    19613.103000       0.989413
    19616.728000       0.989049
    19620.355000       0.988742
    19623.982000       0.988464
    19627.612000       0.988197
    19631.242000       0.987890
    19634.875000       0.987517
    19638.507000       0.987068
    19642.142000       0.986550
    19645.778000       0.985985
    19649.416000       0.985404
    19653.054000       0.984844
    19656.694000       0.984335
    19660.335000       0.983897
    19663.978000       0.983534
    19667.622000       0.983233
    19671.267000       0.982967
    19674.914000       0.982703
    19678.562000       0.982405
    19682.211000       0.982043
    19685.861000       0.981603
    19689.514000       0.981084
    19693.167000       0.980499
    19696.822000       0.979873
    19700.478000       0.979234
    19704.136000       0.978601
    19707.794000       0.977979
    19711.455000       0.977353
    19715.116000       0.976679
    19718.780000       0.975887
    19722.444000       0.974883
    19726.110000       0.973549
    19729.776000       0.971748
    19733.446000       0.969332
    19737.115000       0.966132
    19740.787000       0.961966
    19744.458000       0.956627
    19748.133000       0.949882
    19751.808000       0.941464
    19755.485000       0.931073
    19759.162000       0.918378
    19762.842000       0.903030
    19766.522000       0.884679
    19770.205000       0.862999
    19773.888000       0.837720
    19777.574000       0.808656
    19781.259000       0.775737
    19784.947000       0.739034
    19788.636000       0.698772
    19792.327000       0.655334
    19796.018000       0.609256
    19799.712000       0.561201
    19803.406000       0.511930
    19807.102000       0.462264
    19810.799000       0.413038
    19814.498000       0.365060
    19818.197000       0.319067
    19821.899000       0.275696
    19825.602000       0.235459
    19829.306000       0.198723
    19833.011000       0.165713
    19836.719000       0.136515
    19840.426000       0.111088
    19844.137000       0.089283
    19847.847000       0.070868
    19851.560000       0.055548
    19855.274000       0.042994
    19858.990000       0.032858
    19862.706000       0.024794
    19866.424000       0.018472
    19870.143000       0.013587
    19873.865000       0.009866
    19877.586000       0.007073
    19881.309000       0.005006
    19885.035000       0.003497
    19888.761000       0.002412
    19892.489000       0.001642
    19896.218000       0.001104
    19899.949000       0.000732
    19903.680000       0.000480
    19907.414000       0.000310
    19911.148000       0.000198
    19914.885000       0.000125
    19918.622000       0.000078
    19922.362000       0.000048
    19926.102000       0.000029
    19929.844000       0.000017
    19933.587000       0.000010
    19937.332000       0.000006
    19941.077000       0.000003
    19944.825000       0.000002
    19948.574000       0.000001
    19952.325000       0.000001
    19956.076000       0.000000
    19959.829000       0.000000
    19963.583000       0.000000
    19967.340000       0.000000
    19971.097000       0.000000
    19974.856000       0.000000
    19978.615000       0.000000
