53, band 4 module 3 CCD column 374 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    20028.695000       0.000000
    20032.475000       0.000000
    20036.257000       0.000000
    20040.041000       0.000000
    20043.825000       0.000000
    20047.612000       0.000000
    20051.399000       0.000000
    20055.188000       0.000001
    20058.980000       0.000001
    20062.771000       0.000002
    20066.565000       0.000004
    20070.360000       0.000006
    20074.156000       0.000011
    20077.954000       0.000018
    20081.752000       0.000030
    20085.554000       0.000049
    20089.356000       0.000080
    20093.159000       0.000129
    20096.964000       0.000206
    20100.771000       0.000322
    20104.578000       0.000499
    20108.388000       0.000763
    20112.199000       0.001151
    20116.011000       0.001714
    20119.825000       0.002520
    20123.639000       0.003656
    20127.456000       0.005236
    20131.275000       0.007403
    20135.093000       0.010332
    20138.915000       0.014236
    20142.738000       0.019363
    20146.561000       0.025999
    20150.386000       0.034466
    20154.212000       0.045109
    20158.041000       0.058291
    20161.871000       0.074376
    20165.701000       0.093709
    20169.534000       0.116595
    20173.369000       0.143274
    20177.203000       0.173895
    20181.041000       0.208494
    20184.879000       0.246973
    20188.718000       0.289087
    20192.560000       0.334437
    20196.402000       0.382476
    20200.247000       0.432526
    20204.093000       0.483802
    20207.939000       0.535450
    20211.788000       0.586588
    20215.639000       0.636354
    20219.490000       0.683952
    20223.343000       0.728690
    20227.197000       0.770018
    20231.053000       0.807543
    20234.911000       0.841044
    20238.769000       0.870462
    20242.630000       0.895883
    20246.492000       0.917517
    20250.355000       0.935658
    20254.220000       0.950658
    20258.085000       0.962890
    20261.954000       0.972724
    20265.823000       0.980508
    20269.693000       0.986557
    20273.566000       0.991150
    20277.440000       0.994529
    20281.314000       0.996909
    20285.191000       0.998481
    20289.070000       0.999418
    20292.948000       0.999877
    20296.830000       1.000000
    20300.712000       0.999909
    20304.596000       0.999702
    20308.482000       0.999453
    20312.368000       0.999203
    20316.257000       0.998969
    20320.148000       0.998742
    20324.038000       0.998500
    20327.932000       0.998213
    20331.825000       0.997855
    20335.722000       0.997411
    20339.620000       0.996883
    20343.518000       0.996294
    20347.419000       0.995682
    20351.321000       0.995072
    20355.224000       0.994502
    20359.129000       0.993999
    20363.035000       0.993576
    20366.943000       0.993229
    20370.853000       0.992936
    20374.763000       0.992664
    20378.676000       0.992374
    20382.590000       0.992034
    20386.505000       0.991892
    20390.422000       0.991786
    20394.341000       0.991613
    20398.260000       0.991400
    20402.182000       0.991182
    20406.104000       0.990996
    20410.029000       0.990873
    20413.956000       0.990830
    20417.882000       0.990865
    20421.812000       0.990961
    20425.743000       0.991077
    20429.674000       0.991096
    20433.608000       0.991071
    20437.542000       0.990973
    20441.479000       0.990794
    20445.418000       0.990539
    20449.357000       0.990234
    20453.298000       0.989912
    20457.241000       0.989612
    20461.185000       0.989368
    20465.131000       0.989200
    20469.078000       0.989113
    20473.026000       0.989093
    20476.977000       0.989111
    20480.928000       0.989130
    20484.882000       0.989111
    20488.837000       0.989024
    20492.793000       0.988853
    20496.751000       0.988596
    20500.711000       0.988271
    20504.671000       0.987904
    20508.634000       0.987526
    20512.597000       0.987159
    20516.563000       0.986812
    20520.531000       0.986470
    20524.498000       0.986091
    20528.469000       0.985602
    20532.441000       0.984905
    20536.414000       0.983882
    20540.389000       0.982395
    20544.364000       0.980289
    20548.343000       0.977399
    20552.322000       0.973539
    20556.302000       0.968503
    20560.285000       0.962056
    20564.270000       0.953926
    20568.255000       0.943807
    20572.242000       0.931359
    20576.231000       0.916216
    20580.221000       0.898013
    20584.213000       0.876404
    20588.205000       0.851099
    20592.200000       0.821895
    20596.197000       0.788708
    20600.194000       0.751598
    20604.194000       0.710791
    20608.196000       0.666676
    20612.198000       0.619802
    20616.202000       0.570852
    20620.207000       0.520614
    20624.215000       0.469940
    20628.224000       0.419693
    20632.234000       0.370713
    20636.246000       0.323764
    20640.260000       0.279507
    20644.274000       0.238468
    20648.291000       0.201028
    20652.310000       0.167417
    20656.329000       0.137720
    20660.351000       0.111892
    20664.373000       0.089775
    20668.398000       0.071126
    20672.424000       0.055641
    20676.451000       0.042974
    20680.480000       0.032769
    20684.512000       0.024668
    20688.543000       0.018332
    20692.577000       0.013448
    20696.612000       0.009738
    20700.650000       0.006961
    20704.689000       0.004911
    20708.728000       0.003421
    20712.770000       0.002351
    20716.814000       0.001595
    20720.858000       0.001069
    20724.905000       0.000706
    20728.952000       0.000461
    20733.002000       0.000297
    20737.054000       0.000189
    20741.106000       0.000118
    20745.161000       0.000073
    20749.217000       0.000045
    20753.274000       0.000027
    20757.334000       0.000016
    20761.395000       0.000009
    20765.456000       0.000005
    20769.521000       0.000003
    20773.585000       0.000002
    20777.653000       0.000001
    20781.722000       0.000001
    20785.791000       0.000000
    20789.864000       0.000000
    20793.938000       0.000000
    20798.012000       0.000000
    20802.089000       0.000000
    20806.167000       0.000000
    20810.247000       0.000000
