278, band 19 module 3 CCD column 374 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    11008.364000       0.000000
    11009.507000       0.000000
    11010.650000       0.000000
    11011.794000       0.000000
    11012.938000       0.000000
    11014.081000       0.000000
    11015.226000       0.000000
    11016.370000       0.000000
    11017.515000       0.000000
    11018.661000       0.000000
    11019.806000       0.000000
    11020.951000       0.000001
    11022.096000       0.000001
    11023.243000       0.000002
    11024.389000       0.000005
    11025.535000       0.000008
    11026.682000       0.000015
    11027.829000       0.000026
    11028.976000       0.000046
    11030.124000       0.000078
    11031.271000       0.000131
    11032.419000       0.000217
    11033.567000       0.000354
    11034.715000       0.000568
    11035.864000       0.000898
    11037.012000       0.001398
    11038.162000       0.002144
    11039.311000       0.003237
    11040.460000       0.004813
    11041.611000       0.007045
    11042.760000       0.010155
    11043.910000       0.014414
    11045.061000       0.020147
    11046.212000       0.027732
    11047.363000       0.037590
    11048.514000       0.050181
    11049.666000       0.065976
    11050.817000       0.085435
    11051.969000       0.108976
    11053.122000       0.136931
    11054.274000       0.169510
    11055.426000       0.206762
    11056.579000       0.248540
    11057.732000       0.294480
    11058.886000       0.343993
    11060.039000       0.396276
    11061.193000       0.450345
    11062.347000       0.505083
    11063.501000       0.559310
    11064.656000       0.611856
    11065.811000       0.661645
    11066.966000       0.707767
    11068.121000       0.749535
    11069.277000       0.786526
    11070.433000       0.818588
    11071.588000       0.845827
    11072.745000       0.868565
    11073.901000       0.887277
    11075.058000       0.902529
    11076.216000       0.914903
    11077.373000       0.924942
    11078.530000       0.933105
    11079.687000       0.939749
    11080.846000       0.945131
    11082.004000       0.949423
    11083.162000       0.952744
    11084.321000       0.955196
    11085.480000       0.956891
    11086.639000       0.957969
    11087.798000       0.958604
    11088.958000       0.958990
    11090.118000       0.959323
    11091.278000       0.959773
    11092.439000       0.960457
    11093.599000       0.961423
    11094.760000       0.962636
    11095.921000       0.964018
    11097.082000       0.965437
    11098.244000       0.966751
    11099.405000       0.967841
    11100.568000       0.968632
    11101.730000       0.969119
    11102.893000       0.969359
    11104.056000       0.969467
    11105.219000       0.969583
    11106.382000       0.969812
    11107.546000       0.970258
    11108.709000       0.971009
    11109.873000       0.972047
    11111.037000       0.973291
    11112.202000       0.974614
    11113.367000       0.975870
    11114.532000       0.976928
    11115.697000       0.977699
    11116.863000       0.978158
    11118.028000       0.978348
    11119.195000       0.978348
    11120.361000       0.978317
    11121.527000       0.978401
    11122.693000       0.978720
    11123.861000       0.979342
    11125.028000       0.980269
    11126.195000       0.981435
    11127.363000       0.982721
    11128.531000       0.983984
    11129.699000       0.985082
    11130.868000       0.985913
    11132.037000       0.986430
    11133.205000       0.986657
    11134.374000       0.986683
    11135.544000       0.986637
    11136.714000       0.986669
    11137.883000       0.986909
    11139.054000       0.987441
    11140.224000       0.988286
    11141.395000       0.989397
    11142.566000       0.990667
    11143.737000       0.991954
    11144.908000       0.993112
    11146.079000       0.994024
    11147.252000       0.994626
    11148.424000       0.994921
    11149.596000       0.994980
    11150.769000       0.994923
    11151.942000       0.994895
    11153.115000       0.995030
    11154.288000       0.995422
    11155.462000       0.996098
    11156.635000       0.997011
    11157.809000       0.998043
    11158.984000       0.999021
    11160.159000       0.999741
    11161.333000       1.000000
    11162.509000       0.999614
    11163.684000       0.998431
    11164.859000       0.996328
    11166.036000       0.993192
    11167.211000       0.988890
    11168.388000       0.983231
    11169.564000       0.975941
    11170.741000       0.966635
    11171.918000       0.954822
    11173.095000       0.939921
    11174.273000       0.921306
    11175.451000       0.898368
    11176.629000       0.870588
    11177.807000       0.837607
    11178.986000       0.799295
    11180.164000       0.755793
    11181.343000       0.707531
    11182.523000       0.655224
    11183.702000       0.599826
    11184.882000       0.542477
    11186.063000       0.484420
    11187.243000       0.426921
    11188.423000       0.371181
    11189.604000       0.318267
    11190.785000       0.269057
    11191.966000       0.224205
    11193.148000       0.184123
    11194.330000       0.148993
    11195.512000       0.118785
    11196.694000       0.093292
    11197.877000       0.072174
    11199.059000       0.054997
    11200.242000       0.041275
    11201.425000       0.030508
    11202.609000       0.022207
    11203.793000       0.015919
    11204.977000       0.011238
    11206.162000       0.007812
    11207.346000       0.005347
    11208.531000       0.003604
    11209.716000       0.002392
    11210.901000       0.001564
    11212.086000       0.001006
    11213.272000       0.000638
    11214.459000       0.000398
    11215.645000       0.000244
    11216.831000       0.000148
    11218.018000       0.000088
    11219.205000       0.000052
    11220.392000       0.000030
    11221.580000       0.000017
    11222.768000       0.000010
    11223.956000       0.000005
    11225.144000       0.000003
    11226.333000       0.000002
    11227.522000       0.000001
    11228.710000       0.000000
    11229.900000       0.000000
    11231.090000       0.000000
    11232.279000       0.000000
    11233.470000       0.000000
    11234.660000       0.000000
    11235.850000       0.000000
    11237.041000       0.000000
    11238.232000       0.000000
    11239.424000       0.000000
    11240.615000       0.000000
