304, band 21 module 2 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
     9585.675800       0.000000
     9587.928600       0.000000
     9590.183500       0.000000
     9592.439600       0.000000
     9594.695600       0.000000
     9596.953700       0.000000
     9599.212900       0.000000
     9601.472100       0.000000
     9603.733500       0.000001
     9605.995900       0.000004
     9608.258200       0.000026
     9610.522800       0.000139
     9612.788400       0.000638
     9615.053900       0.002466
     9617.321700       0.008036
     9619.590500       0.022071
     9621.859300       0.051245
     9624.130300       0.101031
     9626.402300       0.168565
     9628.674300       0.239450
     9630.948500       0.293572
     9633.223700       0.319561
     9635.498900       0.324411
     9637.776300       0.326220
     9640.054800       0.335782
     9642.333200       0.347666
     9644.613900       0.350839
     9646.895600       0.345075
     9649.177300       0.341861
     9651.461100       0.349300
     9653.746100       0.361257
     9656.031000       0.365586
     9658.318100       0.360293
     9660.606300       0.356274
     9662.894500       0.362722
     9665.184900       0.374923
     9667.476300       0.380469
     9669.767800       0.375850
     9672.061400       0.371095
     9674.356100       0.376478
     9676.650800       0.388765
     9678.947700       0.395535
     9681.245700       0.391690
     9683.543600       0.386324
     9685.843800       0.390588
     9688.145100       0.402835
     9690.446300       0.410746
     9692.749800       0.407796
     9695.054300       0.401957
     9697.358800       0.405102
     9699.665600       0.417124
     9701.973400       0.426094
     9704.281200       0.424151
     9706.591300       0.418017
     9708.902400       0.420015
     9711.213500       0.431648
     9713.526800       0.441582
     9715.840100       0.440765
     9718.155700       0.434483
     9720.472300       0.435331
     9722.788900       0.446426
     9725.107800       0.457237
     9727.427800       0.457616
     9729.747700       0.451329
     9732.069900       0.451063
     9734.393200       0.461499
     9736.716400       0.473065
     9739.041900       0.474672
     9741.368600       0.468542
     9743.695100       0.467233
     9746.024000       0.476900
     9748.354000       0.489054
     9750.683900       0.491920
     9753.016100       0.486120
     9755.349400       0.483864
     9757.682600       0.492622
     9760.018200       0.505216
     9762.354800       0.509358
     9764.691400       0.504071
     9767.030300       0.500930
     9769.369800       0.508688
     9771.710900       0.521568
     9774.052600       0.527009
     9776.395400       0.522346
     9778.739900       0.518432
     9781.084900       0.525118
     9783.431100       0.538168
     9785.779000       0.544828
     9788.127400       0.540918
     9790.477000       0.536346
     9792.828200       0.541703
     9795.180100       0.554419
     9797.533000       0.561947
     9799.887700       0.558680
     9802.242900       0.554222
     9804.599200       0.559415
     9806.957300       0.572945
     9809.315900       0.582479
     9811.675600       0.581768
     9814.037100       0.577898
     9816.399100       0.582881
     9818.762200       0.597209
     9821.127100       0.608882
     9823.492500       0.609367
     9825.859100       0.605054
     9828.227400       0.608803
     9830.596200       0.622779
     9832.966200       0.635478
     9835.337300       0.637039
     9837.710200       0.632447
     9840.083600       0.634960
     9842.458200       0.648407
     9844.834500       0.662022
     9847.211400       0.664760
     9849.589400       0.660072
     9851.969100       0.661362
     9854.349400       0.674110
     9856.730900       0.688514
     9859.114100       0.692516
     9861.497800       0.687912
     9863.882800       0.688013
     9866.269400       0.699910
     9868.656600       0.714965
     9871.045000       0.720289
     9873.435100       0.715942
     9875.825800       0.714922
     9878.217700       0.725835
     9880.611300       0.741387
     9883.005500       0.748052
     9885.400800       0.744141
     9887.797900       0.742094
     9890.195500       0.751915
     9892.594300       0.767781
     9894.994900       0.775788
     9897.396100       0.772489
     9899.798400       0.769542
     9902.202500       0.778161
     9904.607100       0.794161
     9907.012900       0.803487
     9909.420500       0.800976
     9911.828600       0.797248
     9914.238000       0.804592
     9916.649100       0.820543
     9919.060700       0.831152
     9921.473600       0.829565
     9923.887600       0.825207
     9926.303400       0.831228
     9928.719700       0.846959
     9931.137300       0.858764
     9933.556600       0.858232
     9935.976500       0.853410
     9938.397600       0.858097
     9940.820400       0.873418
     9943.243900       0.886316
     9945.668500       0.886955
     9948.094900       0.881856
     9950.521900       0.885204
     9952.950100       0.899938
     9955.380000       0.913811
     9957.810600       0.915723
     9960.242300       0.910522
     9962.675800       0.912557
     9965.110000       0.926543
     9967.545200       0.941261
     9969.982300       0.944511
     9972.420000       0.939387
     9974.858900       0.940164
     9977.299600       0.953260
     9979.740800       0.968664
     9982.183300       0.973275
     9984.627500       0.968369
     9987.072400       0.967866
     9989.518400       0.979708
     9991.966300       0.995129
     9994.414700       1.000000
     9996.864400       0.992581
     9999.315800       0.982948
    10001.768000       0.973220
    10004.221000       0.943812
    10006.676000       0.865229
    10009.132000       0.725101
    10011.589000       0.542758
    10014.047000       0.357993
    10016.507000       0.206573
    10018.967000       0.103900
    10021.429000       0.045468
    10023.892000       0.017296
    10026.357000       0.005717
    10028.822000       0.001642
    10031.289000       0.000409
    10033.757000       0.000089
    10036.226000       0.000017
    10038.697000       0.000003
    10041.168000       0.000000
    10043.641000       0.000000
    10046.115000       0.000000
    10048.590000       0.000000
    10051.066000       0.000000
    10053.544000       0.000000
    10056.023000       0.000000
