1, band 1 module 1 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
161
Wavenumber (cm-1)   Filter response
    24328.322000       0.000000
    24335.271000       0.000000
    24342.224000       0.000000
    24349.181000       0.000000
    24356.141000       0.000000
    24363.106000       0.000000
    24370.075000       0.000000
    24377.047000       0.000000
    24384.024000       0.000000
    24391.005000       0.000000
    24397.989000       0.000000
    24404.978000       0.000001
    24411.970000       0.000002
    24418.967000       0.000004
    24425.968000       0.000008
    24432.972000       0.000018
    24439.981000       0.000039
    24446.994000       0.000080
    24454.011000       0.000161
    24461.031000       0.000314
    24468.056000       0.000598
    24475.085000       0.001107
    24482.118000       0.001992
    24489.155000       0.003488
    24496.196000       0.005940
    24503.241000       0.009836
    24510.290000       0.015842
    24517.343000       0.024818
    24524.400000       0.037816
    24531.461000       0.056050
    24538.527000       0.080790
    24545.596000       0.113288
    24552.669000       0.154580
    24559.747000       0.205282
    24566.829000       0.265393
    24573.914000       0.334138
    24581.004000       0.409880
    24588.098000       0.490173
    24595.196000       0.571722
    24602.298000       0.650718
    24609.404000       0.724282
    24616.514000       0.789641
    24623.629000       0.844905
    24630.747000       0.889288
    24637.872000       0.923124
    24644.999000       0.947690
    24652.129000       0.964855
    24659.264000       0.976675
    24666.404000       0.984954
    24673.547000       0.990990
    24680.694000       0.995464
    24687.846000       0.998524
    24695.002000       1.000000
    24702.161000       0.999694
    24709.325000       0.997618
    24716.493000       0.994127
    24723.666000       0.989892
    24730.842000       0.985713
    24738.023000       0.982319
    24745.208000       0.980132
    24752.397000       0.979141
    24759.590000       0.978915
    24766.787000       0.978757
    24773.989000       0.977944
    24781.194000       0.975986
    24788.404000       0.972768
    24795.619000       0.968608
    24802.837000       0.964152
    24810.059000       0.960144
    24817.286000       0.957177
    24824.517000       0.955491
    24831.752000       0.954892
    24838.992000       0.954826
    24846.235000       0.954574
    24853.483000       0.953479
    24860.735000       0.951207
    24867.991000       0.947861
    24875.252000       0.943959
    24882.517000       0.940272
    24889.786000       0.937583
    24897.059000       0.936436
    24904.336000       0.936970
    24911.618000       0.938877
    24918.904000       0.941517
    24926.194000       0.944115
    24933.489000       0.946010
    24940.788000       0.946834
    24948.091000       0.946596
    24955.398000       0.945624
    24962.710000       0.943377
    24970.026000       0.937234
    24977.346000       0.931488
    24984.671000       0.926058
    24991.999000       0.920616
    24999.332000       0.914724
    25006.670000       0.908024
    25014.012000       0.900384
    25021.358000       0.891969
    25028.710000       0.882628
    25036.065000       0.873177
    25043.424000       0.864311
    25050.787000       0.856236
    25058.155000       0.848862
    25065.527000       0.841838
    25072.903000       0.834689
    25080.284000       0.826992
    25087.669000       0.818572
    25095.058000       0.809671
    25102.452000       0.800388
    25109.850000       0.791179
    25117.252000       0.782464
    25124.659000       0.774477
    25132.070000       0.767184
    25139.486000       0.760295
    25146.906000       0.753379
    25154.330000       0.746194
    25161.759000       0.738413
    25169.192000       0.729950
    25176.629000       0.721064
    25184.071000       0.712161
    25191.518000       0.703649
    25198.968000       0.695786
    25206.423000       0.688587
    25213.883000       0.681864
    25221.347000       0.675429
    25228.815000       0.668654
    25236.288000       0.661272
    25243.765000       0.653244
    25251.247000       0.644766
    25258.733000       0.636197
    25266.223000       0.627920
    25273.718000       0.620206
    25281.218000       0.613285
    25288.722000       0.606922
    25296.230000       0.600685
    25303.743000       0.594200
    25311.260000       0.587196
    25318.782000       0.579592
    25326.308000       0.571529
    25333.838000       0.563312
    25341.373000       0.555322
    25348.913000       0.548048
    25356.457000       0.541331
    25364.006000       0.535045
    25371.559000       0.528888
    25379.116000       0.522485
    25386.679000       0.515506
    25394.245000       0.507750
    25401.816000       0.499174
    25409.392000       0.489996
    25416.972000       0.480224
    25424.559000       0.469664
    25432.148000       0.458016
    25439.742000       0.444728
    25447.340000       0.429063
    25454.943000       0.410245
    25462.550000       0.387639
    25470.162000       0.360956
    25477.778000       0.330520
    25485.399000       0.296733
    25493.025000       0.260658
