274, band 19 module 2 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    11012.395000       0.000000
    11013.538000       0.000000
    11014.682000       0.000000
    11015.825000       0.000000
    11016.970000       0.000000
    11018.114000       0.000000
    11019.259000       0.000000
    11020.404000       0.000000
    11021.548000       0.000000
    11022.694000       0.000000
    11023.840000       0.000000
    11024.985000       0.000000
    11026.131000       0.000000
    11027.278000       0.000000
    11028.424000       0.000001
    11029.571000       0.000002
    11030.718000       0.000004
    11031.865000       0.000007
    11033.013000       0.000013
    11034.160000       0.000024
    11035.308000       0.000043
    11036.457000       0.000076
    11037.605000       0.000133
    11038.754000       0.000228
    11039.902000       0.000385
    11041.052000       0.000636
    11042.201000       0.001034
    11043.351000       0.001651
    11044.501000       0.002590
    11045.650000       0.003994
    11046.801000       0.006050
    11047.952000       0.009006
    11049.102000       0.013173
    11050.254000       0.018933
    11051.405000       0.026740
    11052.556000       0.037111
    11053.708000       0.050614
    11054.860000       0.067840
    11056.012000       0.089366
    11057.165000       0.115707
    11058.318000       0.147259
    11059.471000       0.184243
    11060.624000       0.226644
    11061.777000       0.274170
    11062.931000       0.326218
    11064.085000       0.381879
    11065.239000       0.439965
    11066.394000       0.499069
    11067.548000       0.557662
    11068.703000       0.614199
    11069.858000       0.667251
    11071.014000       0.715620
    11072.170000       0.758436
    11073.325000       0.795225
    11074.482000       0.825925
    11075.638000       0.850856
    11076.794000       0.870653
    11077.951000       0.886156
    11079.108000       0.898284
    11080.266000       0.907922
    11081.424000       0.915812
    11082.581000       0.922493
    11083.739000       0.928280
    11084.898000       0.933280
    11086.056000       0.937457
    11087.215000       0.940707
    11088.374000       0.942940
    11089.533000       0.944150
    11090.693000       0.944456
    11091.852000       0.944101
    11093.012000       0.943429
    11094.173000       0.942830
    11095.333000       0.942651
    11096.494000       0.943138
    11097.654000       0.944394
    11098.816000       0.946356
    11099.978000       0.948810
    11101.139000       0.951442
    11102.301000       0.953903
    11103.463000       0.955887
    11104.626000       0.957197
    11105.789000       0.957785
    11106.951000       0.957818
    11108.114000       0.957483
    11109.278000       0.957096
    11110.441000       0.956980
    11111.605000       0.957393
    11112.769000       0.958467
    11113.934000       0.960181
    11115.099000       0.962366
    11116.263000       0.964741
    11117.428000       0.966977
    11118.594000       0.968772
    11119.759000       0.969915
    11120.925000       0.970335
    11122.091000       0.970121
    11123.258000       0.969497
    11124.424000       0.968778
    11125.591000       0.968299
    11126.758000       0.968341
    11127.925000       0.969072
    11129.093000       0.970505
    11130.261000       0.972501
    11131.428000       0.974794
    11132.597000       0.977053
    11133.766000       0.978955
    11134.934000       0.980253
    11136.103000       0.980835
    11137.272000       0.980746
    11138.442000       0.980179
    11139.612000       0.979433
    11140.782000       0.978848
    11141.952000       0.978727
    11143.123000       0.979273
    11144.293000       0.980540
    11145.465000       0.982424
    11146.635000       0.984685
    11147.807000       0.987000
    11148.979000       0.989031
    11150.151000       0.990506
    11151.323000       0.991272
    11152.495000       0.991334
    11153.668000       0.990852
    11154.841000       0.990104
    11156.014000       0.989429
    11157.188000       0.989147
    11158.362000       0.989490
    11159.535000       0.990547
    11160.710000       0.992245
    11161.884000       0.994355
    11163.059000       0.996545
    11164.234000       0.998435
    11165.409000       0.999675
    11166.584000       1.000000
    11167.760000       0.999268
    11168.936000       0.997456
    11170.112000       0.994625
    11171.288000       0.990851
    11172.465000       0.986144
    11173.642000       0.980369
    11174.819000       0.973183
    11175.997000       0.964011
    11177.175000       0.952067
    11178.352000       0.936418
    11179.531000       0.916090
    11180.708000       0.890190
    11181.887000       0.858039
    11183.067000       0.819281
    11184.245000       0.773969
    11185.425000       0.722590
    11186.604000       0.666055
    11187.784000       0.605632
    11188.965000       0.542844
    11190.145000       0.479343
    11191.326000       0.416778
    11192.507000       0.356675
    11193.687000       0.300334
    11194.869000       0.248762
    11196.050000       0.202635
    11197.233000       0.162300
    11198.415000       0.127803
    11199.597000       0.098929
    11200.780000       0.075273
    11201.963000       0.056292
    11203.146000       0.041374
    11204.329000       0.029885
    11205.512000       0.021214
    11206.697000       0.014798
    11207.881000       0.010144
    11209.065000       0.006833
    11210.250000       0.004523
    11211.434000       0.002942
    11212.620000       0.001880
    11213.805000       0.001181
    11214.991000       0.000729
    11216.177000       0.000442
    11217.363000       0.000263
    11218.549000       0.000154
    11219.736000       0.000089
    11220.923000       0.000050
    11222.110000       0.000028
    11223.298000       0.000015
    11224.485000       0.000008
    11225.673000       0.000004
    11226.861000       0.000002
    11228.049000       0.000001
    11229.238000       0.000001
    11230.427000       0.000000
    11231.616000       0.000000
    11232.806000       0.000000
    11233.995000       0.000000
    11235.185000       0.000000
    11236.376000       0.000000
    11237.566000       0.000000
    11238.757000       0.000000
    11239.947000       0.000000
    11241.139000       0.000000
    11242.330000       0.000000
    11243.522000       0.000000
    11244.714000       0.000000
