09, goes_14_sounder_09.flt  GOESO_sdr_operational_srf_rev_F
Number of data points:
755
Wavenumber (cm-1)   Filter response
      994.000000       0.000298
      994.100000       0.000301
      994.200000       0.000303
      994.300000       0.000306
      994.400000       0.001264
      994.500000       0.001273
      994.600000       0.001281
      994.700000       0.001289
      994.800000       0.001297
      994.900000       0.001305
      995.000000       0.001312
      995.100000       0.001319
      995.200000       0.001326
      995.300000       0.001334
      995.400000       0.001341
      995.500000       0.001348
      995.600000       0.001355
      995.700000       0.001364
      995.800000       0.001372
      995.900000       0.001383
      996.000000       0.001394
      996.100000       0.001407
      996.200000       0.001423
      996.300000       0.001441
      996.400000       0.001461
      996.500000       0.001483
      996.600000       0.001506
      996.700000       0.001530
      996.800000       0.001553
      996.900000       0.001575
      997.000000       0.001597
      997.100000       0.001617
      997.200000       0.001634
      997.300000       0.001649
      997.400000       0.001662
      997.500000       0.001673
      997.600000       0.001683
      997.700000       0.001693
      997.800000       0.001704
      997.900000       0.001716
      998.000000       0.001730
      998.100000       0.001747
      998.200000       0.001767
      998.300000       0.001792
      998.400000       0.001821
      998.500000       0.001853
      998.600000       0.001886
      998.700000       0.001921
      998.800000       0.001955
      998.900000       0.001988
      999.000000       0.002020
      999.100000       0.002050
      999.200000       0.002075
      999.300000       0.002096
      999.400000       0.002113
      999.500000       0.002128
      999.600000       0.002141
      999.700000       0.002152
      999.800000       0.002164
      999.900000       0.002175
     1000.000000       0.002188
     1000.100000       0.002203
     1000.200000       0.002221
     1000.300000       0.002242
     1000.400000       0.002267
     1000.500000       0.002294
     1000.600000       0.002324
     1000.700000       0.002355
     1000.800000       0.002388
     1000.900000       0.002423
     1001.000000       0.002459
     1001.100000       0.002496
     1001.200000       0.002535
     1001.300000       0.002575
     1001.400000       0.002617
     1001.500000       0.002660
     1001.600000       0.002705
     1001.700000       0.002751
     1001.800000       0.002798
     1001.900000       0.002847
     1002.000000       0.002898
     1002.100000       0.002951
     1002.200000       0.003006
     1002.300000       0.003065
     1002.400000       0.003126
     1002.500000       0.003189
     1002.600000       0.003254
     1002.700000       0.003321
     1002.800000       0.003389
     1002.900000       0.003459
     1003.000000       0.003531
     1003.100000       0.003604
     1003.200000       0.003679
     1003.300000       0.003756
     1003.400000       0.003835
     1003.500000       0.003916
     1003.600000       0.003999
     1003.700000       0.004083
     1003.800000       0.004170
     1003.900000       0.004258
     1004.000000       0.004350
     1004.100000       0.004444
     1004.200000       0.004542
     1004.300000       0.004644
     1004.400000       0.004750
     1004.500000       0.004859
     1004.600000       0.004971
     1004.700000       0.005086
     1004.800000       0.005203
     1004.900000       0.005322
     1005.000000       0.005443
     1005.100000       0.005566
     1005.200000       0.005693
     1005.300000       0.005823
     1005.400000       0.005956
     1005.500000       0.006092
     1005.600000       0.006232
     1005.700000       0.006375
     1005.800000       0.006522
     1005.900000       0.006675
     1006.000000       0.006834
     1006.100000       0.007000
     1006.200000       0.007176
     1006.300000       0.007363
     1006.400000       0.007559
     1006.500000       0.007763
     1006.600000       0.007974
     1006.700000       0.008190
     1006.800000       0.008411
     1006.900000       0.008637
     1007.000000       0.008866
     1007.100000       0.009100
     1007.200000       0.009339
     1007.300000       0.009582
     1007.400000       0.009831
     1007.500000       0.010084
     1007.600000       0.010342
     1007.700000       0.010606
     1007.800000       0.010875
     1007.900000       0.011150
     1008.000000       0.011434
     1008.100000       0.011728
     1008.200000       0.012034
     1008.300000       0.012354
     1008.400000       0.012686
     1008.500000       0.013030
     1008.600000       0.013383
     1008.700000       0.013744
     1008.800000       0.014115
     1008.900000       0.014494
     1009.000000       0.014882
     1009.100000       0.015281
     1009.200000       0.015692
     1009.300000       0.016118
     1009.400000       0.016556
     1009.500000       0.017008
     1009.600000       0.017471
     1009.700000       0.017948
     1009.800000       0.018439
     1009.900000       0.018945
     1010.000000       0.019471
     1010.100000       0.020018
     1010.200000       0.020593
     1010.300000       0.021199
     1010.400000       0.021835
     1010.500000       0.022495
     1010.600000       0.023178
     1010.700000       0.023885
     1010.800000       0.024614
     1010.900000       0.025367
     1011.000000       0.026147
     1011.100000       0.026959
     1011.200000       0.027807
     1011.300000       0.028697
     1011.400000       0.029625
     1011.500000       0.030585
     1011.600000       0.031573
     1011.700000       0.032590
     1011.800000       0.033632
     1011.900000       0.034703
     1012.000000       0.035804
     1012.100000       0.036940
     1012.200000       0.038116
     1012.300000       0.039340
     1012.400000       0.040624
     1012.500000       0.041979
     1012.600000       0.043424
     1012.700000       0.044982
     1012.800000       0.046679
     1012.900000       0.048552
     1013.000000       0.050642
     1013.100000       0.052877
     1013.200000       0.054009
     1013.300000       0.055036
     1013.400000       0.056565
     1013.500000       0.058415
     1013.600000       0.060667
     1013.700000       0.063267
     1013.800000       0.066083
     1013.900000       0.069138
     1014.000000       0.071775
     1014.100000       0.076687
     1014.200000       0.080802
     1014.300000       0.083700
     1014.400000       0.086562
     1014.500000       0.089106
     1014.600000       0.091407
     1014.700000       0.093447
     1014.800000       0.095278
     1014.900000       0.097048
     1015.000000       0.099008
     1015.100000       0.101503
     1015.200000       0.104886
     1015.300000       0.109406
     1015.400000       0.115098
     1015.500000       0.121753
     1015.600000       0.128949
     1015.700000       0.136167
     1015.800000       0.142933
     1015.900000       0.149014
     1016.000000       0.154444
     1016.100000       0.159553
     1016.200000       0.164843
     1016.300000       0.170813
     1016.400000       0.177790
     1016.500000       0.185792
     1016.600000       0.194588
     1016.700000       0.203746
     1016.800000       0.212793
     1016.900000       0.221391
     1017.000000       0.229449
     1017.100000       0.237143
     1017.200000       0.244820
     1017.300000       0.252878
     1017.400000       0.261615
     1017.500000       0.271127
     1017.600000       0.281318
     1017.700000       0.291944
     1017.800000       0.302758
     1017.900000       0.313567
     1018.000000       0.324343
     1018.100000       0.335240
     1018.200000       0.346515
     1018.300000       0.358400
     1018.400000       0.371103
     1018.500000       0.384681
     1018.600000       0.399053
     1018.700000       0.414052
     1018.800000       0.429505
     1018.900000       0.445221
     1019.000000       0.461076
     1019.100000       0.477029
     1019.200000       0.493111
     1019.300000       0.509286
     1019.400000       0.525610
     1019.500000       0.542108
     1019.600000       0.558791
     1019.700000       0.575649
     1019.800000       0.592670
     1019.900000       0.609735
     1020.000000       0.626680
     1020.100000       0.643320
     1020.200000       0.659518
     1020.300000       0.675121
     1020.400000       0.690206
     1020.500000       0.704946
     1020.600000       0.719677
     1020.700000       0.734664
     1020.800000       0.750079
     1020.900000       0.765879
     1021.000000       0.781740
     1021.100000       0.797181
     1021.200000       0.811718
     1021.300000       0.824935
     1021.400000       0.836730
     1021.500000       0.847281
     1021.600000       0.857054
     1021.700000       0.866582
     1021.800000       0.876288
     1021.900000       0.886431
     1022.000000       0.896940
     1022.100000       0.907515
     1022.200000       0.917699
     1022.300000       0.927039
     1022.400000       0.935219
     1022.500000       0.942067
     1022.600000       0.947618
     1022.700000       0.952017
     1022.800000       0.955455
     1022.900000       0.958151
     1023.000000       0.960304
     1023.100000       0.962097
     1023.200000       0.963698
     1023.300000       0.965261
     1023.400000       0.966907
     1023.500000       0.968695
     1023.600000       0.970600
     1023.700000       0.972522
     1023.800000       0.974304
     1023.900000       0.975798
     1024.000000       0.976911
     1024.100000       0.977638
     1024.200000       0.978064
     1024.300000       0.978319
     1024.400000       0.978506
     1024.500000       0.978638
     1024.600000       0.978596
     1024.700000       0.978142
     1024.800000       0.976980
     1024.900000       0.974861
     1025.000000       0.971677
     1025.100000       0.967546
     1025.200000       0.962806
     1025.300000       0.957986
     1025.400000       0.953682
     1025.500000       0.950389
     1025.600000       0.948406
     1025.700000       0.947745
     1025.800000       0.948145
     1025.900000       0.949151
     1026.000000       0.950249
     1026.100000       0.951013
     1026.200000       0.951219
     1026.300000       0.950892
     1026.400000       0.950269
     1026.500000       0.949695
     1026.600000       0.949478
     1026.700000       0.949761
     1026.800000       0.950455
     1026.900000       0.951251
     1027.000000       0.951716
     1027.100000       0.951439
     1027.200000       0.950153
     1027.300000       0.947836
     1027.400000       0.944735
     1027.500000       0.941278
     1027.600000       0.937985
     1027.700000       0.935340
     1027.800000       0.933703
     1027.900000       0.933272
     1028.000000       0.934062
     1028.100000       0.935965
     1028.200000       0.938782
     1028.300000       0.942269
     1028.400000       0.946133
     1028.500000       0.950068
     1028.600000       0.953741
     1028.700000       0.956829
     1028.800000       0.959069
     1028.900000       0.960312
     1029.000000       0.960597
     1029.100000       0.960149
     1029.200000       0.959353
     1029.300000       0.958658
     1029.400000       0.958458
     1029.500000       0.958976
     1029.600000       0.960205
     1029.700000       0.961908
     1029.800000       0.963701
     1029.900000       0.965170
     1030.000000       0.966018
     1030.100000       0.966152
     1030.200000       0.965723
     1030.300000       0.965058
     1030.400000       0.964560
     1030.500000       0.964575
     1030.600000       0.965289
     1030.700000       0.966685
     1030.800000       0.968568
     1030.900000       0.970634
     1031.000000       0.972579
     1031.100000       0.974174
     1031.200000       0.975316
     1031.300000       0.976025
     1031.400000       0.976409
     1031.500000       0.976618
     1031.600000       0.976783
     1031.700000       0.977007
     1031.800000       0.977342
     1031.900000       0.977810
     1032.000000       0.978417
     1032.100000       0.979157
     1032.200000       0.980011
     1032.300000       0.980957
     1032.400000       0.981953
     1032.500000       0.982952
     1032.600000       0.983909
     1032.700000       0.984789
     1032.800000       0.985586
     1032.900000       0.986317
     1033.000000       0.987022
     1033.100000       0.987745
     1033.200000       0.988523
     1033.300000       0.989379
     1033.400000       0.990315
     1033.500000       0.991326
     1033.600000       0.992407
     1033.700000       0.993550
     1033.800000       0.994749
     1033.900000       0.995986
     1034.000000       0.997217
     1034.100000       0.998363
     1034.200000       0.999307
     1034.300000       0.999903
     1034.400000       1.000000
     1034.500000       0.999481
     1034.600000       0.998303
     1034.700000       0.996530
     1034.800000       0.994350
     1034.900000       0.992061
     1035.000000       0.990011
     1035.100000       0.988519
     1035.200000       0.987784
     1035.300000       0.987810
     1035.400000       0.988375
     1035.500000       0.989070
     1035.600000       0.989405
     1035.700000       0.988952
     1035.800000       0.987493
     1035.900000       0.985118
     1036.000000       0.982224
     1036.100000       0.979419
     1036.200000       0.977343
     1036.300000       0.976478
     1036.400000       0.976996
     1036.500000       0.978685
     1036.600000       0.981026
     1036.700000       0.983328
     1036.800000       0.984942
     1036.900000       0.985429
     1037.000000       0.984683
     1037.100000       0.982917
     1037.200000       0.980576
     1037.300000       0.978178
     1037.400000       0.976181
     1037.500000       0.974854
     1037.600000       0.974259
     1037.700000       0.974288
     1037.800000       0.974733
     1037.900000       0.975369
     1038.000000       0.976008
     1038.100000       0.976517
     1038.200000       0.976806
     1038.300000       0.976808
     1038.400000       0.976464
     1038.500000       0.975730
     1038.600000       0.974603
     1038.700000       0.973133
     1038.800000       0.971435
     1038.900000       0.969654
     1039.000000       0.967911
     1039.100000       0.966248
     1039.200000       0.964595
     1039.300000       0.962783
     1039.400000       0.960604
     1039.500000       0.957896
     1039.600000       0.954638
     1039.700000       0.950988
     1039.800000       0.947251
     1039.900000       0.943821
     1040.000000       0.940998
     1040.100000       0.938884
     1040.200000       0.937315
     1040.300000       0.935871
     1040.400000       0.933999
     1040.500000       0.931160
     1040.600000       0.927001
     1040.700000       0.921437
     1040.800000       0.914672
     1040.900000       0.907141
     1041.000000       0.899328
     1041.100000       0.891651
     1041.200000       0.884352
     1041.300000       0.877438
     1041.400000       0.870757
     1041.500000       0.864008
     1041.600000       0.856866
     1041.700000       0.849034
     1041.800000       0.840285
     1041.900000       0.830487
     1042.000000       0.819608
     1042.100000       0.807704
     1042.200000       0.794937
     1042.300000       0.781572
     1042.400000       0.768001
     1042.500000       0.754583
     1042.600000       0.741621
     1042.700000       0.729258
     1042.800000       0.717411
     1042.900000       0.705853
     1043.000000       0.694211
     1043.100000       0.682157
     1043.200000       0.669512
     1043.300000       0.656304
     1043.400000       0.642803
     1043.500000       0.629328
     1043.600000       0.616155
     1043.700000       0.603383
     1043.800000       0.590846
     1043.900000       0.578220
     1044.000000       0.565028
     1044.100000       0.550923
     1044.200000       0.535746
     1044.300000       0.519599
     1044.400000       0.502904
     1044.500000       0.486177
     1044.600000       0.469962
     1044.700000       0.454675
     1044.800000       0.440511
     1044.900000       0.427486
     1045.000000       0.415382
     1045.100000       0.403881
     1045.200000       0.392635
     1045.300000       0.381326
     1045.400000       0.369766
     1045.500000       0.357851
     1045.600000       0.345630
     1045.700000       0.333278
     1045.800000       0.321053
     1045.900000       0.309300
     1046.000000       0.298270
     1046.100000       0.288152
     1046.200000       0.278938
     1046.300000       0.270441
     1046.400000       0.262385
     1046.500000       0.254428
     1046.600000       0.246302
     1046.700000       0.237885
     1046.800000       0.229200
     1046.900000       0.220419
     1047.000000       0.211713
     1047.100000       0.203202
     1047.200000       0.194895
     1047.300000       0.186695
     1047.400000       0.178521
     1047.500000       0.170342
     1047.600000       0.162313
     1047.700000       0.154762
     1047.800000       0.148120
     1047.900000       0.142808
     1048.000000       0.139017
     1048.100000       0.136628
     1048.200000       0.135182
     1048.300000       0.133958
     1048.400000       0.132170
     1048.500000       0.129177
     1048.600000       0.124675
     1048.700000       0.118775
     1048.800000       0.111962
     1048.900000       0.104969
     1049.000000       0.098520
     1049.100000       0.093154
     1049.200000       0.089088
     1049.300000       0.086186
     1049.400000       0.084062
     1049.500000       0.082208
     1049.600000       0.080180
     1049.700000       0.077730
     1049.800000       0.074841
     1049.900000       0.071713
     1050.000000       0.068637
     1050.100000       0.065888
     1050.200000       0.063606
     1050.300000       0.061777
     1050.400000       0.060240
     1050.500000       0.058760
     1050.600000       0.057132
     1050.700000       0.055258
     1050.800000       0.053175
     1050.900000       0.051038
     1051.000000       0.049031
     1051.100000       0.047342
     1051.200000       0.045929
     1051.300000       0.044712
     1051.400000       0.043652
     1051.500000       0.042713
     1051.600000       0.041864
     1051.700000       0.041081
     1051.800000       0.040343
     1051.900000       0.039633
     1052.000000       0.038933
     1052.100000       0.038227
     1052.200000       0.037497
     1052.300000       0.036725
     1052.400000       0.035893
     1052.500000       0.034984
     1052.600000       0.034012
     1052.700000       0.032997
     1052.800000       0.031951
     1052.900000       0.030892
     1053.000000       0.029833
     1053.100000       0.028786
     1053.200000       0.027765
     1053.300000       0.026783
     1053.400000       0.025861
     1053.500000       0.025010
     1053.600000       0.024222
     1053.700000       0.023484
     1053.800000       0.022787
     1053.900000       0.022124
     1054.000000       0.021490
     1054.100000       0.020881
     1054.200000       0.020292
     1054.300000       0.019722
     1054.400000       0.019171
