78, band 6 module 1 CCD column 730 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    17543.666000       0.000000
    17546.567000       0.000000
    17549.469000       0.000000
    17552.370000       0.000000
    17555.274000       0.000000
    17558.179000       0.000000
    17561.082000       0.000000
    17563.989000       0.000000
    17566.897000       0.000001
    17569.804000       0.000001
    17572.713000       0.000002
    17575.624000       0.000003
    17578.533000       0.000006
    17581.446000       0.000011
    17584.359000       0.000018
    17587.272000       0.000031
    17590.187000       0.000052
    17593.104000       0.000086
    17596.019000       0.000139
    17598.937000       0.000223
    17601.855000       0.000353
    17604.775000       0.000552
    17607.696000       0.000850
    17610.616000       0.001291
    17613.540000       0.001935
    17616.464000       0.002861
    17619.387000       0.004172
    17622.313000       0.006003
    17625.240000       0.008520
    17628.166000       0.011929
    17631.095000       0.016478
    17634.025000       0.022456
    17636.954000       0.030192
    17639.886000       0.040050
    17642.819000       0.052417
    17645.751000       0.067692
    17648.685000       0.086262
    17651.621000       0.108479
    17654.556000       0.134635
    17657.494000       0.164930
    17660.432000       0.199442
    17663.370000       0.238109
    17666.311000       0.280703
    17669.253000       0.326825
    17672.193000       0.375906
    17675.137000       0.427224
    17678.082000       0.479931
    17681.025000       0.533094
    17683.972000       0.585742
    17686.919000       0.636925
    17689.866000       0.685765
    17692.815000       0.731506
    17695.766000       0.773552
    17698.715000       0.811495
    17701.668000       0.845121
    17704.621000       0.874405
    17707.574000       0.899485
    17710.529000       0.920635
    17713.486000       0.938217
    17716.441000       0.952645
    17719.400000       0.964342
    17722.359000       0.973715
    17725.317000       0.981128
    17728.279000       0.986900
    17731.241000       0.991298
    17734.202000       0.994547
    17737.167000       0.996845
    17740.132000       0.998366
    17743.096000       0.999277
    17746.064000       0.999733
    17749.032000       0.999883
    17751.999000       0.999859
    17754.970000       0.999771
    17757.941000       0.999699
    17760.911000       0.999686
    17763.884000       0.999741
    17766.859000       0.999841
    17769.832000       0.999944
    17772.808000       1.000000
    17775.783000       0.999966
    17778.762000       0.999816
    17781.741000       0.999547
    17784.719000       0.999185
    17787.700000       0.998776
    17790.683000       0.998375
    17793.664000       0.998039
    17796.648000       0.997813
    17799.633000       0.997718
    17802.618000       0.997750
    17805.605000       0.997877
    17808.593000       0.998053
    17811.580000       0.998222
    17814.571000       0.998326
    17817.562000       0.998327
    17820.552000       0.998209
    17823.545000       0.997985
    17826.540000       0.997687
    17829.533000       0.997365
    17832.529000       0.997073
    17835.526000       0.996854
    17838.523000       0.996735
    17841.522000       0.996770
    17844.522000       0.996902
    17847.522000       0.997072
    17850.524000       0.997227
    17853.527000       0.997316
    17856.530000       0.997300
    17859.535000       0.997165
    17862.542000       0.996917
    17865.547000       0.996591
    17868.555000       0.996234
    17871.565000       0.995896
    17874.573000       0.995596
    17877.585000       0.995401
    17880.597000       0.995320
    17883.609000       0.995336
    17886.623000       0.995411
    17889.638000       0.995492
    17892.653000       0.995526
    17895.671000       0.995470
    17898.689000       0.995298
    17901.707000       0.995010
    17904.727000       0.994629
    17907.749000       0.994194
    17910.770000       0.993753
    17913.793000       0.993346
    17916.818000       0.992993
    17919.842000       0.992689
    17922.868000       0.992391
    17925.896000       0.992025
    17928.923000       0.991484
    17931.952000       0.990638
    17934.983000       0.989341
    17938.013000       0.987435
    17941.046000       0.984754
    17944.078000       0.981120
    17947.113000       0.976334
    17950.149000       0.970170
    17953.184000       0.962361
    17956.222000       0.952597
    17959.261000       0.940523
    17962.299000       0.925749
    17965.340000       0.907868
    17968.382000       0.886491
    17971.423000       0.861275
    17974.467000       0.831971
    17977.512000       0.798455
    17980.557000       0.760767
    17983.604000       0.719124
    17986.652000       0.673931
    17989.699000       0.625772
    17992.750000       0.575386
    17995.801000       0.523624
    17998.852000       0.471410
    18001.905000       0.419682
    18004.959000       0.369343
    18008.013000       0.321213
    18011.070000       0.275991
    18014.127000       0.234226
    18017.184000       0.196304
    18020.244000       0.162444
    18023.304000       0.132708
    18026.364000       0.107019
    18029.427000       0.085181
    18032.491000       0.066914
    18035.554000       0.051873
    18038.619000       0.039682
    18041.686000       0.029954
    18044.752000       0.022310
    18047.821000       0.016396
    18050.892000       0.011888
    18053.961000       0.008504
    18057.033000       0.006002
    18060.106000       0.004179
    18063.178000       0.002871
    18066.254000       0.001946
    18069.330000       0.001301
    18072.405000       0.000858
    18075.484000       0.000558
    18078.563000       0.000358
    18081.642000       0.000227
    18084.724000       0.000142
    18087.806000       0.000087
    18090.888000       0.000053
    18093.973000       0.000032
    18097.059000       0.000019
    18100.143000       0.000011
    18103.231000       0.000006
    18106.320000       0.000004
    18109.408000       0.000002
    18112.499000       0.000001
    18115.589000       0.000001
    18118.683000       0.000000
    18121.777000       0.000000
    18124.870000       0.000000
    18127.967000       0.000000
    18131.064000       0.000000
    18134.160000       0.000000
    18137.260000       0.000000
    18140.361000       0.000000
