27, band 2 module 4 CCD column 730 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    23701.077000       0.000000
    23706.348000       0.000000
    23711.620000       0.000000
    23716.895000       0.000000
    23722.171000       0.000000
    23727.452000       0.000000
    23732.733000       0.000000
    23738.018000       0.000000
    23743.303000       0.000000
    23748.591000       0.000000
    23753.883000       0.000000
    23759.176000       0.000000
    23764.473000       0.000000
    23769.770000       0.000000
    23775.072000       0.000001
    23780.374000       0.000002
    23785.680000       0.000004
    23790.987000       0.000007
    23796.298000       0.000013
    23801.610000       0.000024
    23806.926000       0.000043
    23812.242000       0.000077
    23817.562000       0.000134
    23822.884000       0.000228
    23828.209000       0.000383
    23833.535000       0.000633
    23838.865000       0.001026
    23844.195000       0.001635
    23849.530000       0.002561
    23854.866000       0.003942
    23860.203000       0.005965
    23865.545000       0.008870
    23870.888000       0.012963
    23876.235000       0.018620
    23881.582000       0.026289
    23886.934000       0.036482
    23892.286000       0.049765
    23897.642000       0.066730
    23902.999000       0.087962
    23908.360000       0.113991
    23913.722000       0.145240
    23919.088000       0.181966
    23924.455000       0.224202
    23929.825000       0.271712
    23935.197000       0.323958
    23940.572000       0.380094
    23945.949000       0.438991
    23951.329000       0.499303
    23956.710000       0.559513
    23962.095000       0.618076
    23967.481000       0.673529
    23972.871000       0.724609
    23978.262000       0.770355
    23983.655000       0.810176
    23989.053000       0.843882
    23994.451000       0.871669
    23999.853000       0.894057
    24005.256000       0.911789
    24010.663000       0.925730
    24016.071000       0.936747
    24021.483000       0.945602
    24026.895000       0.952881
    24032.312000       0.958966
    24037.730000       0.964048
    24043.151000       0.968168
    24048.574000       0.971291
    24054.001000       0.973378
    24059.428000       0.974448
    24064.859000       0.974614
    24070.292000       0.974114
    24075.728000       0.973269
    24081.165000       0.972430
    24086.607000       0.971921
    24092.049000       0.971976
    24097.495000       0.972695
    24102.942000       0.974023
    24108.391000       0.975769
    24113.845000       0.977649
    24119.299000       0.979344
    24124.758000       0.980571
    24130.217000       0.981169
    24135.681000       0.981105
    24141.145000       0.980495
    24146.613000       0.979574
    24152.083000       0.978648
    24157.556000       0.978022
    24163.030000       0.977933
    24168.509000       0.978497
    24173.988000       0.979680
    24179.471000       0.981386
    24184.955000       0.983353
    24190.444000       0.985171
    24195.933000       0.986552
    24201.426000       0.987302
    24206.920000       0.987365
    24212.418000       0.986837
    24217.918000       0.985947
    24223.421000       0.985004
    24228.925000       0.984330
    24234.431000       0.984188
    24239.942000       0.984619
    24245.454000       0.985696
    24250.970000       0.987290
    24256.486000       0.989129
    24262.007000       0.990885
    24267.529000       0.992248
    24273.055000       0.992993
    24278.581000       0.993031
    24284.112000       0.992434
    24289.644000       0.991411
    24295.180000       0.990264
    24300.717000       0.989288
    24306.258000       0.988818
    24311.799000       0.989030
    24317.346000       0.989949
    24322.892000       0.991442
    24328.443000       0.993248
    24333.995000       0.995033
    24339.552000       0.996470
    24345.109000       0.997304
    24350.670000       0.997416
    24356.232000       0.996834
    24361.796000       0.995752
    24367.365000       0.994482
    24372.935000       0.993370
    24378.509000       0.992724
    24384.084000       0.992749
    24389.663000       0.993495
    24395.243000       0.994846
    24400.827000       0.996537
    24406.412000       0.998210
    24412.001000       0.999483
    24417.591000       1.000000
    24423.186000       0.999545
    24428.781000       0.998019
    24434.381000       0.995440
    24439.981000       0.991895
    24445.586000       0.987467
    24451.191000       0.982145
    24456.801000       0.975746
    24462.412000       0.967859
    24468.027000       0.957833
    24473.643000       0.944805
    24479.261000       0.927778
    24484.884000       0.905776
    24490.507000       0.877930
    24496.135000       0.843627
    24501.764000       0.802620
    24507.397000       0.755093
    24513.031000       0.701686
    24518.669000       0.643454
    24524.308000       0.581789
    24529.952000       0.518303
    24535.596000       0.454591
    24541.245000       0.392348
    24546.894000       0.333168
    24552.548000       0.278266
    24558.203000       0.228533
    24563.862000       0.184520
    24569.522000       0.146444
    24575.186000       0.114228
    24580.851000       0.087560
    24586.521000       0.065953
    24592.191000       0.048812
    24597.866000       0.035456
    24603.541000       0.025299
    24609.219000       0.017734
    24614.902000       0.012213
    24620.585000       0.008263
    24626.273000       0.005492
    24631.962000       0.003586
    24637.655000       0.002300
    24643.349000       0.001449
    24649.047000       0.000897
    24654.747000       0.000545
    24660.450000       0.000326
    24666.155000       0.000191
    24671.864000       0.000110
    24677.574000       0.000062
    24683.288000       0.000035
    24689.003000       0.000019
    24694.722000       0.000010
    24700.443000       0.000005
    24706.168000       0.000003
    24711.893000       0.000001
    24717.623000       0.000001
    24723.354000       0.000000
    24729.090000       0.000000
    24734.826000       0.000000
    24740.565000       0.000000
    24746.308000       0.000000
    24752.053000       0.000000
    24757.801000       0.000000
    24763.551000       0.000000
    24769.305000       0.000000
    24775.060000       0.000000
    24780.820000       0.000000
    24786.580000       0.000000
    24792.345000       0.000000
    24798.110000       0.000000
