81, band 6 module 2 CCD column 730 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    17539.266000       0.000000
    17542.165000       0.000000
    17545.066000       0.000000
    17547.967000       0.000000
    17550.870000       0.000000
    17553.771000       0.000000
    17556.675000       0.000000
    17559.581000       0.000000
    17562.487000       0.000000
    17565.394000       0.000000
    17568.300000       0.000000
    17571.209000       0.000000
    17574.119000       0.000001
    17577.030000       0.000001
    17579.942000       0.000002
    17582.853000       0.000005
    17585.767000       0.000009
    17588.682000       0.000016
    17591.598000       0.000028
    17594.515000       0.000050
    17597.431000       0.000087
    17600.350000       0.000148
    17603.269000       0.000249
    17606.190000       0.000411
    17609.112000       0.000667
    17612.034000       0.001066
    17614.956000       0.001676
    17617.881000       0.002592
    17620.806000       0.003944
    17623.733000       0.005904
    17626.660000       0.008694
    17629.587000       0.012595
    17632.516000       0.017950
    17635.447000       0.025169
    17638.378000       0.034720
    17641.310000       0.047125
    17644.242000       0.062934
    17647.176000       0.082699
    17650.111000       0.106938
    17653.048000       0.136085
    17655.985000       0.170444
    17658.921000       0.210135
    17661.860000       0.255051
    17664.800000       0.304820
    17667.742000       0.358798
    17670.684000       0.416068
    17673.625000       0.475478
    17676.569000       0.535702
    17679.514000       0.595322
    17682.460000       0.652924
    17685.407000       0.707205
    17688.353000       0.757070
    17691.302000       0.801708
    17694.252000       0.840645
    17697.203000       0.873755
    17700.155000       0.901240
    17703.106000       0.923572
    17706.060000       0.941410
    17709.015000       0.955505
    17711.971000       0.966608
    17714.928000       0.975389
    17717.884000       0.982383
    17720.843000       0.987971
    17723.802000       0.992383
    17726.763000       0.995739
    17729.725000       0.998091
    17732.686000       0.999485
    17735.650000       1.000000
    17738.615000       0.999776
    17741.580000       0.999020
    17744.547000       0.997987
    17747.513000       0.996942
    17750.482000       0.996122
    17753.452000       0.995689
    17756.422000       0.995705
    17759.394000       0.996124
    17762.365000       0.996804
    17765.339000       0.997542
    17768.313000       0.998120
    17771.289000       0.998355
    17774.266000       0.998136
    17777.242000       0.997454
    17780.220000       0.996399
    17783.200000       0.995145
    17786.181000       0.993907
    17789.162000       0.992897
    17792.143000       0.992276
    17795.127000       0.992118
    17798.112000       0.992395
    17801.097000       0.992983
    17804.084000       0.993689
    17807.070000       0.994295
    17810.059000       0.994611
    17813.048000       0.994500
    17816.039000       0.993924
    17819.031000       0.992948
    17822.021000       0.991727
    17825.015000       0.990469
    17828.010000       0.989392
    17831.006000       0.988673
    17834.002000       0.988410
    17837.000000       0.988604
    17839.997000       0.989185
    17842.997000       0.990047
    17845.998000       0.990870
    17848.999000       0.991445
    17852.002000       0.991618
    17855.004000       0.991326
    17858.009000       0.990606
    17861.015000       0.989591
    17864.022000       0.988477
    17867.030000       0.987484
    17870.036000       0.986803
    17873.046000       0.986540
    17876.057000       0.986729
    17879.069000       0.987307
    17882.082000       0.988113
    17885.094000       0.988938
    17888.109000       0.989567
    17891.125000       0.989829
    17894.142000       0.989634
    17897.160000       0.988990
    17900.177000       0.988008
    17903.197000       0.986867
    17906.218000       0.985782
    17909.240000       0.984954
    17912.264000       0.984522
    17915.286000       0.984531
    17918.311000       0.984921
    17921.337000       0.985532
    17924.364000       0.986131
    17927.393000       0.986458
    17930.420000       0.986261
    17933.450000       0.985338
    17936.481000       0.983547
    17939.514000       0.980811
    17942.547000       0.977085
    17945.579000       0.972314
    17948.615000       0.966382
    17951.651000       0.959061
    17954.689000       0.949982
    17957.727000       0.938624
    17960.765000       0.924335
    17963.805000       0.906390
    17966.847000       0.884060
    17969.889000       0.856710
    17972.933000       0.823889
    17975.976000       0.785409
    17979.021000       0.741399
    17982.068000       0.692329
    17985.116000       0.638993
    17988.165000       0.582464
    17991.213000       0.524013
    17994.263000       0.465016
    17997.315000       0.406853
    18000.368000       0.350815
    18003.422000       0.298019
    18006.475000       0.249354
    18009.531000       0.205446
    18012.588000       0.166650
    18015.646000       0.133069
    18018.706000       0.104582
    18021.764000       0.080892
    18024.825000       0.061572
    18027.887000       0.046118
    18030.951000       0.033988
    18034.015000       0.024646
    18037.078000       0.017584
    18040.145000       0.012343
    18043.212000       0.008524
    18046.281000       0.005792
    18049.350000       0.003871
    18052.421000       0.002546
    18055.491000       0.001647
    18058.563000       0.001048
    18061.637000       0.000656
    18064.712000       0.000404
    18067.788000       0.000245
    18070.863000       0.000146
    18073.941000       0.000086
    18077.020000       0.000049
    18080.100000       0.000028
    18083.181000       0.000016
    18086.261000       0.000009
    18089.344000       0.000005
    18092.428000       0.000002
    18095.513000       0.000001
    18098.600000       0.000001
    18101.685000       0.000000
    18104.774000       0.000000
    18107.863000       0.000000
    18110.954000       0.000000
    18114.045000       0.000000
    18117.136000       0.000000
    18120.230000       0.000000
    18123.324000       0.000000
    18126.420000       0.000000
    18129.517000       0.000000
    18132.613000       0.000000
    18135.712000       0.000000
