64, band 5 module 2 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    19251.545000       0.000000
    19255.036000       0.000000
    19258.528000       0.000000
    19262.021000       0.000000
    19265.519000       0.000000
    19269.015000       0.000000
    19272.512000       0.000000
    19276.011000       0.000000
    19279.511000       0.000000
    19283.012000       0.000000
    19286.517000       0.000000
    19290.020000       0.000000
    19293.525000       0.000001
    19297.032000       0.000001
    19300.539000       0.000002
    19304.048000       0.000004
    19307.560000       0.000008
    19311.072000       0.000015
    19314.585000       0.000027
    19318.098000       0.000048
    19321.614000       0.000083
    19325.130000       0.000143
    19328.650000       0.000240
    19332.169000       0.000397
    19335.690000       0.000647
    19339.211000       0.001037
    19342.734000       0.001634
    19346.258000       0.002533
    19349.786000       0.003862
    19353.313000       0.005792
    19356.841000       0.008546
    19360.370000       0.012404
    19363.901000       0.017710
    19367.433000       0.024874
    19370.968000       0.034370
    19374.503000       0.046723
    19378.039000       0.062487
    19381.576000       0.082226
    19385.114000       0.106463
    19388.654000       0.135643
    19392.197000       0.170079
    19395.739000       0.209899
    19399.283000       0.255001
    19402.828000       0.305015
    19406.374000       0.359293
    19409.921000       0.416910
    19413.472000       0.476702
    19417.022000       0.537324
    19420.574000       0.597337
    19424.126000       0.655305
    19427.680000       0.709904
    19431.235000       0.760019
    19434.794000       0.804828
    19438.352000       0.843849
    19441.911000       0.876956
    19445.472000       0.904359
    19449.033000       0.926542
    19452.597000       0.944178
    19456.163000       0.958035
    19459.729000       0.968879
    19463.296000       0.977392
    19466.864000       0.984115
    19470.434000       0.989431
    19474.005000       0.993572
    19477.579000       0.996649
    19481.153000       0.998713
    19484.727000       0.999804
    19488.304000       1.000000
    19491.881000       0.999444
    19495.460000       0.998349
    19499.042000       0.996975
    19502.624000       0.995596
    19506.206000       0.994454
    19509.790000       0.993715
    19513.376000       0.993441
    19516.962000       0.993582
    19520.553000       0.993990
    19524.142000       0.994455
    19527.733000       0.994749
    19531.325000       0.994685
    19534.919000       0.994150
    19538.514000       0.993135
    19542.109000       0.991736
    19545.708000       0.990134
    19549.306000       0.988555
    19552.906000       0.987217
    19556.509000       0.986280
    19560.111000       0.985821
    19563.715000       0.985806
    19567.321000       0.986106
    19570.928000       0.986518
    19574.536000       0.986817
    19578.146000       0.986800
    19581.757000       0.986335
    19585.369000       0.985388
    19588.983000       0.984138
    19592.597000       0.982650
    19596.213000       0.981136
    19599.832000       0.979822
    19603.450000       0.978890
    19607.070000       0.978440
    19610.692000       0.978466
    19614.315000       0.978860
    19617.939000       0.979433
    19621.565000       0.979955
    19625.192000       0.980217
    19628.820000       0.980065
    19632.450000       0.979427
    19636.081000       0.978345
    19639.712000       0.976961
    19643.347000       0.975483
    19646.981000       0.974140
    19650.617000       0.973132
    19654.256000       0.972585
    19657.895000       0.972522
    19661.535000       0.972861
    19665.177000       0.973432
    19668.820000       0.974012
    19672.464000       0.974378
    19676.110000       0.974352
    19679.757000       0.973844
    19683.405000       0.972869
    19687.056000       0.971544
    19690.707000       0.970063
    19694.359000       0.968653
    19698.013000       0.967522
    19701.668000       0.966815
    19705.325000       0.966576
    19708.983000       0.966738
    19712.642000       0.967132
    19716.303000       0.967514
    19719.965000       0.967615
    19723.628000       0.967181
    19727.293000       0.966008
    19730.960000       0.963967
    19734.627000       0.960995
    19738.295000       0.957065
    19741.966000       0.952142
    19745.638000       0.946130
    19749.310000       0.938813
    19752.985000       0.929829
    19756.661000       0.918654
    19760.337000       0.904631
    19764.016000       0.887019
    19767.696000       0.865078
    19771.377000       0.838159
    19775.060000       0.805802
    19778.743000       0.767815
    19782.429000       0.724331
    19786.116000       0.675828
    19789.803000       0.623112
    19793.494000       0.567268
    19797.184000       0.509578
    19800.876000       0.451424
    19804.570000       0.394186
    19808.265000       0.339145
    19811.961000       0.287406
    19815.659000       0.239834
    19819.358000       0.197031
    19823.058000       0.159327
    19826.760000       0.126797
    19830.463000       0.099298
    19834.167000       0.076515
    19837.874000       0.058008
    19841.581000       0.043265
    19845.289000       0.031745
    19849.000000       0.022913
    19852.711000       0.016268
    19856.424000       0.011362
    19860.139000       0.007805
    19863.854000       0.005274
    19867.571000       0.003505
    19871.290000       0.002292
    19875.010000       0.001474
    19878.731000       0.000932
    19882.454000       0.000580
    19886.178000       0.000355
    19889.903000       0.000213
    19893.630000       0.000126
    19897.358000       0.000074
    19901.087000       0.000042
    19904.819000       0.000024
    19908.551000       0.000013
    19912.285000       0.000007
    19916.021000       0.000004
    19919.757000       0.000002
    19923.494000       0.000001
    19927.235000       0.000001
    19930.975000       0.000000
    19934.717000       0.000000
    19938.461000       0.000000
    19942.206000       0.000000
    19945.952000       0.000000
    19949.701000       0.000000
    19953.450000       0.000000
    19957.200000       0.000000
    19960.953000       0.000000
    19964.706000       0.000000
    19968.460000       0.000000
    19972.218000       0.000000
