37, band 3 module 3 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    22141.812000       0.000000
    22146.418000       0.000000
    22151.028000       0.000000
    22155.638000       0.000000
    22160.251000       0.000000
    22164.866000       0.000000
    22169.482000       0.000001
    22174.101000       0.000001
    22178.721000       0.000002
    22183.344000       0.000003
    22187.967000       0.000005
    22192.594000       0.000009
    22197.223000       0.000015
    22201.852000       0.000025
    22206.485000       0.000041
    22211.118000       0.000067
    22215.754000       0.000106
    22220.393000       0.000168
    22225.032000       0.000262
    22229.674000       0.000402
    22234.317000       0.000612
    22238.963000       0.000918
    22243.610000       0.001361
    22248.260000       0.001993
    22252.912000       0.002883
    22257.564000       0.004118
    22262.220000       0.005812
    22266.876000       0.008103
    22271.536000       0.011158
    22276.198000       0.015178
    22280.860000       0.020395
    22285.526000       0.027074
    22290.192000       0.035506
    22294.862000       0.046003
    22299.533000       0.058889
    22304.205000       0.074483
    22308.881000       0.093089
    22313.557000       0.114971
    22318.236000       0.140333
    22322.916000       0.169303
    22327.599000       0.201907
    22332.284000       0.238060
    22336.970000       0.277548
    22341.659000       0.320028
    22346.349000       0.365031
    22351.042000       0.411976
    22355.737000       0.460189
    22360.433000       0.508933
    22365.132000       0.557443
    22369.831000       0.604961
    22374.534000       0.650775
    22379.238000       0.694254
    22383.945000       0.734873
    22388.654000       0.772236
    22393.363000       0.806085
    22398.076000       0.836298
    22402.789000       0.862885
    22407.506000       0.885961
    22412.225000       0.905733
    22416.944000       0.922465
    22421.667000       0.936460
    22426.391000       0.948034
    22431.117000       0.957500
    22435.845000       0.965156
    22440.576000       0.971274
    22445.308000       0.976099
    22450.042000       0.979857
    22454.778000       0.982748
    22459.516000       0.984951
    22464.257000       0.986624
    22468.999000       0.987906
    22473.743000       0.988914
    22478.489000       0.989744
    22483.237000       0.990467
    22487.988000       0.991132
    22492.739000       0.991762
    22497.494000       0.992362
    22502.251000       0.992930
    22507.008000       0.993455
    22511.769000       0.993924
    22516.530000       0.994331
    22521.295000       0.994679
    22526.062000       0.994980
    22530.829000       0.995255
    22535.600000       0.995527
    22540.372000       0.995821
    22545.147000       0.996111
    22549.922000       0.996413
    22554.701000       0.996757
    22559.482000       0.997131
    22564.264000       0.997513
    22569.049000       0.997880
    22573.835000       0.998212
    22578.624000       0.998497
    22583.415000       0.998732
    22588.207000       0.998926
    22593.002000       0.999099
    22597.798000       0.999034
    22602.597000       0.998968
    22607.399000       0.998949
    22612.200000       0.998986
    22617.006000       0.999078
    22621.812000       0.999211
    22626.622000       0.999364
    22631.432000       0.999511
    22636.245000       0.999629
    22641.061000       0.999701
    22645.877000       0.999713
    22650.697000       0.999659
    22655.517000       0.999575
    22660.341000       0.999483
    22665.167000       0.999411
    22669.994000       0.999378
    22674.824000       0.999397
    22679.654000       0.999470
    22684.489000       0.999586
    22689.323000       0.999723
    22694.162000       0.999856
    22699.002000       0.999955
    22703.843000       1.000000
    22708.687000       0.999984
    22713.532000       0.999908
    22718.381000       0.999781
    22723.232000       0.999620
    22728.083000       0.999439
    22732.938000       0.999247
    22737.793000       0.999038
    22742.652000       0.998786
    22747.512000       0.998442
    22752.375000       0.997926
    22757.240000       0.997148
    22762.106000       0.995991
    22766.975000       0.994315
    22771.845000       0.991964
    22776.719000       0.988762
    22781.595000       0.984510
    22786.471000       0.978984
    22791.351000       0.971931
    22796.231000       0.963069
    22801.115000       0.952080
    22806.000000       0.938630
    22810.888000       0.922378
    22815.778000       0.902992
    22820.669000       0.880174
    22825.563000       0.853685
    22830.458000       0.823382
    22835.357000       0.789237
    22840.258000       0.751360
    22845.159000       0.710008
    22850.064000       0.665591
    22854.970000       0.618652
    22859.879000       0.569862
    22864.791000       0.519976
    22869.702000       0.469797
    22874.618000       0.420141
    22879.534000       0.371788
    22884.454000       0.325454
    22889.374000       0.281754
    22894.298000       0.241180
    22899.224000       0.204089
    22904.151000       0.170702
    22909.081000       0.141101
    22914.012000       0.115251
    22918.947000       0.093012
    22923.884000       0.074161
    22928.821000       0.058414
    22933.762000       0.045450
    22938.704000       0.034931
    22943.649000       0.026517
    22948.595000       0.019882
    22953.544000       0.014723
    22958.496000       0.010767
    22963.448000       0.007777
    22968.404000       0.005547
    22973.361000       0.003907
    22978.321000       0.002718
    22983.283000       0.001867
    22988.246000       0.001267
    22993.213000       0.000849
    22998.180000       0.000561
    23003.151000       0.000367
    23008.122000       0.000237
    23013.098000       0.000151
    23018.075000       0.000095
    23023.053000       0.000059
    23028.035000       0.000036
    23033.017000       0.000022
    23038.003000       0.000013
    23042.991000       0.000008
    23047.980000       0.000005
    23052.973000       0.000003
    23057.966000       0.000001
    23062.962000       0.000001
    23067.960000       0.000000
    23072.961000       0.000000
    23077.964000       0.000000
    23082.968000       0.000000
    23087.976000       0.000000
    23092.984000       0.000000
    23097.996000       0.000000
