155, band 11 module 2 CCD column 374 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    13919.229000       0.000000
    13921.057000       0.000000
    13922.885000       0.000000
    13924.713000       0.000000
    13926.542000       0.000000
    13928.371000       0.000000
    13930.201000       0.000000
    13932.031000       0.000000
    13933.861000       0.000000
    13935.693000       0.000000
    13937.525000       0.000000
    13939.357000       0.000001
    13941.190000       0.000001
    13943.023000       0.000003
    13944.856000       0.000005
    13946.690000       0.000009
    13948.525000       0.000016
    13950.360000       0.000028
    13952.195000       0.000049
    13954.031000       0.000084
    13955.869000       0.000141
    13957.706000       0.000233
    13959.543000       0.000380
    13961.381000       0.000609
    13963.219000       0.000963
    13965.058000       0.001499
    13966.897000       0.002298
    13968.737000       0.003468
    13970.577000       0.005153
    13972.419000       0.007540
    13974.260000       0.010863
    13976.102000       0.015411
    13977.944000       0.021530
    13979.787000       0.029619
    13981.630000       0.040127
    13983.474000       0.053539
    13985.318000       0.070352
    13987.163000       0.091051
    13989.008000       0.116073
    13990.855000       0.145764
    13992.701000       0.180341
    13994.547000       0.219843
    13996.394000       0.264107
    13998.242000       0.312737
    14000.090000       0.365098
    14001.938000       0.420332
    14003.787000       0.477390
    14005.637000       0.535085
    14007.487000       0.592166
    14009.339000       0.647396
    14011.190000       0.699641
    14013.041000       0.747941
    14014.893000       0.791578
    14016.745000       0.830111
    14018.598000       0.863387
    14020.452000       0.891525
    14022.306000       0.914869
    14024.160000       0.933925
    14026.016000       0.949292
    14027.872000       0.961588
    14029.728000       0.971387
    14031.584000       0.979177
    14033.441000       0.985340
    14035.298000       0.990151
    14037.156000       0.993798
    14039.014000       0.996416
    14040.873000       0.998120
    14042.732000       0.999034
    14044.593000       0.999308
    14046.454000       0.999125
    14048.315000       0.998689
    14050.176000       0.998200
    14052.038000       0.997830
    14053.900000       0.997694
    14055.763000       0.997838
    14057.626000       0.998230
    14059.490000       0.998779
    14061.355000       0.999348
    14063.220000       0.999795
    14065.085000       1.000000
    14066.951000       0.999894
    14068.817000       0.999474
    14070.684000       0.998805
    14072.551000       0.998000
    14074.419000       0.997203
    14076.287000       0.996549
    14078.156000       0.996138
    14080.026000       0.996014
    14081.896000       0.996148
    14083.766000       0.996454
    14085.637000       0.996800
    14087.508000       0.997042
    14089.380000       0.997056
    14091.252000       0.996764
    14093.125000       0.996157
    14094.998000       0.995310
    14096.871000       0.994361
    14098.747000       0.993421
    14100.621000       0.992643
    14102.497000       0.992147
    14104.372000       0.991997
    14106.249000       0.992186
    14108.125000       0.992638
    14110.002000       0.993222
    14111.880000       0.993784
    14113.758000       0.994179
    14115.638000       0.994247
    14117.517000       0.993977
    14119.397000       0.993419
    14121.277000       0.992664
    14123.158000       0.991851
    14125.039000       0.991130
    14126.921000       0.990632
    14128.803000       0.990440
    14130.686000       0.990572
    14132.569000       0.990971
    14134.454000       0.991526
    14136.338000       0.992089
    14138.223000       0.992512
    14140.108000       0.992678
    14141.993000       0.992525
    14143.880000       0.992060
    14145.766000       0.991359
    14147.654000       0.990547
    14149.541000       0.989771
    14151.431000       0.989168
    14153.319000       0.988831
    14155.209000       0.988784
    14157.098000       0.988977
    14158.989000       0.989290
    14160.879000       0.989545
    14162.771000       0.989540
    14164.662000       0.989070
    14166.555000       0.987956
    14168.447000       0.986051
    14170.342000       0.983239
    14172.236000       0.979414
    14174.130000       0.974450
    14176.025000       0.968166
    14177.920000       0.960298
    14179.816000       0.950470
    14181.712000       0.938203
    14183.609000       0.922930
    14185.506000       0.904038
    14187.405000       0.880936
    14189.304000       0.853117
    14191.202000       0.820241
    14193.102000       0.782185
    14195.002000       0.739099
    14196.902000       0.691413
    14198.803000       0.639836
    14200.704000       0.585310
    14202.606000       0.528954
    14204.509000       0.471987
    14206.413000       0.415644
    14208.316000       0.361094
    14210.220000       0.309373
    14212.124000       0.261330
    14214.029000       0.217590
    14215.935000       0.178545
    14217.841000       0.144361
    14219.747000       0.114996
    14221.654000       0.090242
    14223.562000       0.069756
    14225.471000       0.053109
    14227.380000       0.039825
    14229.289000       0.029411
    14231.198000       0.021390
    14233.108000       0.015320
    14235.019000       0.010806
    14236.930000       0.007505
    14238.842000       0.005133
    14240.754000       0.003457
    14242.668000       0.002292
    14244.581000       0.001497
    14246.494000       0.000963
    14248.409000       0.000609
    14250.323000       0.000380
    14252.239000       0.000233
    14254.154000       0.000141
    14256.070000       0.000084
    14257.987000       0.000049
    14259.905000       0.000028
    14261.824000       0.000016
    14263.742000       0.000009
    14265.661000       0.000005
    14267.580000       0.000003
    14269.500000       0.000001
    14271.420000       0.000001
    14273.341000       0.000000
    14275.263000       0.000000
    14277.184000       0.000000
    14279.108000       0.000000
    14281.031000       0.000000
    14282.955000       0.000000
    14284.879000       0.000000
    14286.803000       0.000000
    14288.728000       0.000000
    14290.654000       0.000000
    14292.580000       0.000000
