265, band 18 module 4 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    11192.179000       0.000000
    11193.359000       0.000000
    11194.539000       0.000000
    11195.721000       0.000000
    11196.901000       0.000000
    11198.083000       0.000000
    11199.264000       0.000001
    11200.446000       0.000001
    11201.628000       0.000003
    11202.810000       0.000004
    11203.993000       0.000007
    11205.175000       0.000012
    11206.359000       0.000020
    11207.541000       0.000033
    11208.725000       0.000054
    11209.909000       0.000086
    11211.093000       0.000135
    11212.277000       0.000210
    11213.462000       0.000323
    11214.646000       0.000491
    11215.831000       0.000738
    11217.016000       0.001095
    11218.202000       0.001605
    11219.388000       0.002325
    11220.574000       0.003328
    11221.760000       0.004707
    11222.946000       0.006578
    11224.133000       0.009084
    11225.320000       0.012394
    11226.508000       0.016709
    11227.695000       0.022261
    11228.883000       0.029307
    11230.070000       0.038130
    11231.259000       0.049026
    11232.447000       0.062300
    11233.636000       0.078249
    11234.826000       0.097145
    11236.014000       0.119221
    11237.204000       0.144649
    11238.394000       0.173522
    11239.584000       0.205838
    11240.774000       0.241484
    11241.965000       0.280232
    11243.155000       0.321733
    11244.346000       0.365522
    11245.537000       0.411036
    11246.729000       0.457633
    11247.921000       0.504615
    11249.113000       0.551266
    11250.306000       0.596883
    11251.498000       0.640807
    11252.691000       0.682461
    11253.883000       0.721366
    11255.077000       0.757164
    11256.270000       0.789620
    11257.464000       0.818629
    11258.658000       0.844202
    11259.853000       0.866448
    11261.047000       0.885559
    11262.242000       0.901781
    11263.437000       0.915395
    11264.632000       0.926698
    11265.828000       0.935985
    11267.024000       0.943535
    11268.220000       0.949610
    11269.416000       0.954446
    11270.613000       0.958257
    11271.809000       0.961235
    11273.007000       0.963550
    11274.204000       0.965352
    11275.402000       0.966772
    11276.599000       0.967919
    11277.798000       0.968884
    11278.996000       0.969734
    11280.195000       0.970515
    11281.394000       0.971256
    11282.593000       0.971973
    11283.792000       0.972658
    11284.992000       0.973305
    11286.192000       0.973905
    11287.392000       0.974456
    11288.592000       0.974960
    11289.793000       0.975427
    11290.994000       0.975875
    11292.195000       0.976322
    11293.396000       0.976787
    11294.598000       0.977315
    11295.800000       0.977903
    11297.002000       0.978529
    11298.205000       0.979182
    11299.408000       0.979845
    11300.610000       0.980500
    11301.814000       0.981129
    11303.017000       0.981721
    11304.221000       0.982272
    11305.425000       0.982789
    11306.629000       0.983284
    11307.833000       0.983777
    11309.038000       0.984286
    11310.243000       0.984825
    11311.449000       0.985404
    11312.654000       0.986023
    11313.860000       0.986672
    11315.066000       0.987337
    11316.272000       0.987998
    11317.479000       0.988638
    11318.686000       0.989243
    11319.893000       0.989806
    11321.100000       0.990331
    11322.308000       0.990830
    11323.515000       0.991320
    11324.724000       0.991820
    11325.932000       0.992348
    11327.141000       0.992914
    11328.349000       0.993520
    11329.559000       0.994160
    11330.768000       0.994818
    11331.978000       0.995476
    11333.188000       0.996113
    11334.398000       0.996712
    11335.609000       0.997262
    11336.819000       0.997762
    11338.030000       0.998213
    11339.241000       0.998625
    11340.453000       0.999004
    11341.664000       0.999351
    11342.876000       0.999654
    11344.088000       0.999887
    11345.301000       1.000000
    11346.514000       0.999923
    11347.727000       0.999563
    11348.940000       0.998806
    11350.154000       0.997515
    11351.368000       0.995532
    11352.581000       0.992679
    11353.796000       0.988753
    11355.010000       0.983528
    11356.225000       0.976753
    11357.440000       0.968149
    11358.656000       0.957416
    11359.871000       0.944237
    11361.087000       0.928294
    11362.304000       0.909282
    11363.520000       0.886930
    11364.737000       0.861027
    11365.953000       0.831443
    11367.171000       0.798157
    11368.388000       0.761267
    11369.606000       0.721007
    11370.823000       0.677745
    11372.042000       0.631979
    11373.260000       0.584314
    11374.479000       0.535444
    11375.698000       0.486112
    11376.917000       0.437081
    11378.137000       0.389093
    11379.357000       0.342840
    11380.577000       0.298929
    11381.797000       0.257863
    11383.018000       0.220025
    11384.238000       0.185672
    11385.460000       0.154934
    11386.681000       0.127827
    11387.903000       0.104261
    11389.124000       0.084064
    11390.347000       0.066996
    11391.569000       0.052773
    11392.792000       0.041083
    11394.015000       0.031608
    11395.238000       0.024032
    11396.462000       0.018055
    11397.685000       0.013405
    11398.909000       0.009834
    11400.133000       0.007128
    11401.358000       0.005106
    11402.582000       0.003613
    11403.808000       0.002527
    11405.033000       0.001746
    11406.259000       0.001192
    11407.484000       0.000804
    11408.710000       0.000536
    11409.937000       0.000353
    11411.163000       0.000229
    11412.391000       0.000147
    11413.617000       0.000094
    11414.845000       0.000059
    11416.072000       0.000036
    11417.301000       0.000022
    11418.528000       0.000013
    11419.757000       0.000008
    11420.986000       0.000005
    11422.215000       0.000003
    11423.444000       0.000002
    11424.674000       0.000001
    11425.904000       0.000001
    11427.133000       0.000000
    11428.364000       0.000000
    11429.594000       0.000000
    11430.826000       0.000000
    11432.056000       0.000000
