36, band 3 module 2 CCD column 730 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    22085.991000       0.000000
    22090.576000       0.000000
    22095.163000       0.000000
    22099.752000       0.000000
    22104.343000       0.000000
    22108.937000       0.000000
    22113.531000       0.000000
    22118.128000       0.000000
    22122.726000       0.000000
    22127.327000       0.000000
    22131.929000       0.000000
    22136.534000       0.000000
    22141.140000       0.000000
    22145.748000       0.000000
    22150.359000       0.000001
    22154.970000       0.000001
    22159.584000       0.000003
    22164.199000       0.000005
    22168.818000       0.000010
    22173.437000       0.000018
    22178.059000       0.000034
    22182.683000       0.000061
    22187.308000       0.000108
    22191.936000       0.000188
    22196.564000       0.000320
    22201.196000       0.000537
    22205.829000       0.000884
    22210.464000       0.001430
    22215.102000       0.002272
    22219.740000       0.003545
    22224.382000       0.005432
    22229.024000       0.008176
    22233.670000       0.012087
    22238.316000       0.017553
    22242.965000       0.025038
    22247.615000       0.035082
    22252.268000       0.048287
    22256.923000       0.065289
    22261.579000       0.086726
    22266.238000       0.113182
    22270.898000       0.145132
    22275.561000       0.182875
    22280.224000       0.226467
    22284.891000       0.275669
    22289.558000       0.329909
    22294.229000       0.388269
    22298.902000       0.449517
    22303.575000       0.512161
    22308.252000       0.574551
    22312.929000       0.634996
    22317.610000       0.691903
    22322.291000       0.743917
    22326.975000       0.790029
    22331.662000       0.829660
    22336.349000       0.862688
    22341.039000       0.889422
    22345.730000       0.910527
    22350.425000       0.926915
    22355.119000       0.939599
    22359.818000       0.949556
    22364.517000       0.957615
    22369.219000       0.964376
    22373.923000       0.970185
    22378.628000       0.975156
    22383.336000       0.979237
    22388.045000       0.982297
    22392.757000       0.984222
    22397.470000       0.984992
    22402.186000       0.984739
    22406.904000       0.983737
    22411.623000       0.982371
    22416.345000       0.981071
    22421.067000       0.980232
    22425.794000       0.980127
    22430.520000       0.980860
    22435.250000       0.982343
    22439.981000       0.984316
    22444.715000       0.986404
    22449.451000       0.988209
    22454.188000       0.989393
    22458.928000       0.989751
    22463.668000       0.989261
    22468.412000       0.988089
    22473.157000       0.986552
    22477.905000       0.985050
    22482.654000       0.983976
    22487.406000       0.983631
    22492.160000       0.984153
    22496.914000       0.985487
    22501.673000       0.987405
    22506.431000       0.989546
    22511.193000       0.991498
    22515.956000       0.992889
    22520.722000       0.993473
    22525.491000       0.993182
    22530.259000       0.992141
    22535.031000       0.990646
    22539.804000       0.989090
    22544.581000       0.987910
    22549.357000       0.987448
    22554.138000       0.987854
    22558.919000       0.989118
    22563.703000       0.991039
    22568.489000       0.993269
    22573.276000       0.995390
    22578.067000       0.997004
    22582.858000       0.997824
    22587.652000       0.997739
    22592.447000       0.996836
    22597.246000       0.995222
    22602.047000       0.993407
    22606.848000       0.991864
    22611.653000       0.990963
    22616.458000       0.990932
    22621.267000       0.991807
    22626.076000       0.993424
    22630.889000       0.995451
    22635.703000       0.997466
    22640.520000       0.999047
    22645.339000       0.999862
    22650.158000       0.999723
    22654.982000       0.998707
    22659.805000       0.997053
    22664.633000       0.995142
    22669.460000       0.993411
    22674.292000       0.992261
    22679.124000       0.991960
    22683.959000       0.992588
    22688.797000       0.994013
    22693.635000       0.995917
    22698.477000       0.997852
    22703.319000       0.999348
    22708.165000       1.000000
    22713.011000       0.999533
    22717.861000       0.997847
    22722.713000       0.995007
    22727.566000       0.991187
    22732.422000       0.986583
    22737.279000       0.981298
    22742.139000       0.975240
    22747.000000       0.968049
    22751.865000       0.959056
    22756.730000       0.947353
    22761.598000       0.931842
    22766.469000       0.911381
    22771.341000       0.884936
    22776.215000       0.851743
    22781.091000       0.811431
    22785.970000       0.764113
    22790.850000       0.710408
    22795.733000       0.651411
    22800.618000       0.588596
    22805.504000       0.523690
    22810.394000       0.458530
    22815.284000       0.394900
    22820.178000       0.334394
    22825.072000       0.278320
    22829.970000       0.227632
    22834.869000       0.182910
    22839.771000       0.144374
    22844.675000       0.111925
    22849.580000       0.085215
    22854.489000       0.063711
    22859.398000       0.046773
    22864.310000       0.033716
    22869.224000       0.023863
    22874.141000       0.016582
    22879.058000       0.011313
    22883.979000       0.007578
    22888.902000       0.004983
    22893.826000       0.003217
    22898.754000       0.002039
    22903.682000       0.001269
    22908.614000       0.000775
    22913.546000       0.000465
    22918.482000       0.000274
    22923.420000       0.000158
    22928.359000       0.000090
    22933.301000       0.000050
    22938.244000       0.000027
    22943.191000       0.000015
    22948.138000       0.000008
    22953.089000       0.000004
    22958.041000       0.000002
    22962.996000       0.000001
    22967.953000       0.000000
    22972.911000       0.000000
    22977.873000       0.000000
    22982.835000       0.000000
    22987.801000       0.000000
    22992.767000       0.000000
    22997.738000       0.000000
    23002.710000       0.000000
    23007.683000       0.000000
    23012.660000       0.000000
    23017.637000       0.000000
    23022.618000       0.000000
    23027.599000       0.000000
    23032.585000       0.000000
    23037.571000       0.000000
