34, band 3 module 2 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    22121.771000       0.000000
    22126.372000       0.000000
    22130.973000       0.000000
    22135.578000       0.000000
    22140.185000       0.000000
    22144.791000       0.000000
    22149.402000       0.000000
    22154.014000       0.000000
    22158.627000       0.000000
    22163.243000       0.000000
    22167.859000       0.000000
    22172.479000       0.000000
    22177.101000       0.000000
    22181.724000       0.000000
    22186.349000       0.000001
    22190.977000       0.000001
    22195.605000       0.000003
    22200.237000       0.000005
    22204.869000       0.000009
    22209.504000       0.000018
    22214.141000       0.000032
    22218.779000       0.000059
    22223.420000       0.000104
    22228.064000       0.000181
    22232.707000       0.000310
    22237.354000       0.000521
    22242.003000       0.000861
    22246.653000       0.001396
    22251.305000       0.002222
    22255.959000       0.003475
    22260.616000       0.005338
    22265.274000       0.008052
    22269.933000       0.011928
    22274.596000       0.017356
    22279.261000       0.024803
    22283.926000       0.034814
    22288.594000       0.047998
    22293.263000       0.065000
    22297.935000       0.086467
    22302.610000       0.112997
    22307.284000       0.145078
    22311.963000       0.183017
    22316.643000       0.226881
    22321.324000       0.276436
    22326.008000       0.331106
    22330.694000       0.389969
    22335.381000       0.451776
    22340.071000       0.515015
    22344.761000       0.578004
    22349.455000       0.639026
    22354.151000       0.696462
    22358.847000       0.748932
    22363.547000       0.795410
    22368.249000       0.835309
    22372.952000       0.868509
    22377.658000       0.895332
    22382.364000       0.916463
    22387.074000       0.932834
    22391.785000       0.945479
    22396.498000       0.955390
    22401.213000       0.963414
    22405.931000       0.970157
    22410.649000       0.975965
    22415.371000       0.980944
    22420.095000       0.985032
    22424.819000       0.988087
    22429.547000       0.989989
    22434.275000       0.990719
    22439.007000       0.990407
    22443.740000       0.989332
    22448.474000       0.987890
    22453.212000       0.986528
    22457.952000       0.985646
    22462.692000       0.985525
    22467.436000       0.986267
    22472.181000       0.987775
    22476.928000       0.989780
    22481.677000       0.991897
    22486.427000       0.993714
    22491.181000       0.994883
    22495.937000       0.995192
    22500.693000       0.994628
    22505.453000       0.993366
    22510.215000       0.991735
    22514.977000       0.990147
    22519.743000       0.989002
    22524.509000       0.988602
    22529.279000       0.989084
    22534.051000       0.990386
    22538.823000       0.992260
    22543.599000       0.994336
    22548.377000       0.996207
    22553.155000       0.997474
    22557.937000       0.997892
    22562.721000       0.997404
    22567.506000       0.996154
    22572.294000       0.994458
    22577.082000       0.992733
    22581.874000       0.991406
    22586.668000       0.990822
    22591.463000       0.991163
    22596.261000       0.992274
    22601.062000       0.993970
    22605.862000       0.995983
    22610.667000       0.997872
    22615.472000       0.999225
    22620.280000       0.999745
    22625.090000       0.999322
    22629.901000       0.998054
    22634.716000       0.996225
    22639.533000       0.994248
    22644.350000       0.992569
    22649.171000       0.991530
    22653.993000       0.991400
    22658.817000       0.992214
    22663.643000       0.993794
    22668.471000       0.995793
    22673.302000       0.997769
    22678.135000       0.999284
    22682.968000       1.000000
    22687.806000       0.999756
    22692.645000       0.998602
    22697.485000       0.996784
    22702.328000       0.994696
    22707.172000       0.992805
    22712.019000       0.991524
    22716.869000       0.991131
    22721.719000       0.991707
    22726.573000       0.993111
    22731.429000       0.995010
    22736.285000       0.996949
    22741.145000       0.998438
    22746.007000       0.999055
    22750.870000       0.998510
    22755.736000       0.996711
    22760.602000       0.993741
    22765.473000       0.989792
    22770.345000       0.985080
    22775.218000       0.979728
    22780.095000       0.973658
    22784.973000       0.966516
    22789.853000       0.957641
    22794.736000       0.946101
    22799.619000       0.930777
    22804.506000       0.910488
    22809.395000       0.884193
    22814.285000       0.851104
    22819.178000       0.810841
    22824.074000       0.763509
    22828.970000       0.709734
    22833.869000       0.650620
    22838.771000       0.587662
    22843.673000       0.522610
    22848.579000       0.457315
    22853.486000       0.393573
    22858.396000       0.332992
    22863.308000       0.276890
    22868.221000       0.226222
    22873.138000       0.181565
    22878.056000       0.143128
    22882.976000       0.110806
    22887.898000       0.084237
    22892.822000       0.062879
    22897.749000       0.046084
    22902.678000       0.033160
    22907.608000       0.023425
    22912.541000       0.016245
    22917.477000       0.011060
    22922.413000       0.007392
    22927.353000       0.004850
    22932.295000       0.003123
    22937.238000       0.001975
    22942.184000       0.001226
    22947.131000       0.000747
    22952.081000       0.000447
    22957.034000       0.000262
    22961.987000       0.000151
    22966.944000       0.000085
    22971.903000       0.000047
    22976.863000       0.000026
    22981.826000       0.000014
    22986.790000       0.000007
    22991.758000       0.000004
    22996.727000       0.000002
    23001.698000       0.000001
    23006.672000       0.000000
    23011.648000       0.000000
    23016.625000       0.000000
    23021.605000       0.000000
    23026.588000       0.000000
    23031.571000       0.000000
    23036.558000       0.000000
    23041.546000       0.000000
    23046.537000       0.000000
    23051.531000       0.000000
    23056.525000       0.000000
    23061.523000       0.000000
    23066.523000       0.000000
    23071.523000       0.000000
    23076.528000       0.000000
