4, band 1 module 2 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
159
Wavenumber (cm-1)   Filter response
    24328.471000       0.000000
    24335.477000       0.000000
    24342.488000       0.000000
    24349.503000       0.000000
    24356.520000       0.000000
    24363.543000       0.000000
    24370.570000       0.000000
    24377.600000       0.000000
    24384.635000       0.000000
    24391.673000       0.000000
    24398.716000       0.000000
    24405.763000       0.000000
    24412.814000       0.000000
    24419.870000       0.000000
    24426.927000       0.000001
    24433.991000       0.000003
    24441.058000       0.000007
    24448.130000       0.000018
    24455.206000       0.000041
    24462.284000       0.000091
    24469.368000       0.000195
    24476.456000       0.000404
    24483.548000       0.000813
    24490.645000       0.001579
    24497.743000       0.002966
    24504.848000       0.005386
    24511.956000       0.009459
    24519.069000       0.016062
    24526.186000       0.026374
    24533.307000       0.041875
    24540.430000       0.064270
    24547.560000       0.095398
    24554.693000       0.136963
    24561.831000       0.190221
    24568.973000       0.255625
    24576.117000       0.332486
    24583.267000       0.418754
    24590.421000       0.511007
    24597.579000       0.604280
    24604.742000       0.693477
    24611.907000       0.773897
    24619.078000       0.841616
    24626.253000       0.894371
    24633.432000       0.931922
    24640.616000       0.955983
    24647.802000       0.969731
    24654.993000       0.976997
    24662.189000       0.981359
    24669.390000       0.985302
    24676.594000       0.989885
    24683.801000       0.994759
    24691.014000       0.998632
    24698.231000       1.000000
    24705.452000       0.997865
    24712.678000       0.992228
    24719.906000       0.984209
    24727.140000       0.975648
    24734.378000       0.968546
    24741.620000       0.964379
    24748.867000       0.963585
    24756.116000       0.965416
    24763.371000       0.968197
    24770.631000       0.969924
    24777.895000       0.968965
    24785.163000       0.964641
    24792.435000       0.957417
    24799.709000       0.948800
    24806.990000       0.940786
    24814.275000       0.935162
    24821.565000       0.932876
    24828.858000       0.933710
    24836.154000       0.936351
    24843.457000       0.938885
    24850.763000       0.939391
    24858.074000       0.936680
    24865.389000       0.930700
    24872.707000       0.922548
    24880.030000       0.914093
    24887.358000       0.907323
    24894.691000       0.903655
    24902.027000       0.903449
    24909.366000       0.905881
    24916.712000       0.909225
    24924.061000       0.911477
    24931.415000       0.911049
    24938.774000       0.907311
    24946.135000       0.900804
    24953.502000       0.893036
    24960.873000       0.885935
    24968.249000       0.876321
    24975.629000       0.869566
    24983.011000       0.865533
    24990.400000       0.862846
    24997.793000       0.859644
    25005.191000       0.854255
    25012.593000       0.845786
    25019.997000       0.834438
    25027.408000       0.821308
    25034.823000       0.808186
    25042.243000       0.796902
    25049.667000       0.788504
    25057.095000       0.783006
    25064.526000       0.779397
    25071.963000       0.776011
    25079.404000       0.771125
    25086.850000       0.763591
    25094.301000       0.753507
    25101.754000       0.741350
    25109.213000       0.728649
    25116.677000       0.717102
    25124.145000       0.707979
    25131.617000       0.701673
    25139.092000       0.697579
    25146.574000       0.694317
    25154.060000       0.690445
    25161.550000       0.684552
    25169.045000       0.675943
    25176.542000       0.665027
    25184.046000       0.653020
    25191.554000       0.641506
    25199.067000       0.631871
    25206.584000       0.624814
    25214.104000       0.620170
    25221.630000       0.617118
    25229.161000       0.613885
    25236.696000       0.609063
    25244.236000       0.601830
    25251.778000       0.592228
    25259.327000       0.581133
    25266.880000       0.569935
    25274.438000       0.560035
    25282.000000       0.552592
    25289.565000       0.547583
    25297.136000       0.544210
    25304.712000       0.541206
    25312.292000       0.537192
    25319.877000       0.531172
    25327.467000       0.522876
    25335.059000       0.512842
    25342.657000       0.502298
    25350.260000       0.492725
    25357.868000       0.484928
    25365.480000       0.479308
    25373.095000       0.475490
    25380.717000       0.472469
    25388.343000       0.468970
    25395.973000       0.463902
    25403.608000       0.456725
    25411.246000       0.447884
    25418.890000       0.437940
    25426.539000       0.427881
    25434.193000       0.418580
    25441.851000       0.410330
    25449.512000       0.402624
    25457.179000       0.394190
    25464.851000       0.383283
    25472.528000       0.368252
    25480.209000       0.347842
    25487.893000       0.321350
