116, band 8 module 4 CCD column 374 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    14819.018000       0.000000
    14821.081000       0.000000
    14823.146000       0.000000
    14825.212000       0.000000
    14827.277000       0.000000
    14829.344000       0.000000
    14831.411000       0.000000
    14833.477000       0.000000
    14835.546000       0.000000
    14837.614000       0.000001
    14839.683000       0.000001
    14841.753000       0.000003
    14843.823000       0.000005
    14845.894000       0.000008
    14847.965000       0.000014
    14850.037000       0.000024
    14852.110000       0.000041
    14854.183000       0.000068
    14856.257000       0.000112
    14858.332000       0.000182
    14860.406000       0.000291
    14862.482000       0.000458
    14864.557000       0.000713
    14866.634000       0.001093
    14868.712000       0.001654
    14870.789000       0.002467
    14872.868000       0.003630
    14874.946000       0.005267
    14877.026000       0.007538
    14879.106000       0.010639
    14881.186000       0.014810
    14883.268000       0.020334
    14885.350000       0.027536
    14887.432000       0.036782
    14889.516000       0.048463
    14891.598000       0.062989
    14893.683000       0.080765
    14895.768000       0.102166
    14897.853000       0.127513
    14899.939000       0.157041
    14902.025000       0.190865
    14904.113000       0.228959
    14906.201000       0.271130
    14908.288000       0.317006
    14910.378000       0.366038
    14912.468000       0.417512
    14914.557000       0.470573
    14916.648000       0.524272
    14918.738000       0.577610
    14920.831000       0.629599
    14922.923000       0.679316
    14925.016000       0.725959
    14927.110000       0.768890
    14929.203000       0.807662
    14931.298000       0.842036
    14933.394000       0.871966
    14935.489000       0.897588
    14937.586000       0.919174
    14939.684000       0.937100
    14941.780000       0.951794
    14943.879000       0.963697
    14945.977000       0.973229
    14948.077000       0.980769
    14950.178000       0.986641
    14952.278000       0.991119
    14954.379000       0.994429
    14956.480000       0.996767
    14958.583000       0.998310
    14960.687000       0.999222
    14962.789000       0.999666
    14964.894000       0.999796
    14966.999000       0.999751
    14969.104000       0.999648
    14971.210000       0.999571
    14973.316000       0.999567
    14975.424000       0.999643
    14977.532000       0.999774
    14979.639000       0.999912
    14981.749000       1.000000
    14983.857000       0.999986
    14985.968000       0.999843
    14988.079000       0.999565
    14990.190000       0.999180
    14992.302000       0.998736
    14994.415000       0.998297
    14996.527000       0.997923
    14998.641000       0.997665
    15000.755000       0.997544
    15002.870000       0.997556
    15004.986000       0.997656
    15007.101000       0.997797
    15009.219000       0.997917
    15011.335000       0.997959
    15013.453000       0.997880
    15015.572000       0.997668
    15017.691000       0.997338
    15019.811000       0.996932
    15021.931000       0.996507
    15024.051000       0.996124
    15026.173000       0.995819
    15028.295000       0.995551
    15030.418000       0.995406
    15032.541000       0.995357
    15034.664000       0.995354
    15036.789000       0.995337
    15038.914000       0.995248
    15041.040000       0.995043
    15043.166000       0.994705
    15045.292000       0.994244
    15047.420000       0.993699
    15049.549000       0.993121
    15051.677000       0.992573
    15053.807000       0.992112
    15055.936000       0.991774
    15058.066000       0.991566
    15060.198000       0.991466
    15062.329000       0.991429
    15064.462000       0.991394
    15066.594000       0.991301
    15068.728000       0.991102
    15070.862000       0.990772
    15072.996000       0.990311
    15075.132000       0.989750
    15077.268000       0.989137
    15079.404000       0.988527
    15081.541000       0.987966
    15083.678000       0.987480
    15085.817000       0.987061
    15087.957000       0.986665
    15090.095000       0.986208
    15092.236000       0.985579
    15094.376000       0.984640
    15096.518000       0.983240
    15098.660000       0.981220
    15100.802000       0.978417
    15102.946000       0.974656
    15105.090000       0.969744
    15107.233000       0.963456
    15109.379000       0.955526
    15111.524000       0.945637
    15113.670000       0.933423
    15115.818000       0.918479
    15117.964000       0.900380
    15120.113000       0.878717
    15122.261000       0.853136
    15124.410000       0.823379
    15126.561000       0.789325
    15128.710000       0.751028
    15130.862000       0.708729
    15133.013000       0.662870
    15135.166000       0.614077
    15137.319000       0.563132
    15139.472000       0.510932
    15141.627000       0.458438
    15143.782000       0.406617
    15145.936000       0.356388
    15148.093000       0.308575
    15150.249000       0.263866
    15152.406000       0.222789
    15154.565000       0.185698
    15156.722000       0.152776
    15158.882000       0.124043
    15161.041000       0.099384
    15163.202000       0.078567
    15165.363000       0.061278
    15167.524000       0.047151
    15169.686000       0.035790
    15171.850000       0.026798
    15174.012000       0.019792
    15176.177000       0.014419
    15178.340000       0.010360
    15180.506000       0.007343
    15182.673000       0.005132
    15184.838000       0.003538
    15187.006000       0.002406
    15189.173000       0.001613
    15191.341000       0.001067
    15193.511000       0.000696
    15195.680000       0.000448
    15197.850000       0.000284
    15200.022000       0.000178
    15202.192000       0.000110
    15204.365000       0.000067
    15206.537000       0.000040
    15208.710000       0.000024
    15210.885000       0.000014
    15213.058000       0.000008
    15215.234000       0.000005
    15217.409000       0.000003
    15219.586000       0.000001
    15221.764000       0.000001
    15223.940000       0.000000
    15226.119000       0.000000
    15228.299000       0.000000
    15230.477000       0.000000
    15232.658000       0.000000
    15234.838000       0.000000
    15237.020000       0.000000
    15239.202000       0.000000
    15241.384000       0.000000
