175, band 12 module 4 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    13121.367000       0.000000
    13122.775000       0.000000
    13124.183000       0.000000
    13125.591000       0.000000
    13126.999000       0.000000
    13128.407000       0.000000
    13129.816000       0.000000
    13131.225000       0.000001
    13132.634000       0.000001
    13134.045000       0.000002
    13135.455000       0.000003
    13136.865000       0.000005
    13138.276000       0.000007
    13139.687000       0.000012
    13141.098000       0.000018
    13142.509000       0.000028
    13143.921000       0.000044
    13145.333000       0.000066
    13146.746000       0.000099
    13148.159000       0.000148
    13149.572000       0.000218
    13150.985000       0.000319
    13152.399000       0.000462
    13153.813000       0.000663
    13155.227000       0.000943
    13156.642000       0.001328
    13158.057000       0.001852
    13159.473000       0.002561
    13160.888000       0.003507
    13162.304000       0.004759
    13163.720000       0.006398
    13165.136000       0.008522
    13166.553000       0.011248
    13167.970000       0.014708
    13169.388000       0.019058
    13170.806000       0.024467
    13172.223000       0.031125
    13173.642000       0.039234
    13175.060000       0.049007
    13176.479000       0.060661
    13177.898000       0.074410
    13179.317000       0.090457
    13180.738000       0.108983
    13182.158000       0.130139
    13183.578000       0.154035
    13184.999000       0.180727
    13186.420000       0.210209
    13187.841000       0.242410
    13189.263000       0.277180
    13190.684000       0.314297
    13192.107000       0.353462
    13193.530000       0.394308
    13194.953000       0.436410
    13196.376000       0.479293
    13197.799000       0.522454
    13199.223000       0.565374
    13200.647000       0.607543
    13202.071000       0.648475
    13203.496000       0.687728
    13204.922000       0.724918
    13206.347000       0.759732
    13207.772000       0.791936
    13209.198000       0.821377
    13210.624000       0.847985
    13212.051000       0.871763
    13213.478000       0.892781
    13214.905000       0.911164
    13216.333000       0.927081
    13217.761000       0.940725
    13219.189000       0.952309
    13220.617000       0.962050
    13222.046000       0.970159
    13223.475000       0.976840
    13224.904000       0.982281
    13226.333000       0.986653
    13227.764000       0.990114
    13229.194000       0.992804
    13230.625000       0.994851
    13232.056000       0.996372
    13233.487000       0.997470
    13234.918000       0.998240
    13236.350000       0.998766
    13237.782000       0.999118
    13239.215000       0.999354
    13240.648000       0.999520
    13242.081000       0.999647
    13243.514000       0.999753
    13244.947000       0.999846
    13246.381000       0.999923
    13247.815000       0.999978
    13249.250000       1.000000
    13250.685000       0.999981
    13252.121000       0.999915
    13253.556000       0.999803
    13254.992000       0.999661
    13256.428000       0.999496
    13257.864000       0.999319
    13259.301000       0.999148
    13260.738000       0.998998
    13262.175000       0.998882
    13263.614000       0.998806
    13265.052000       0.998771
    13266.490000       0.998770
    13267.929000       0.998790
    13269.368000       0.998815
    13270.807000       0.998829
    13272.246000       0.998826
    13273.686000       0.998801
    13275.127000       0.998730
    13276.568000       0.998613
    13278.008000       0.998457
    13279.449000       0.998269
    13280.891000       0.998060
    13282.332000       0.997837
    13283.774000       0.997603
    13285.217000       0.997349
    13286.660000       0.997059
    13288.103000       0.996699
    13289.546000       0.996226
    13290.990000       0.995580
    13292.434000       0.994691
    13293.878000       0.993476
    13295.322000       0.991841
    13296.767000       0.989683
    13298.212000       0.986886
    13299.659000       0.983323
    13301.105000       0.978853
    13302.551000       0.973321
    13303.997000       0.966556
    13305.444000       0.958372
    13306.891000       0.948566
    13308.338000       0.936926
    13309.786000       0.923239
    13311.235000       0.907292
    13312.683000       0.888893
    13314.131000       0.867875
    13315.580000       0.844113
    13317.030000       0.817539
    13318.479000       0.788149
    13319.929000       0.756015
    13321.379000       0.721289
    13322.831000       0.684205
    13324.281000       0.645076
    13325.732000       0.604283
    13327.184000       0.562268
    13328.636000       0.519515
    13330.088000       0.476532
    13331.540000       0.433835
    13332.993000       0.391925
    13334.447000       0.351273
    13335.900000       0.312302
    13337.354000       0.275378
    13338.808000       0.240795
    13340.262000       0.208774
    13341.716000       0.179462
    13343.171000       0.152930
    13344.627000       0.129183
    13346.083000       0.108162
    13347.539000       0.089759
    13348.995000       0.073822
    13350.452000       0.060170
    13351.908000       0.048601
    13353.366000       0.038901
    13354.823000       0.030854
    13356.281000       0.024249
    13357.739000       0.018884
    13359.198000       0.014571
    13360.657000       0.011140
    13362.116000       0.008439
    13363.575000       0.006334
    13365.035000       0.004710
    13366.495000       0.003470
    13367.955000       0.002533
    13369.416000       0.001832
    13370.878000       0.001313
    13372.339000       0.000932
    13373.801000       0.000655
    13375.263000       0.000457
    13376.725000       0.000315
    13378.187000       0.000216
    13379.650000       0.000146
    13381.114000       0.000098
    13382.578000       0.000065
    13384.042000       0.000043
    13385.506000       0.000028
    13386.971000       0.000018
    13388.435000       0.000012
    13389.900000       0.000007
    13391.366000       0.000005
    13392.832000       0.000003
    13394.299000       0.000002
    13395.765000       0.000001
    13397.232000       0.000001
    13398.699000       0.000000
    13400.166000       0.000000
    13401.634000       0.000000
    13403.102000       0.000000
    13404.570000       0.000000
    13406.039000       0.000000
    13407.509000       0.000000
