28, band 2 module 5 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    23752.134000       0.000000
    23757.429000       0.000000
    23762.729000       0.000000
    23768.031000       0.000000
    23773.333000       0.000000
    23778.640000       0.000000
    23783.947000       0.000000
    23789.258000       0.000000
    23794.570000       0.000000
    23799.886000       0.000000
    23805.203000       0.000000
    23810.524000       0.000000
    23815.847000       0.000000
    23821.171000       0.000000
    23826.499000       0.000000
    23831.827000       0.000001
    23837.160000       0.000001
    23842.493000       0.000002
    23847.831000       0.000004
    23853.169000       0.000008
    23858.511000       0.000016
    23863.854000       0.000030
    23869.201000       0.000056
    23874.551000       0.000101
    23879.901000       0.000179
    23885.255000       0.000312
    23890.610000       0.000532
    23895.969000       0.000890
    23901.329000       0.001463
    23906.693000       0.002357
    23912.057000       0.003726
    23917.426000       0.005778
    23922.797000       0.008789
    23928.169000       0.013118
    23933.545000       0.019206
    23938.921000       0.027588
    23944.302000       0.038877
    23949.683000       0.053763
    23955.069000       0.072953
    23960.455000       0.097132
    23965.846000       0.126903
    23971.237000       0.162709
    23976.632000       0.204754
    23982.030000       0.252929
    23987.428000       0.306755
    23992.831000       0.365357
    23998.234000       0.427474
    24003.642000       0.491515
    24009.050000       0.555655
    24014.462000       0.617994
    24019.875000       0.676701
    24025.292000       0.730195
    24030.712000       0.777288
    24036.132000       0.817300
    24041.557000       0.850100
    24046.982000       0.876089
    24052.411000       0.896110
    24057.842000       0.911299
    24063.276000       0.922908
    24068.711000       0.932128
    24074.150000       0.939941
    24079.590000       0.947005
    24085.034000       0.953621
    24090.481000       0.959773
    24095.928000       0.965219
    24101.380000       0.969622
    24106.832000       0.972690
    24112.289000       0.974290
    24117.746000       0.974521
    24123.207000       0.973711
    24128.670000       0.972394
    24134.136000       0.971185
    24139.605000       0.970661
    24145.074000       0.971240
    24150.548000       0.973094
    24156.023000       0.976115
    24161.502000       0.979933
    24166.981000       0.984003
    24172.465000       0.987727
    24177.949000       0.990498
    24183.438000       0.991675
    24188.929000       0.991590
    24194.421000       0.990461
    24199.918000       0.988740
    24205.414000       0.987011
    24210.916000       0.985858
    24216.418000       0.985738
    24221.924000       0.986873
    24227.431000       0.989204
    24232.942000       0.992400
    24238.454000       0.995513
    24243.970000       0.997964
    24249.489000       0.999584
    24255.009000       1.000000
    24260.532000       0.999106
    24266.057000       0.997084
    24271.586000       0.994369
    24277.115000       0.991550
    24282.649000       0.989243
    24288.184000       0.987951
    24293.723000       0.987952
    24299.264000       0.989184
    24304.806000       0.991399
    24310.353000       0.994087
    24315.900000       0.996624
    24321.452000       0.998418
    24327.004000       0.999037
    24332.561000       0.998313
    24338.118000       0.996375
    24343.680000       0.993621
    24349.242000       0.990636
    24354.809000       0.988051
    24360.378000       0.986403
    24365.948000       0.986049
    24371.523000       0.987039
    24377.098000       0.989127
    24382.678000       0.991819
    24388.258000       0.994486
    24393.843000       0.996501
    24399.428000       0.997381
    24405.018000       0.996893
    24410.610000       0.995108
    24416.203000       0.992375
    24421.801000       0.989266
    24427.399000       0.986444
    24433.002000       0.984502
    24438.605000       0.983835
    24444.213000       0.984555
    24449.821000       0.986463
    24455.434000       0.989087
    24461.050000       0.991785
    24466.666000       0.993878
    24472.286000       0.994797
    24477.908000       0.994170
    24483.534000       0.991946
    24489.160000       0.988323
    24494.791000       0.983685
    24500.423000       0.978465
    24506.059000       0.972988
    24511.696000       0.967313
    24517.337000       0.961123
    24522.981000       0.953681
    24528.626000       0.943872
    24534.275000       0.930280
    24539.925000       0.911383
    24545.579000       0.885954
    24551.235000       0.852996
    24556.894000       0.812016
    24562.554000       0.763130
    24568.219000       0.707084
    24573.887000       0.645201
    24579.555000       0.579251
    24585.227000       0.511278
    24590.901000       0.443405
    24596.579000       0.377557
    24602.257000       0.315557
    24607.940000       0.258832
    24613.624000       0.208304
    24619.313000       0.164453
    24625.002000       0.127345
    24630.696000       0.096711
    24636.392000       0.072025
    24642.089000       0.052598
    24647.790000       0.037664
    24653.493000       0.026444
    24659.200000       0.018203
    24664.907000       0.012285
    24670.619000       0.008129
    24676.332000       0.005274
    24682.050000       0.003354
    24687.770000       0.002091
    24693.490000       0.001278
    24699.216000       0.000766
    24704.942000       0.000450
    24710.673000       0.000259
    24716.404000       0.000146
    24722.140000       0.000081
    24727.877000       0.000044
    24733.618000       0.000023
    24739.362000       0.000012
    24745.107000       0.000006
    24750.856000       0.000003
    24756.606000       0.000002
    24762.361000       0.000001
    24768.116000       0.000000
    24773.876000       0.000000
    24779.637000       0.000000
    24785.403000       0.000000
    24791.169000       0.000000
    24796.939000       0.000000
    24802.713000       0.000000
    24808.487000       0.000000
    24814.266000       0.000000
    24820.046000       0.000000
    24825.830000       0.000000
    24831.615000       0.000000
    24837.404000       0.000000
    24843.195000       0.000000
    24848.990000       0.000000
    24854.787000       0.000000
