11, goes_14_sounder_11.flt  GOESO_sdr_operational_srf_rev_F
Number of data points:
1514
Wavenumber (cm-1)   Filter response
     1342.200000       0.000000
     1342.300000       0.000000
     1342.400000       0.000512
     1342.500000       0.000776
     1342.600000       0.000785
     1342.700000       0.001048
     1342.800000       0.001058
     1342.900000       0.001068
     1343.000000       0.001076
     1343.100000       0.001084
     1343.200000       0.001092
     1343.300000       0.001098
     1343.400000       0.001103
     1343.500000       0.001107
     1343.600000       0.001109
     1343.700000       0.001111
     1343.800000       0.001111
     1343.900000       0.001110
     1344.000000       0.001108
     1344.100000       0.001106
     1344.200000       0.001102
     1344.300000       0.001098
     1344.400000       0.001093
     1344.500000       0.001087
     1344.600000       0.001080
     1344.700000       0.001073
     1344.800000       0.001066
     1344.900000       0.001058
     1345.000000       0.001050
     1345.100000       0.001042
     1345.200000       0.001033
     1345.300000       0.001025
     1345.400000       0.001016
     1345.500000       0.001008
     1345.600000       0.000999
     1345.700000       0.000991
     1345.800000       0.000983
     1345.900000       0.000976
     1346.000000       0.000968
     1346.100000       0.000962
     1346.200000       0.000956
     1346.300000       0.000950
     1346.400000       0.000945
     1346.500000       0.000941
     1346.600000       0.000937
     1346.700000       0.000935
     1346.800000       0.000933
     1346.900000       0.000932
     1347.000000       0.000933
     1347.100000       0.000936
     1347.200000       0.000939
     1347.300000       0.000943
     1347.400000       0.000948
     1347.500000       0.000953
     1347.600000       0.000957
     1347.700000       0.000963
     1347.800000       0.000971
     1347.900000       0.000984
     1348.000000       0.001004
     1348.100000       0.001030
     1348.200000       0.001060
     1348.300000       0.001090
     1348.400000       0.001115
     1348.500000       0.001131
     1348.600000       0.001136
     1348.700000       0.001129
     1348.800000       0.001114
     1348.900000       0.001091
     1349.000000       0.001064
     1349.100000       0.001034
     1349.200000       0.001002
     1349.300000       0.000972
     1349.400000       0.000945
     1349.500000       0.000923
     1349.600000       0.000908
     1349.700000       0.000899
     1349.800000       0.000896
     1349.900000       0.000899
     1350.000000       0.000906
     1350.100000       0.000917
     1350.200000       0.000931
     1350.300000       0.000948
     1350.400000       0.000967
     1350.500000       0.000987
     1350.600000       0.001008
     1350.700000       0.001029
     1350.800000       0.001050
     1350.900000       0.001070
     1351.000000       0.001089
     1351.100000       0.001106
     1351.200000       0.001121
     1351.300000       0.001133
     1351.400000       0.001143
     1351.500000       0.001149
     1351.600000       0.001151
     1351.700000       0.001150
     1351.800000       0.001147
     1351.900000       0.001144
     1352.000000       0.001141
     1352.100000       0.001140
     1352.200000       0.001140
     1352.300000       0.001145
     1352.400000       0.001154
     1352.500000       0.001169
     1352.600000       0.001190
     1352.700000       0.001218
     1352.800000       0.001251
     1352.900000       0.001289
     1353.000000       0.001331
     1353.100000       0.001376
     1353.200000       0.001424
     1353.300000       0.001473
     1353.400000       0.001524
     1353.500000       0.001575
     1353.600000       0.001627
     1353.700000       0.001677
     1353.800000       0.001727
     1353.900000       0.001775
     1354.000000       0.001822
     1354.100000       0.001867
     1354.200000       0.001910
     1354.300000       0.001951
     1354.400000       0.001988
     1354.500000       0.002023
     1354.600000       0.002054
     1354.700000       0.002083
     1354.800000       0.002108
     1354.900000       0.002132
     1355.000000       0.002155
     1355.100000       0.002176
     1355.200000       0.002197
     1355.300000       0.002218
     1355.400000       0.002239
     1355.500000       0.002261
     1355.600000       0.002285
     1355.700000       0.002310
     1355.800000       0.002337
     1355.900000       0.002365
     1356.000000       0.002395
     1356.100000       0.002427
     1356.200000       0.002459
     1356.300000       0.002493
     1356.400000       0.002529
     1356.500000       0.002566
     1356.600000       0.002604
     1356.700000       0.002643
     1356.800000       0.002683
     1356.900000       0.002721
     1357.000000       0.002759
     1357.100000       0.002794
     1357.200000       0.002827
     1357.300000       0.002857
     1357.400000       0.002883
     1357.500000       0.002904
     1357.600000       0.002920
     1357.700000       0.002932
     1357.800000       0.002941
     1357.900000       0.002947
     1358.000000       0.002952
     1358.100000       0.002958
     1358.200000       0.002964
     1358.300000       0.002973
     1358.400000       0.002984
     1358.500000       0.003000
     1358.600000       0.003020
     1358.700000       0.003046
     1358.800000       0.003076
     1358.900000       0.003111
     1359.000000       0.003151
     1359.100000       0.003195
     1359.200000       0.003243
     1359.300000       0.003295
     1359.400000       0.003351
     1359.500000       0.003410
     1359.600000       0.003473
     1359.700000       0.003539
     1359.800000       0.003607
     1359.900000       0.003677
     1360.000000       0.003748
     1360.100000       0.003819
     1360.200000       0.003891
     1360.300000       0.003962
     1360.400000       0.004032
     1360.500000       0.004101
     1360.600000       0.004168
     1360.700000       0.004233
     1360.800000       0.004297
     1360.900000       0.004360
     1361.000000       0.004422
     1361.100000       0.004485
     1361.200000       0.004547
     1361.300000       0.004611
     1361.400000       0.004675
     1361.500000       0.004741
     1361.600000       0.004809
     1361.700000       0.004879
     1361.800000       0.004952
     1361.900000       0.005030
     1362.000000       0.005112
     1362.100000       0.005199
     1362.200000       0.005292
     1362.300000       0.005392
     1362.400000       0.005499
     1362.500000       0.005615
     1362.600000       0.005738
     1362.700000       0.005867
     1362.800000       0.006001
     1362.900000       0.006138
     1363.000000       0.006274
     1363.100000       0.006409
     1363.200000       0.006540
     1363.300000       0.006665
     1363.400000       0.006781
     1363.500000       0.006887
     1363.600000       0.006982
     1363.700000       0.007070
     1363.800000       0.007157
     1363.900000       0.007249
     1364.000000       0.007352
     1364.100000       0.007470
     1364.200000       0.007611
     1364.300000       0.007780
     1364.400000       0.007983
     1364.500000       0.008225
     1364.600000       0.008509
     1364.700000       0.008820
     1364.800000       0.009137
     1364.900000       0.009440
     1365.000000       0.009712
     1365.100000       0.009931
     1365.200000       0.010079
     1365.300000       0.010135
     1365.400000       0.010080
     1365.500000       0.009895
     1365.600000       0.009564
     1365.700000       0.009434
     1365.800000       0.009726
     1365.900000       0.009992
     1366.000000       0.010304
     1366.100000       0.010635
     1366.200000       0.010983
     1366.300000       0.011341
     1366.400000       0.011700
     1366.500000       0.012057
     1366.600000       0.012405
     1366.700000       0.012742
     1366.800000       0.013063
     1366.900000       0.013368
     1367.000000       0.013658
     1367.100000       0.013934
     1367.200000       0.014200
     1367.300000       0.014458
     1367.400000       0.014714
     1367.500000       0.014974
     1367.600000       0.015242
     1367.700000       0.015527
     1367.800000       0.015832
     1367.900000       0.016162
     1368.000000       0.016522
     1368.100000       0.016914
     1368.200000       0.017341
     1368.300000       0.017802
     1368.400000       0.018296
     1368.500000       0.018821
     1368.600000       0.019373
     1368.700000       0.019945
     1368.800000       0.020533
     1368.900000       0.021131
     1369.000000       0.021728
     1369.100000       0.022319
     1369.200000       0.022897
     1369.300000       0.023455
     1369.400000       0.023989
     1369.500000       0.024494
     1369.600000       0.024966
     1369.700000       0.025405
     1369.800000       0.025812
     1369.900000       0.026190
     1370.000000       0.026542
     1370.100000       0.026876
     1370.200000       0.027200
     1370.300000       0.027520
     1370.400000       0.027848
     1370.500000       0.028194
     1370.600000       0.028567
     1370.700000       0.028980
     1370.800000       0.029440
     1370.900000       0.029957
     1371.000000       0.030539
     1371.100000       0.031191
     1371.200000       0.031916
     1371.300000       0.032718
     1371.400000       0.033595
     1371.500000       0.034544
     1371.600000       0.035562
     1371.700000       0.036640
     1371.800000       0.037772
     1371.900000       0.038949
     1372.000000       0.040160
     1372.100000       0.041396
     1372.200000       0.042642
     1372.300000       0.043891
     1372.400000       0.045134
     1372.500000       0.046362
     1372.600000       0.047569
     1372.700000       0.048748
     1372.800000       0.049899
     1372.900000       0.051020
     1373.000000       0.052113
     1373.100000       0.053185
     1373.200000       0.054240
     1373.300000       0.055286
     1373.400000       0.056331
     1373.500000       0.057388
     1373.600000       0.058469
     1373.700000       0.059586
     1373.800000       0.060749
     1373.900000       0.061974
     1374.000000       0.063269
     1374.100000       0.064644
     1374.200000       0.066109
     1374.300000       0.067669
     1374.400000       0.069325
     1374.500000       0.071080
     1374.600000       0.072937
     1374.700000       0.074889
     1374.800000       0.076934
     1374.900000       0.079067
     1375.000000       0.081276
     1375.100000       0.083554
     1375.200000       0.085891
     1375.300000       0.088280
     1375.400000       0.090712
     1375.500000       0.093172
     1375.600000       0.095656
     1375.700000       0.098160
     1375.800000       0.100679
     1375.900000       0.103209
     1376.000000       0.105754
     1376.100000       0.108310
     1376.200000       0.110882
     1376.300000       0.113477
     1376.400000       0.116107
     1376.500000       0.118780
     1376.600000       0.121502
     1376.700000       0.124291
     1376.800000       0.127159
     1376.900000       0.130111
     1377.000000       0.133164
     1377.100000       0.136331
     1377.200000       0.139613
     1377.300000       0.143017
     1377.400000       0.146548
     1377.500000       0.150217
     1377.600000       0.154017
     1377.700000       0.157939
     1377.800000       0.161990
     1377.900000       0.166159
     1378.000000       0.170434
     1378.100000       0.174806
     1378.200000       0.179272
     1378.300000       0.183807
     1378.400000       0.188406
     1378.500000       0.193063
     1378.600000       0.197765
     1378.700000       0.202501
     1378.800000       0.207256
     1378.900000       0.212036
     1379.000000       0.216834
     1379.100000       0.221647
     1379.200000       0.226482
     1379.300000       0.231351
     1379.400000       0.236251
     1379.500000       0.241195
     1379.600000       0.246202
     1379.700000       0.251284
     1379.800000       0.256454
     1379.900000       0.261718
     1380.000000       0.267106
     1380.100000       0.272626
     1380.200000       0.278289
     1380.300000       0.284118
     1380.400000       0.290117
     1380.500000       0.296283
     1380.600000       0.302628
     1380.700000       0.309160
     1380.800000       0.315873
     1380.900000       0.322764
     1381.000000       0.329813
     1381.100000       0.337030
     1381.200000       0.344389
     1381.300000       0.351876
     1381.400000       0.359491
     1381.500000       0.367209
     1381.600000       0.375000
     1381.700000       0.382855
     1381.800000       0.390768
     1381.900000       0.398715
     1382.000000       0.406684
     1382.100000       0.414662
     1382.200000       0.422644
     1382.300000       0.430620
     1382.400000       0.438591
     1382.500000       0.446568
     1382.600000       0.454530
     1382.700000       0.462487
     1382.800000       0.470438
     1382.900000       0.478407
     1383.000000       0.486389
     1383.100000       0.494384
     1383.200000       0.502420
     1383.300000       0.510497
     1383.400000       0.518618
     1383.500000       0.526794
     1383.600000       0.535040
     1383.700000       0.543335
     1383.800000       0.551690
     1383.900000       0.560113
     1384.000000       0.568599
     1384.100000       0.577139
     1384.200000       0.585709
     1384.300000       0.594316
     1384.400000       0.602937
     1384.500000       0.611549
     1384.600000       0.620140
     1384.700000       0.628706
     1384.800000       0.637206
     1384.900000       0.645632
     1385.000000       0.653978
     1385.100000       0.662227
     1385.200000       0.670364
     1385.300000       0.678365
     1385.400000       0.686241
     1385.500000       0.693970
     1385.600000       0.701546
     1385.700000       0.708980
     1385.800000       0.716258
     1385.900000       0.723366
     1386.000000       0.730306
     1386.100000       0.737089
     1386.200000       0.743718
     1386.300000       0.750204
     1386.400000       0.756547
     1386.500000       0.762773
     1386.600000       0.768880
     1386.700000       0.774872
     1386.800000       0.780767
     1386.900000       0.786562
     1387.000000       0.792246
     1387.100000       0.797824
     1387.200000       0.803303
     1387.300000       0.808674
     1387.400000       0.813934
     1387.500000       0.819071
     1387.600000       0.824095
     1387.700000       0.828994
     1387.800000       0.833764
     1387.900000       0.838418
     1388.000000       0.842952
     1388.100000       0.847356
     1388.200000       0.851633
     1388.300000       0.855782
     1388.400000       0.859798
     1388.500000       0.863680
     1388.600000       0.867440
     1388.700000       0.871069
     1388.800000       0.874580
     1388.900000       0.877980
     1389.000000       0.881283
     1389.100000       0.884499
     1389.200000       0.887628
     1389.300000       0.890684
     1389.400000       0.893681
     1389.500000       0.896622
     1389.600000       0.899512
     1389.700000       0.902361
