5, band 1 module 2 CCD column 374 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
163
Wavenumber (cm-1)   Filter response
    24301.245000       0.000000
    24308.234000       0.000000
    24315.227000       0.000000
    24322.223000       0.000000
    24329.224000       0.000000
    24336.229000       0.000000
    24343.238000       0.000000
    24350.252000       0.000000
    24357.269000       0.000000
    24364.291000       0.000000
    24371.314000       0.000000
    24378.344000       0.000000
    24385.378000       0.000001
    24392.415000       0.000003
    24399.457000       0.000006
    24406.503000       0.000014
    24413.553000       0.000030
    24420.605000       0.000064
    24427.663000       0.000132
    24434.725000       0.000266
    24441.791000       0.000519
    24448.862000       0.000983
    24455.936000       0.001809
    24463.015000       0.003232
    24470.095000       0.005608
    24477.182000       0.009447
    24484.273000       0.015456
    24491.368000       0.024556
    24498.467000       0.037889
    24505.570000       0.056778
    24512.677000       0.082644
    24519.787000       0.116853
    24526.902000       0.160525
    24534.022000       0.214276
    24541.145000       0.277921
    24548.273000       0.350528
    24555.405000       0.430132
    24562.540000       0.513868
    24569.680000       0.598218
    24576.825000       0.679405
    24583.973000       0.753880
    24591.126000       0.818811
    24598.283000       0.871613
    24605.444000       0.912293
    24612.608000       0.942001
    24619.777000       0.962534
    24626.951000       0.976168
    24634.129000       0.985148
    24641.311000       0.991264
    24648.497000       0.995600
    24655.687000       0.998549
    24662.880000       1.000000
    24670.079000       0.999592
    24677.282000       0.997157
    24684.489000       0.992906
    24691.700000       0.987470
    24698.916000       0.981767
    24706.136000       0.976724
    24713.358000       0.972990
    24720.586000       0.970771
    24727.819000       0.969652
    24735.056000       0.968856
    24742.297000       0.967492
    24749.542000       0.964872
    24756.791000       0.960748
    24764.043000       0.955405
    24771.301000       0.949558
    24778.564000       0.944125
    24785.830000       0.939876
    24793.101000       0.937126
    24800.376000       0.935696
    24807.655000       0.934939
    24814.937000       0.933970
    24822.225000       0.931977
    24829.517000       0.928511
    24836.813000       0.923640
    24844.114000       0.917985
    24851.419000       0.912356
    24858.726000       0.907601
    24866.040000       0.904263
    24873.358000       0.902378
    24880.680000       0.901470
    24888.007000       0.900712
    24895.337000       0.899226
    24902.673000       0.896408
    24910.010000       0.892116
    24917.354000       0.886717
    24924.702000       0.880994
    24932.055000       0.875848
    24939.411000       0.871979
    24946.773000       0.869638
    24954.138000       0.868539
    24961.506000       0.867778
    24968.880000       0.861967
    24976.259000       0.854978
    24983.642000       0.846478
    24991.029000       0.836668
    24998.421000       0.826208
    25005.817000       0.815979
    25013.215000       0.806774
    25020.620000       0.799014
    25028.029000       0.792501
    25035.443000       0.786700
    25042.861000       0.780849
    25050.283000       0.774137
    25057.710000       0.766067
    25065.139000       0.756626
    25072.575000       0.746281
    25080.015000       0.735814
    25087.459000       0.726088
    25094.908000       0.717924
    25102.361000       0.711125
    25109.817000       0.705322
    25117.279000       0.699805
    25124.746000       0.693769
    25132.217000       0.686604
    25139.692000       0.678107
    25147.172000       0.668542
    25154.656000       0.658795
    25162.143000       0.649508
    25169.637000       0.641216
    25177.134000       0.634205
    25184.636000       0.628310
    25192.143000       0.622973
    25199.654000       0.617450
    25207.170000       0.611074
    25214.688000       0.603571
    25222.213000       0.595200
    25229.742000       0.586160
    25237.275000       0.577150
    25244.813000       0.568848
    25252.356000       0.561671
    25259.903000       0.555635
    25267.453000       0.550356
    25275.009000       0.545189
    25282.569000       0.539739
    25290.135000       0.533337
    25297.704000       0.525811
    25305.279000       0.517460
    25312.857000       0.508866
    25320.439000       0.500685
    25328.026000       0.493418
    25335.619000       0.487232
    25343.216000       0.482027
    25350.817000       0.477387
    25358.423000       0.472441
    25366.034000       0.466636
    25373.647000       0.459689
    25381.267000       0.451654
    25388.891000       0.442855
    25396.520000       0.433704
    25404.154000       0.424482
    25411.792000       0.415426
    25419.433000       0.405785
    25427.080000       0.394640
    25434.732000       0.380892
    25442.388000       0.363481
    25450.050000       0.341667
    25457.715000       0.315241
    25465.386000       0.284630
    25473.059000       0.250954
    25480.738000       0.215657
    25488.422000       0.180263
