233, band 16 module 3 CCD column 374 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    12647.869000       0.000000
    12649.780000       0.000000
    12651.692000       0.000000
    12653.605000       0.000000
    12655.517000       0.000000
    12657.431000       0.000000
    12659.346000       0.000000
    12661.260000       0.000000
    12663.175000       0.000001
    12665.091000       0.000001
    12667.008000       0.000003
    12668.925000       0.000006
    12670.843000       0.000012
    12672.761000       0.000024
    12674.680000       0.000048
    12676.599000       0.000095
    12678.519000       0.000180
    12680.440000       0.000336
    12682.361000       0.000609
    12684.283000       0.001080
    12686.205000       0.001867
    12688.128000       0.003151
    12690.052000       0.005189
    12691.975000       0.008340
    12693.900000       0.013081
    12695.826000       0.020026
    12697.751000       0.029921
    12699.678000       0.043639
    12701.605000       0.062129
    12703.533000       0.086357
    12705.460000       0.117202
    12707.389000       0.155343
    12709.319000       0.201123
    12711.249000       0.254433
    12713.179000       0.314622
    12715.110000       0.380461
    12717.042000       0.450185
    12718.974000       0.521612
    12720.907000       0.592337
    12722.841000       0.659972
    12724.775000       0.722400
    12726.709000       0.777997
    12728.644000       0.825784
    12730.581000       0.865475
    12732.517000       0.897415
    12734.453000       0.922439
    12736.392000       0.941658
    12738.330000       0.956243
    12740.268000       0.967249
    12742.207000       0.975507
    12744.148000       0.981595
    12746.088000       0.985893
    12748.029000       0.988668
    12749.970000       0.990174
    12751.913000       0.990715
    12753.856000       0.990655
    12755.799000       0.990384
    12757.744000       0.990240
    12759.688000       0.990442
    12761.633000       0.991037
    12763.579000       0.991907
    12765.526000       0.992821
    12767.473000       0.993523
    12769.420000       0.993825
    12771.368000       0.993675
    12773.318000       0.993178
    12775.267000       0.992558
    12777.217000       0.992081
    12779.168000       0.991963
    12781.119000       0.992296
    12783.070000       0.993013
    12785.023000       0.993915
    12786.976000       0.994738
    12788.930000       0.995244
    12790.883000       0.995307
    12792.838000       0.994955
    12794.794000       0.994361
    12796.750000       0.993779
    12798.706000       0.993463
    12800.664000       0.993572
    12802.622000       0.994118
    12804.580000       0.994961
    12806.538000       0.995857
    12808.499000       0.996546
    12810.459000       0.996839
    12812.419000       0.996689
    12814.380000       0.996201
    12816.343000       0.995604
    12818.305000       0.995166
    12820.268000       0.995103
    12822.233000       0.995504
    12824.197000       0.996301
    12826.161000       0.997290
    12828.127000       0.998206
    12830.094000       0.998782
    12832.060000       0.998888
    12834.027000       0.998579
    12835.995000       0.998026
    12837.964000       0.997480
    12839.933000       0.997186
    12841.903000       0.997299
    12843.874000       0.997826
    12845.845000       0.998617
    12847.816000       0.999358
    12849.788000       0.999879
    12851.761000       1.000000
    12853.735000       0.999678
    12855.708000       0.999024
    12857.683000       0.998263
    12859.659000       0.997658
    12861.634000       0.997415
    12863.611000       0.997611
    12865.588000       0.998174
    12867.566000       0.998902
    12869.544000       0.999534
    12871.522000       0.999843
    12873.503000       0.999716
    12875.483000       0.999191
    12877.463000       0.998445
    12879.444000       0.997731
    12881.427000       0.997292
    12883.409000       0.997275
    12885.392000       0.997678
    12887.376000       0.998354
    12889.361000       0.999059
    12891.345000       0.999540
    12893.331000       0.999622
    12895.318000       0.999270
    12897.304000       0.998597
    12899.291000       0.997833
    12901.279000       0.997236
    12903.268000       0.997007
    12905.257000       0.997217
    12907.247000       0.997785
    12909.238000       0.998504
    12911.229000       0.999115
    12913.221000       0.999394
    12915.213000       0.999234
    12917.206000       0.998680
    12919.200000       0.997912
    12921.194000       0.997175
    12923.188000       0.996696
    12925.184000       0.996594
    12927.180000       0.996823
    12929.177000       0.997174
    12931.175000       0.997312
    12933.172000       0.996855
    12935.171000       0.995434
    12937.169000       0.992739
    12939.170000       0.988501
    12941.170000       0.982437
    12943.171000       0.974153
    12945.172000       0.963058
    12947.175000       0.948319
    12949.178000       0.928887
    12951.181000       0.903602
    12953.186000       0.871366
    12955.190000       0.831363
    12957.195000       0.783255
    12959.201000       0.727338
    12961.208000       0.664594
    12963.215000       0.596643
    12965.223000       0.525597
    12967.232000       0.453841
    12969.240000       0.383777
    12971.250000       0.317587
    12973.260000       0.257040
    12975.272000       0.203371
    12977.283000       0.157241
    12979.295000       0.118770
    12981.307000       0.087621
    12983.321000       0.063123
    12985.335000       0.044401
    12987.350000       0.030491
    12989.366000       0.020441
    12991.381000       0.013376
    12993.398000       0.008543
    12995.414000       0.005326
    12997.433000       0.003241
    12999.451000       0.001924
    13001.470000       0.001115
    13003.489000       0.000631
    13005.510000       0.000348
    13007.531000       0.000188
    13009.552000       0.000099
    13011.575000       0.000051
    13013.598000       0.000025
    13015.621000       0.000012
    13017.645000       0.000006
    13019.670000       0.000003
    13021.695000       0.000001
    13023.721000       0.000001
    13025.747000       0.000000
    13027.775000       0.000000
    13029.803000       0.000000
    13031.831000       0.000000
    13033.861000       0.000000
    13035.891000       0.000000
    13037.921000       0.000000
    13039.951000       0.000000
