250, band 17 module 4 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    11367.066000       0.000000
    11368.932000       0.000000
    11370.800000       0.000000
    11372.668000       0.000000
    11374.536000       0.000001
    11376.405000       0.000002
    11378.276000       0.000005
    11380.145000       0.000010
    11382.017000       0.000022
    11383.889000       0.000046
    11385.760000       0.000095
    11387.634000       0.000189
    11389.507000       0.000365
    11391.381000       0.000687
    11393.256000       0.001254
    11395.131000       0.002227
    11397.007000       0.003843
    11398.884000       0.006448
    11400.761000       0.010518
    11402.639000       0.016681
    11404.517000       0.025724
    11406.396000       0.038578
    11408.276000       0.056270
    11410.156000       0.079847
    11412.037000       0.110251
    11413.919000       0.148178
    11415.801000       0.193926
    11417.683000       0.247259
    11419.567000       0.307324
    11421.451000       0.372646
    11423.335000       0.441211
    11425.221000       0.510651
    11427.106000       0.578488
    11428.993000       0.642410
    11430.881000       0.700521
    11432.768000       0.751519
    11434.656000       0.794770
    11436.546000       0.830275
    11438.435000       0.858549
    11440.325000       0.880439
    11442.217000       0.896953
    11444.108000       0.909107
    11446.000000       0.917835
    11447.893000       0.923953
    11449.786000       0.928148
    11451.680000       0.931000
    11453.575000       0.932981
    11455.470000       0.934456
    11457.366000       0.935675
    11459.263000       0.936777
    11461.159000       0.937809
    11463.057000       0.938757
    11464.955000       0.939597
    11466.855000       0.940329
    11468.754000       0.940987
    11470.654000       0.941635
    11472.555000       0.942336
    11474.457000       0.943126
    11476.359000       0.943992
    11478.262000       0.944882
    11480.166000       0.945734
    11482.069000       0.946503
    11483.974000       0.947186
    11485.880000       0.947822
    11487.785000       0.948476
    11489.692000       0.949202
    11491.600000       0.950018
    11493.507000       0.950897
    11495.416000       0.951780
    11497.324000       0.952604
    11499.234000       0.953338
    11501.145000       0.953995
    11503.056000       0.954625
    11504.968000       0.955295
    11506.880000       0.956050
    11508.793000       0.956891
    11510.706000       0.957778
    11512.621000       0.958646
    11514.535000       0.959438
    11516.451000       0.960137
    11518.367000       0.960772
    11520.284000       0.961406
    11522.201000       0.962099
    11524.120000       0.962884
    11526.038000       0.963746
    11527.957000       0.964632
    11529.878000       0.965474
    11531.798000       0.966229
    11533.719000       0.966896
    11535.641000       0.967518
    11537.563000       0.968161
    11539.487000       0.968881
    11541.410000       0.969694
    11543.335000       0.970573
    11545.260000       0.971454
    11547.185000       0.972274
    11549.112000       0.973001
    11551.039000       0.973650
    11552.966000       0.974278
    11554.895000       0.974942
    11556.824000       0.975558
    11558.753000       0.976263
    11560.684000       0.977011
    11562.615000       0.977735
    11564.546000       0.978381
    11566.478000       0.978932
    11568.411000       0.979402
    11570.344000       0.979756
    11572.279000       0.980173
    11574.213000       0.980684
    11576.149000       0.981273
    11578.085000       0.981884
    11580.021000       0.982448
    11581.959000       0.982922
    11583.897000       0.983307
    11585.835000       0.983649
    11587.775000       0.984016
    11589.715000       0.984464
    11591.655000       0.985006
    11593.597000       0.985610
    11595.539000       0.986211
    11597.481000       0.986745
    11599.424000       0.987184
    11601.368000       0.987545
    11603.312000       0.987886
    11605.258000       0.988275
    11607.203000       0.988755
    11609.150000       0.989324
    11611.097000       0.989934
    11613.044000       0.990517
    11614.993000       0.991018
    11616.942000       0.991423
    11618.892000       0.991768
    11620.842000       0.992117
    11622.794000       0.992533
    11624.745000       0.993046
    11626.697000       0.993635
    11628.651000       0.994243
    11630.604000       0.994802
    11632.558000       0.995267
    11634.514000       0.995644
    11636.469000       0.995979
    11638.425000       0.996343
    11640.382000       0.996789
    11642.339000       0.997331
    11644.298000       0.997930
    11646.256000       0.998519
    11648.216000       0.999027
    11650.177000       0.999418
    11652.137000       0.999694
    11654.099000       0.999883
    11656.061000       1.000000
    11658.024000       0.999998
    11659.988000       0.999727
    11661.952000       0.998919
    11663.916000       0.997179
    11665.882000       0.993996
    11667.849000       0.988744
    11669.815000       0.980672
    11671.783000       0.968890
    11673.751000       0.952368
    11675.719000       0.929981
    11677.689000       0.900604
    11679.659000       0.863274
    11681.630000       0.817393
    11683.602000       0.762914
    11685.573000       0.700494
    11687.546000       0.631526
    11689.520000       0.558071
    11691.494000       0.482659
    11693.469000       0.408015
    11695.445000       0.336760
    11697.420000       0.271127
    11699.397000       0.212769
    11701.375000       0.162654
    11703.353000       0.121066
    11705.332000       0.087704
    11707.312000       0.061817
    11709.291000       0.042383
    11711.273000       0.028261
    11713.253000       0.018324
    11715.236000       0.011551
    11717.219000       0.007079
    11719.202000       0.004217
    11721.187000       0.002442
    11723.172000       0.001375
    11725.157000       0.000752
    11727.143000       0.000400
    11729.130000       0.000207
    11731.117000       0.000104
    11733.106000       0.000051
    11735.095000       0.000024
    11737.084000       0.000011
    11739.075000       0.000005
    11741.066000       0.000002
    11743.057000       0.000001
    11745.050000       0.000000
    11747.043000       0.000000
    11749.036000       0.000000
    11751.030000       0.000000
