8, band 1 module 3 CCD column 374 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
158
Wavenumber (cm-1)   Filter response
    24338.639000       0.000000
    24345.646000       0.000000
    24352.657000       0.000000
    24359.674000       0.000000
    24366.693000       0.000000
    24373.716000       0.000000
    24380.744000       0.000000
    24387.777000       0.000000
    24394.812000       0.000000
    24401.852000       0.000001
    24408.895000       0.000002
    24415.945000       0.000005
    24422.997000       0.000010
    24430.052000       0.000020
    24437.112000       0.000040
    24444.178000       0.000079
    24451.246000       0.000151
    24458.318000       0.000283
    24465.394000       0.000518
    24472.477000       0.000924
    24479.561000       0.001609
    24486.649000       0.002735
    24493.742000       0.004537
    24500.841000       0.007346
    24507.941000       0.011609
    24515.046000       0.017907
    24522.155000       0.026961
    24529.271000       0.039627
    24536.388000       0.056850
    24543.509000       0.079621
    24550.635000       0.108887
    24557.766000       0.145432
    24564.900000       0.189742
    24572.038000       0.241881
    24579.181000       0.301387
    24586.327000       0.367209
    24593.479000       0.437706
    24600.634000       0.510432
    24607.793000       0.583228
    24614.956000       0.653613
    24622.125000       0.719290
    24629.296000       0.778398
    24636.471000       0.829685
    24643.651000       0.872602
    24650.837000       0.907279
    24658.025000       0.934407
    24665.217000       0.955036
    24672.414000       0.970357
    24679.616000       0.981508
    24686.821000       0.989435
    24694.030000       0.994836
    24701.243000       0.998185
    24708.463000       0.999812
    24715.684000       1.000000
    24722.910000       0.999064
    24730.140000       0.997367
    24737.377000       0.995313
    24744.615000       0.993278
    24751.858000       0.991531
    24759.105000       0.990176
    24766.359000       0.989144
    24773.614000       0.988229
    24780.874000       0.987173
    24788.138000       0.985755
    24795.408000       0.983876
    24802.681000       0.981599
    24809.958000       0.979123
    24817.239000       0.976720
    24824.525000       0.974636
    24831.816000       0.973005
    24839.110000       0.971810
    24846.408000       0.970884
    24853.711000       0.969961
    24861.020000       0.968786
    24868.331000       0.967198
    24875.646000       0.965190
    24882.966000       0.962916
    24890.292000       0.960642
    24897.621000       0.958657
    24904.953000       0.957165
    24912.290000       0.956243
    24919.634000       0.955794
    24926.979000       0.955582
    24934.329000       0.955317
    24941.684000       0.954748
    24949.044000       0.953743
    24956.407000       0.952328
    24963.775000       0.948718
    24971.147000       0.941383
    24978.525000       0.934241
    24985.905000       0.927398
    24993.290000       0.920821
    25000.679000       0.914347
    25008.075000       0.907752
    25015.472000       0.900828
    25022.875000       0.893467
    25030.281000       0.885208
    25037.694000       0.876645
    25045.110000       0.868077
    25052.530000       0.859734
    25059.954000       0.851762
    25067.383000       0.844170
    25074.818000       0.836828
    25082.255000       0.829522
    25089.697000       0.822163
    25097.143000       0.814633
    25104.596000       0.806723
    25112.051000       0.798535
    25119.511000       0.790271
    25126.975000       0.782156
    25134.445000       0.774362
    25141.918000       0.766941
    25149.396000       0.759817
    25156.877000       0.753117
    25164.366000       0.746315
    25171.856000       0.739225
    25179.351000       0.731772
    25186.851000       0.724009
    25194.357000       0.716099
    25201.866000       0.708256
    25209.379000       0.700666
    25216.896000       0.693590
    25224.420000       0.686977
    25231.947000       0.680540
    25239.478000       0.674077
    25247.013000       0.667397
    25254.555000       0.660389
    25262.100000       0.653059
    25269.649000       0.645528
    25277.202000       0.638011
    25284.762000       0.630958
    25292.325000       0.624209
    25299.892000       0.617781
    25307.464000       0.611575
    25315.040000       0.605415
    25322.622000       0.599112
    25330.208000       0.592528
    25337.797000       0.585628
    25345.392000       0.578680
    25352.993000       0.571764
    25360.596000       0.564949
    25368.204000       0.558372
    25375.817000       0.552077
    25383.436000       0.545991
    25391.057000       0.539941
    25398.684000       0.533704
    25406.315000       0.527111
    25413.952000       0.520185
    25421.592000       0.512565
    25429.237000       0.504177
    25436.886000       0.494927
    25444.542000       0.484643
    25452.200000       0.473024
    25459.863000       0.459629
    25467.531000       0.443916
    25475.205000       0.425524
    25482.882000       0.403861
    25490.564000       0.378610
