112, band 8 module 3 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    14839.398000       0.000000
    14841.476000       0.000000
    14843.554000       0.000000
    14845.633000       0.000000
    14847.712000       0.000000
    14849.792000       0.000000
    14851.872000       0.000000
    14853.954000       0.000001
    14856.035000       0.000001
    14858.117000       0.000002
    14860.199000       0.000004
    14862.283000       0.000007
    14864.367000       0.000012
    14866.452000       0.000020
    14868.536000       0.000033
    14870.623000       0.000054
    14872.708000       0.000088
    14874.796000       0.000141
    14876.883000       0.000223
    14878.971000       0.000349
    14881.059000       0.000538
    14883.149000       0.000819
    14885.238000       0.001231
    14887.329000       0.001826
    14889.419000       0.002675
    14891.510000       0.003868
    14893.603000       0.005521
    14895.695000       0.007780
    14897.789000       0.010825
    14899.882000       0.014869
    14901.977000       0.020164
    14904.072000       0.026998
    14906.168000       0.035692
    14908.264000       0.046591
    14910.361000       0.060053
    14912.458000       0.076437
    14914.557000       0.096082
    14916.655000       0.119281
    14918.755000       0.146263
    14920.854000       0.177166
    14922.955000       0.212012
    14925.055000       0.250690
    14927.157000       0.292943
    14929.259000       0.338365
    14931.362000       0.386402
    14933.465000       0.436376
    14935.569000       0.487503
    14937.673000       0.538937
    14939.779000       0.589807
    14941.884000       0.639264
    14943.991000       0.686525
    14946.097000       0.730916
    14948.204000       0.771899
    14950.313000       0.809095
    14952.421000       0.842292
    14954.531000       0.871437
    14956.640000       0.896622
    14958.751000       0.918055
    14960.862000       0.936031
    14962.974000       0.950896
    14965.085000       0.963022
    14967.199000       0.972774
    14969.312000       0.980498
    14971.426000       0.986506
    14973.540000       0.991073
    14975.656000       0.994442
    14977.771000       0.996824
    14979.889000       0.998409
    14982.005000       0.999366
    14984.123000       0.999850
    14986.241000       1.000000
    14988.360000       0.999936
    14990.479000       0.999754
    14992.600000       0.999526
    14994.720000       0.999295
    14996.842000       0.999078
    14998.963000       0.998869
    15001.086000       0.998648
    15003.208000       0.998389
    15005.333000       0.998082
    15007.456000       0.997701
    15009.580000       0.997243
    15011.706000       0.996727
    15013.832000       0.996182
    15015.959000       0.995645
    15018.086000       0.995150
    15020.214000       0.994727
    15022.342000       0.994387
    15024.472000       0.994128
    15026.601000       0.993978
    15028.732000       0.993949
    15030.862000       0.993912
    15032.994000       0.993834
    15035.125000       0.993690
    15037.259000       0.993471
    15039.391000       0.993183
    15041.526000       0.992849
    15043.660000       0.992498
    15045.795000       0.992165
    15047.930000       0.991877
    15050.067000       0.991643
    15052.204000       0.991469
    15054.342000       0.991344
    15056.479000       0.991242
    15058.619000       0.991129
    15060.757000       0.990974
    15062.898000       0.990753
    15065.038000       0.990455
    15067.178000       0.990086
    15069.321000       0.989666
    15071.463000       0.989226
    15073.606000       0.988798
    15075.749000       0.988415
    15077.894000       0.988099
    15080.038000       0.987853
    15082.184000       0.987668
    15084.330000       0.987521
    15086.477000       0.987378
    15088.624000       0.987205
    15090.772000       0.986974
    15092.920000       0.986668
    15095.070000       0.986284
    15097.219000       0.985834
    15099.370000       0.985340
    15101.520000       0.984825
    15103.672000       0.984310
    15105.824000       0.983799
    15107.977000       0.983275
    15110.130000       0.982698
    15112.285000       0.981999
    15114.439000       0.981084
    15116.594000       0.979837
    15118.750000       0.978120
    15120.907000       0.975783
    15123.063000       0.972657
    15125.222000       0.968557
    15127.379000       0.963272
    15129.537000       0.956569
    15131.698000       0.948180
    15133.857000       0.937807
    15136.019000       0.925123
    15138.179000       0.909786
    15140.342000       0.891451
    15142.504000       0.869800
    15144.668000       0.844567
    15146.831000       0.815571
    15148.996000       0.782742
    15151.161000       0.746145
    15153.327000       0.705998
    15155.493000       0.662673
    15157.660000       0.616690
    15159.827000       0.568697
    15161.996000       0.519440
    15164.164000       0.469726
    15166.334000       0.420381
    15168.504000       0.372207
    15170.675000       0.325941
    15172.846000       0.282224
    15175.018000       0.241574
    15177.190000       0.204373
    15179.364000       0.170860
    15181.537000       0.141137
    15183.712000       0.115177
    15185.887000       0.092848
    15188.062000       0.073929
    15190.239000       0.058139
    15192.415000       0.045155
    15194.593000       0.034633
    15196.771000       0.026231
    15198.950000       0.019618
    15201.129000       0.014488
    15203.309000       0.010564
    15205.489000       0.007606
    15207.671000       0.005407
    15209.853000       0.003795
    15212.036000       0.002630
    15214.218000       0.001799
    15216.403000       0.001215
    15218.587000       0.000810
    15220.772000       0.000534
    15222.957000       0.000347
    15225.144000       0.000223
    15227.330000       0.000141
    15229.519000       0.000088
    15231.706000       0.000054
    15233.896000       0.000033
    15236.084000       0.000020
    15238.275000       0.000012
    15240.465000       0.000007
    15242.657000       0.000004
    15244.849000       0.000002
    15247.040000       0.000001
    15249.234000       0.000001
    15251.427000       0.000000
    15253.623000       0.000000
    15255.817000       0.000000
    15258.014000       0.000000
    15260.209000       0.000000
    15262.407000       0.000000
    15264.604000       0.000000
