10, band 1 module 4 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
162
Wavenumber (cm-1)   Filter response
    24308.324000       0.000000
    24315.317000       0.000000
    24322.316000       0.000000
    24329.320000       0.000000
    24336.325000       0.000000
    24343.336000       0.000000
    24350.350000       0.000000
    24357.369000       0.000001
    24364.392000       0.000001
    24371.418000       0.000003
    24378.449000       0.000006
    24385.485000       0.000012
    24392.522000       0.000023
    24399.566000       0.000045
    24406.612000       0.000086
    24413.664000       0.000160
    24420.720000       0.000291
    24427.778000       0.000518
    24434.842000       0.000901
    24441.908000       0.001533
    24448.980000       0.002549
    24456.056000       0.004147
    24463.135000       0.006596
    24470.220000       0.010263
    24477.306000       0.015618
    24484.399000       0.023246
    24491.496000       0.033846
    24498.595000       0.048208
    24505.700000       0.067178
    24512.807000       0.091597
    24519.920000       0.122221
    24527.038000       0.159627
    24534.158000       0.204083
    24541.283000       0.255403
    24548.413000       0.313123
    24555.545000       0.376239
    24562.683000       0.443306
    24569.824000       0.512523
    24576.970000       0.581872
    24584.121000       0.649296
    24591.274000       0.712887
    24598.433000       0.770137
    24605.594000       0.820388
    24612.761000       0.863348
    24619.932000       0.898958
    24627.106000       0.927604
    24634.286000       0.949983
    24641.468000       0.966968
    24648.656000       0.979466
    24655.849000       0.988328
    24663.043000       0.994283
    24670.244000       0.997906
    24677.447000       0.999676
    24684.656000       1.000000
    24691.870000       0.999249
    24699.085000       0.997768
    24706.307000       0.995873
    24713.533000       0.993824
    24720.762000       0.991821
    24727.996000       0.989928
    24735.233000       0.988125
    24742.476000       0.986329
    24749.723000       0.984431
    24756.973000       0.982345
    24764.229000       0.980043
    24771.487000       0.977572
    24778.751000       0.975041
    24786.019000       0.972581
    24793.290000       0.970283
    24800.567000       0.968193
    24807.847000       0.966284
    24815.132000       0.964462
    24822.422000       0.962603
    24829.714000       0.960592
    24837.013000       0.958367
    24844.314000       0.955961
    24851.621000       0.953434
    24858.932000       0.950902
    24866.246000       0.948485
    24873.566000       0.946253
    24880.890000       0.944209
    24888.216000       0.942283
    24895.549000       0.940361
    24902.885000       0.938326
    24910.226000       0.936097
    24917.572000       0.933662
    24924.920000       0.931084
    24932.275000       0.928479
    24939.632000       0.925978
    24946.995000       0.923680
    24954.362000       0.921617
    24961.732000       0.919432
    24969.109000       0.913013
    24976.487000       0.906538
    24983.872000       0.899898
    24991.262000       0.893046
    24998.653000       0.886012
    25006.052000       0.878892
    25013.452000       0.871812
    25020.859000       0.864885
    25028.270000       0.857762
    25035.684000       0.850584
    25043.104000       0.843516
    25050.528000       0.836437
    25057.955000       0.829229
    25065.389000       0.821823
    25072.824000       0.814221
    25080.266000       0.806490
    25087.713000       0.798795
    25095.162000       0.791440
    25102.617000       0.784269
    25110.075000       0.777295
    25117.539000       0.770464
    25125.008000       0.763671
    25132.479000       0.756799
    25139.956000       0.749760
    25147.437000       0.742527
    25154.923000       0.735345
    25162.414000       0.728180
    25169.907000       0.721069
    25177.407000       0.714106
    25184.909000       0.707332
    25192.418000       0.700720
    25199.931000       0.694189
    25207.447000       0.687627
    25214.969000       0.681016
    25222.496000       0.674427
    25230.025000       0.667670
    25237.561000       0.660816
    25245.099000       0.653969
    25252.644000       0.647228
    25260.193000       0.640656
    25267.745000       0.634253
    25275.303000       0.627962
    25282.864000       0.621916
    25290.431000       0.615832
    25298.003000       0.609591
    25305.578000       0.603180
    25313.158000       0.596642
    25320.742000       0.590060
    25328.332000       0.583529
    25335.926000       0.577112
    25343.524000       0.570924
    25351.127000       0.564970
    25358.733000       0.558961
    25366.346000       0.552737
    25373.964000       0.546130
    25381.584000       0.538977
    25389.210000       0.531129
    25396.841000       0.522432
    25404.475000       0.512705
    25412.115000       0.501952
    25419.758000       0.489615
    25427.407000       0.475283
    25435.062000       0.458525
    25442.718000       0.438935
    25450.382000       0.416216
    25458.048000       0.390259
    25465.720000       0.361201
    25473.397000       0.329548
    25481.077000       0.295956
    25488.763000       0.261204
