134, band 9 module 5 CCD column 374 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    14662.661000       0.000000
    14664.419000       0.000000
    14666.177000       0.000000
    14667.935000       0.000000
    14669.694000       0.000000
    14671.454000       0.000000
    14673.213000       0.000000
    14674.973000       0.000000
    14676.733000       0.000000
    14678.495000       0.000000
    14680.256000       0.000000
    14682.018000       0.000000
    14683.780000       0.000000
    14685.542000       0.000001
    14687.306000       0.000001
    14689.069000       0.000002
    14690.833000       0.000003
    14692.597000       0.000005
    14694.363000       0.000009
    14696.128000       0.000014
    14697.893000       0.000024
    14699.659000       0.000039
    14701.425000       0.000063
    14703.193000       0.000100
    14704.960000       0.000158
    14706.727000       0.000246
    14708.495000       0.000379
    14710.265000       0.000577
    14712.033000       0.000868
    14713.802000       0.001289
    14715.572000       0.001891
    14717.342000       0.002741
    14719.114000       0.003926
    14720.885000       0.005555
    14722.656000       0.007766
    14724.427000       0.010728
    14726.201000       0.014642
    14727.973000       0.019744
    14729.746000       0.026307
    14731.520000       0.034634
    14733.294000       0.045053
    14735.069000       0.057912
    14736.844000       0.073559
    14738.619000       0.092331
    14740.394000       0.114531
    14742.172000       0.140407
    14743.948000       0.170128
    14745.725000       0.203758
    14747.502000       0.241241
    14749.280000       0.282379
    14751.059000       0.326827
    14752.838000       0.374093
    14754.617000       0.423543
    14756.396000       0.474426
    14758.177000       0.525905
    14759.957000       0.577093
    14761.738000       0.627097
    14763.519000       0.675073
    14765.301000       0.720264
    14767.084000       0.762046
    14768.866000       0.799958
    14770.649000       0.833721
    14772.432000       0.863241
    14774.218000       0.888603
    14776.002000       0.910044
    14777.786000       0.927918
    14779.571000       0.942659
    14781.357000       0.954732
    14783.144000       0.964595
    14784.930000       0.972665
    14786.717000       0.979291
    14788.504000       0.984744
    14790.293000       0.989213
    14792.081000       0.992822
    14793.869000       0.995643
    14795.658000       0.997720
    14797.447000       0.999096
    14799.238000       0.999828
    14801.029000       1.000000
    14802.819000       0.999729
    14804.610000       0.999159
    14806.403000       0.998448
    14808.195000       0.997754
    14809.987000       0.997210
    14811.780000       0.996914
    14813.573000       0.996911
    14815.368000       0.997190
    14817.162000       0.997692
    14818.957000       0.998313
    14820.752000       0.998931
    14822.548000       0.999422
    14824.344000       0.999681
    14826.140000       0.999605
    14827.937000       0.999153
    14829.734000       0.998421
    14831.533000       0.997488
    14833.331000       0.996470
    14835.129000       0.995495
    14836.928000       0.994684
    14838.729000       0.994131
    14840.529000       0.993888
    14842.329000       0.993956
    14844.129000       0.994285
    14845.930000       0.994781
    14847.733000       0.995321
    14849.535000       0.995761
    14851.338000       0.996006
    14853.140000       0.995975
    14854.945000       0.995632
    14856.749000       0.994994
    14858.553000       0.994124
    14860.357000       0.993125
    14862.162000       0.992120
    14863.969000       0.991230
    14865.775000       0.990556
    14867.581000       0.990160
    14869.388000       0.990053
    14871.196000       0.990192
    14873.004000       0.990482
    14874.812000       0.990793
    14876.620000       0.990971
    14878.431000       0.990858
    14880.240000       0.990310
    14882.050000       0.989210
    14883.860000       0.987471
    14885.671000       0.985031
    14887.483000       0.981845
    14889.295000       0.977865
    14891.107000       0.973017
    14892.919000       0.967178
    14894.734000       0.960163
    14896.547000       0.951711
    14898.361000       0.941485
    14900.175000       0.929086
    14901.990000       0.914073
    14903.806000       0.896002
    14905.622000       0.874461
    14907.438000       0.849111
    14909.254000       0.819731
    14911.072000       0.786247
    14912.890000       0.748754
    14914.707000       0.707528
    14916.526000       0.663020
    14918.344000       0.615838
    14920.165000       0.566717
    14921.984000       0.516477
    14923.804000       0.465981
    14925.625000       0.416090
    14927.447000       0.367616
    14929.268000       0.321287
    14931.090000       0.277716
    14932.912000       0.237382
    14934.735000       0.200619
    14936.559000       0.167621
    14938.383000       0.138443
    14940.207000       0.113023
    14942.031000       0.091198
    14943.857000       0.072728
    14945.683000       0.057319
    14947.509000       0.044643
    14949.335000       0.034360
    14951.161000       0.026133
    14952.990000       0.019640
    14954.817000       0.014585
    14956.645000       0.010703
    14958.474000       0.007761
    14960.304000       0.005560
    14962.133000       0.003936
    14963.963000       0.002753
    14965.794000       0.001903
    14967.624000       0.001299
    14969.457000       0.000877
    14971.288000       0.000584
    14973.120000       0.000385
    14974.953000       0.000251
    14976.787000       0.000161
    14978.620000       0.000102
    14980.454000       0.000064
    14982.289000       0.000040
    14984.123000       0.000024
    14985.960000       0.000015
    14987.795000       0.000009
    14989.632000       0.000005
    14991.468000       0.000003
    14993.306000       0.000002
    14995.144000       0.000001
    14996.982000       0.000001
    14998.820000       0.000000
    15000.659000       0.000000
    15002.499000       0.000000
    15004.339000       0.000000
    15006.179000       0.000000
    15008.020000       0.000000
    15009.862000       0.000000
    15011.704000       0.000000
    15013.546000       0.000000
    15015.388000       0.000000
    15017.231000       0.000000
    15019.075000       0.000000
    15020.919000       0.000000
