18, band 2 module 1 CCD column 730 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    23718.112000       0.000000
    23723.408000       0.000000
    23728.706000       0.000000
    23734.008000       0.000000
    23739.311000       0.000000
    23744.616000       0.000000
    23749.924000       0.000000
    23755.234000       0.000000
    23760.548000       0.000000
    23765.862000       0.000000
    23771.179000       0.000001
    23776.499000       0.000002
    23781.822000       0.000003
    23787.146000       0.000006
    23792.473000       0.000010
    23797.802000       0.000017
    23803.133000       0.000030
    23808.469000       0.000051
    23813.805000       0.000085
    23819.143000       0.000140
    23824.484000       0.000228
    23829.827000       0.000365
    23835.175000       0.000575
    23840.523000       0.000894
    23845.873000       0.001371
    23851.226000       0.002072
    23856.583000       0.003087
    23861.941000       0.004533
    23867.301000       0.006561
    23872.664000       0.009363
    23878.029000       0.013172
    23883.398000       0.018268
    23888.767000       0.024976
    23894.140000       0.033661
    23899.514000       0.044729
    23904.893000       0.058602
    23910.272000       0.075705
    23915.654000       0.096438
    23921.038000       0.121152
    23926.425000       0.150107
    23931.816000       0.183449
    23937.207000       0.221172
    23942.601000       0.263099
    23947.998000       0.308847
    23953.397000       0.357846
    23958.800000       0.409378
    23964.203000       0.462558
    23969.610000       0.516395
    23975.018000       0.569847
    23980.431000       0.621881
    23985.844000       0.671543
    23991.260000       0.718004
    23996.679000       0.760621
    24002.100000       0.798956
    24007.525000       0.832786
    24012.950000       0.862114
    24018.379000       0.887120
    24023.809000       0.908131
    24029.244000       0.925564
    24034.680000       0.939884
    24040.118000       0.951551
    24045.558000       0.960992
    24051.001000       0.968574
    24056.448000       0.974602
    24061.896000       0.979318
    24067.346000       0.982917
    24072.799000       0.985579
    24078.254000       0.987464
    24083.714000       0.988734
    24089.174000       0.989555
    24094.637000       0.990088
    24100.102000       0.990487
    24105.571000       0.990878
    24111.041000       0.991349
    24116.514000       0.991940
    24121.989000       0.992641
    24127.467000       0.993407
    24132.949000       0.994170
    24138.431000       0.994851
    24143.916000       0.995387
    24149.404000       0.995740
    24154.894000       0.995915
    24160.388000       0.995954
    24165.883000       0.995929
    24171.381000       0.995929
    24176.881000       0.996037
    24182.385000       0.996175
    24187.890000       0.996507
    24193.398000       0.997019
    24198.908000       0.997658
    24204.420000       0.998342
    24209.937000       0.998979
    24215.455000       0.999490
    24220.975000       0.999824
    24226.498000       0.999968
    24232.025000       0.999953
    24237.552000       0.999719
    24243.082000       0.999253
    24248.615000       0.998871
    24254.150000       0.998645
    24259.690000       0.998610
    24265.230000       0.998764
    24270.773000       0.999058
    24276.319000       0.999416
    24281.866000       0.999745
    24287.419000       0.999960
    24292.972000       1.000000
    24298.527000       0.999816
    24304.085000       0.999445
    24309.648000       0.998958
    24315.211000       0.998440
    24320.777000       0.997986
    24326.345000       0.997674
    24331.916000       0.997554
    24337.491000       0.997631
    24343.067000       0.997868
    24348.645000       0.998193
    24354.226000       0.998512
    24359.810000       0.998721
    24365.398000       0.998763
    24370.986000       0.998602
    24376.578000       0.998246
    24382.171000       0.997748
    24387.770000       0.997188
    24393.369000       0.996657
    24398.970000       0.996236
    24404.574000       0.995973
    24410.181000       0.995872
    24415.792000       0.995876
    24421.404000       0.995885
    24427.018000       0.995770
    24432.635000       0.995370
    24438.257000       0.994519
    24443.879000       0.993056
    24449.504000       0.990832
    24455.131000       0.987700
    24460.761000       0.983505
    24466.395000       0.978060
    24472.031000       0.971125
    24477.668000       0.962379
    24483.309000       0.951443
    24488.952000       0.937858
    24494.599000       0.921112
    24500.247000       0.900688
    24505.898000       0.876107
    24511.551000       0.846988
    24517.209000       0.813107
    24522.868000       0.774439
    24528.529000       0.731194
    24534.193000       0.683760
    24539.859000       0.632725
    24545.530000       0.579160
    24551.201000       0.524091
    24556.876000       0.468620
    24562.553000       0.413858
    24568.232000       0.360858
    24573.916000       0.310554
    24579.601000       0.263715
    24585.288000       0.220918
    24590.978000       0.182534
    24596.673000       0.148636
    24602.368000       0.119299
    24608.066000       0.094403
    24613.767000       0.073643
    24619.470000       0.056629
    24625.178000       0.042923
    24630.886000       0.032066
    24636.597000       0.023610
    24642.311000       0.017133
    24648.030000       0.012252
    24653.749000       0.008635
    24659.470000       0.005997
    24665.195000       0.004105
    24670.922000       0.002769
    24676.654000       0.001840
    24682.386000       0.001205
    24688.121000       0.000778
    24693.859000       0.000495
    24699.599000       0.000310
    24705.344000       0.000191
    24711.090000       0.000117
    24716.838000       0.000070
    24722.590000       0.000041
    24728.345000       0.000024
    24734.102000       0.000014
    24739.861000       0.000008
    24745.623000       0.000004
    24751.387000       0.000002
    24757.156000       0.000001
    24762.926000       0.000001
    24768.699000       0.000000
    24774.474000       0.000000
    24780.254000       0.000000
    24786.034000       0.000000
    24791.818000       0.000000
    24797.604000       0.000000
    24803.393000       0.000000
    24809.186000       0.000000
    24814.980000       0.000000
    24820.777000       0.000000
