96, band 7 module 2 CCD column 730 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    15874.377000       0.000000
    15876.744000       0.000000
    15879.113000       0.000000
    15881.480000       0.000000
    15883.849000       0.000000
    15886.220000       0.000000
    15888.591000       0.000000
    15890.961000       0.000000
    15893.333000       0.000000
    15895.706000       0.000000
    15898.080000       0.000000
    15900.453000       0.000000
    15902.828000       0.000000
    15905.204000       0.000001
    15907.581000       0.000002
    15909.956000       0.000003
    15912.335000       0.000006
    15914.713000       0.000011
    15917.093000       0.000021
    15919.471000       0.000037
    15921.852000       0.000065
    15924.234000       0.000112
    15926.616000       0.000192
    15928.998000       0.000321
    15931.381000       0.000529
    15933.766000       0.000858
    15936.151000       0.001367
    15938.535000       0.002142
    15940.922000       0.003301
    15943.309000       0.005003
    15945.697000       0.007455
    15948.085000       0.010924
    15950.474000       0.015742
    15952.864000       0.022310
    15955.255000       0.031094
    15957.645000       0.042621
    15960.038000       0.057459
    15962.431000       0.076189
    15964.824000       0.099370
    15967.217000       0.127491
    15969.613000       0.160919
    15972.008000       0.199843
    15974.405000       0.244222
    15976.801000       0.293746
    15979.199000       0.347811
    15981.598000       0.405523
    15983.997000       0.465723
    15986.396000       0.527049
    15988.797000       0.588018
    15991.199000       0.647130
    15993.601000       0.702980
    15996.004000       0.754369
    15998.406000       0.800389
    16000.811000       0.840488
    16003.216000       0.874492
    16005.622000       0.902586
    16008.027000       0.925255
    16010.435000       0.943199
    16012.843000       0.957226
    16015.252000       0.968153
    16017.660000       0.976710
    16020.070000       0.983478
    16022.482000       0.988866
    16024.893000       0.993110
    16027.304000       0.996317
    16029.718000       0.998516
    16032.132000       0.999725
    16034.546000       1.000000
    16036.960000       0.999469
    16039.376000       0.998342
    16041.793000       0.996891
    16044.211000       0.995411
    16046.628000       0.994167
    16049.047000       0.993354
    16051.467000       0.993051
    16053.887000       0.993218
    16056.307000       0.993705
    16058.729000       0.994286
    16061.152000       0.994714
    16063.575000       0.994775
    16065.998000       0.994335
    16068.423000       0.993373
    16070.848000       0.991982
    16073.275000       0.990352
    16075.700000       0.988723
    16078.128000       0.987340
    16080.557000       0.986389
    16082.986000       0.985966
    16085.414000       0.986048
    16087.845000       0.986503
    16090.277000       0.987134
    16092.709000       0.987698
    16095.141000       0.987948
    16097.574000       0.987728
    16100.009000       0.986989
    16102.444000       0.985793
    16104.878000       0.984307
    16107.315000       0.982757
    16109.752000       0.981385
    16112.191000       0.980390
    16114.628000       0.979887
    16117.068000       0.980170
    16119.508000       0.980908
    16121.949000       0.981841
    16124.389000       0.982731
    16126.832000       0.983348
    16129.275000       0.983523
    16131.719000       0.983184
    16134.162000       0.982374
    16136.608000       0.981239
    16139.054000       0.979996
    16141.501000       0.978882
    16143.949000       0.978087
    16146.396000       0.977772
    16148.845000       0.977963
    16151.295000       0.978577
    16153.746000       0.979435
    16156.196000       0.980305
    16158.648000       0.980951
    16161.101000       0.981190
    16163.555000       0.980926
    16166.008000       0.980176
    16168.463000       0.979064
    16170.919000       0.977792
    16173.376000       0.976599
    16175.832000       0.975702
    16178.290000       0.975246
    16180.749000       0.975276
    16183.208000       0.975716
    16185.667000       0.976386
    16188.129000       0.977032
    16190.590000       0.977372
    16193.053000       0.977144
    16195.515000       0.976141
    16197.979000       0.974233
    16200.444000       0.971358
    16202.910000       0.967490
    16205.375000       0.962591
    16207.842000       0.956551
    16210.310000       0.949138
    16212.778000       0.939962
    16215.246000       0.928471
    16217.717000       0.913976
    16220.187000       0.895712
    16222.659000       0.872922
    16225.130000       0.844960
    16227.603000       0.811382
    16230.077000       0.772033
    16232.552000       0.727097
    16235.026000       0.677113
    16237.502000       0.622958
    16239.979000       0.565781
    16242.457000       0.506922
    16244.934000       0.447810
    16247.413000       0.389852
    16249.893000       0.334340
    16252.374000       0.282371
    16254.854000       0.234789
    16257.336000       0.192163
    16259.819000       0.154781
    16262.303000       0.122675
    16264.786000       0.095662
    16267.271000       0.073388
    16269.757000       0.055383
    16272.244000       0.041113
    16274.730000       0.030019
    16277.218000       0.021558
    16279.707000       0.015228
    16282.197000       0.010578
    16284.686000       0.007227
    16287.178000       0.004856
    16289.670000       0.003209
    16292.163000       0.002086
    16294.656000       0.001333
    16297.149000       0.000838
    16299.644000       0.000518
    16302.140000       0.000315
    16304.637000       0.000188
    16307.133000       0.000111
    16309.631000       0.000064
    16312.130000       0.000036
    16314.630000       0.000020
    16317.129000       0.000011
    16319.630000       0.000006
    16322.133000       0.000003
    16324.635000       0.000002
    16327.137000       0.000001
    16329.642000       0.000000
    16332.147000       0.000000
    16334.653000       0.000000
    16337.158000       0.000000
    16339.666000       0.000000
    16342.174000       0.000000
    16344.683000       0.000000
    16347.191000       0.000000
    16349.702000       0.000000
    16352.213000       0.000000
    16354.725000       0.000000
    16357.236000       0.000000
    16359.750000       0.000000
