195, band 13 module 5 CCD column 730 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    13030.033000       0.000000
    13030.995000       0.000000
    13031.956000       0.000000
    13032.917000       0.000000
    13033.878000       0.000000
    13034.839000       0.000000
    13035.800000       0.000000
    13036.762000       0.000000
    13037.724000       0.000000
    13038.685000       0.000000
    13039.647000       0.000000
    13040.609000       0.000000
    13041.572000       0.000000
    13042.534000       0.000000
    13043.498000       0.000000
    13044.460000       0.000000
    13045.423000       0.000000
    13046.386000       0.000000
    13047.349000       0.000000
    13048.312000       0.000000
    13049.276000       0.000000
    13050.239000       0.000000
    13051.203000       0.000001
    13052.167000       0.000001
    13053.131000       0.000002
    13054.095000       0.000002
    13055.060000       0.000003
    13056.025000       0.000005
    13056.989000       0.000007
    13057.954000       0.000011
    13058.919000       0.000015
    13059.884000       0.000022
    13060.849000       0.000032
    13061.814000       0.000045
    13062.779000       0.000064
    13063.745000       0.000090
    13064.710000       0.000126
    13065.676000       0.000175
    13066.643000       0.000241
    13067.609000       0.000331
    13068.576000       0.000450
    13069.542000       0.000609
    13070.508000       0.000819
    13071.475000       0.001095
    13072.442000       0.001454
    13073.409000       0.001919
    13074.376000       0.002517
    13075.343000       0.003280
    13076.311000       0.004247
    13077.278000       0.005465
    13078.247000       0.006988
    13079.215000       0.008879
    13080.183000       0.011212
    13081.151000       0.014069
    13082.119000       0.017544
    13083.087000       0.021742
    13084.056000       0.026775
    13085.025000       0.032767
    13085.993000       0.039850
    13086.962000       0.048161
    13087.931000       0.057842
    13088.901000       0.069038
    13089.871000       0.081889
    13090.841000       0.096530
    13091.810000       0.113085
    13092.780000       0.131663
    13093.750000       0.152351
    13094.720000       0.175209
    13095.690000       0.200269
    13096.661000       0.227524
    13097.631000       0.256929
    13098.602000       0.288396
    13099.573000       0.321793
    13100.544000       0.356937
    13101.516000       0.393605
    13102.487000       0.431531
    13103.459000       0.470411
    13104.430000       0.509909
    13105.402000       0.549666
    13106.374000       0.589307
    13107.346000       0.628453
    13108.318000       0.666729
    13109.290000       0.703776
    13110.263000       0.739263
    13111.235000       0.772894
    13112.208000       0.804418
    13113.182000       0.833634
    13114.155000       0.860398
    13115.128000       0.884612
    13116.101000       0.906092
    13117.075000       0.925015
    13118.048000       0.941451
    13119.022000       0.955510
    13119.996000       0.967330
    13120.970000       0.977068
    13121.944000       0.984889
    13122.918000       0.990950
    13123.893000       0.995393
    13124.868000       0.998335
    13125.843000       0.999856
    13126.818000       1.000000
    13127.793000       0.998766
    13128.768000       0.996111
    13129.743000       0.991953
    13130.719000       0.986175
    13131.694000       0.978634
    13132.670000       0.969053
    13133.646000       0.957209
    13134.622000       0.943127
    13135.598000       0.926667
    13136.575000       0.907720
    13137.552000       0.886215
    13138.529000       0.862128
    13139.505000       0.835489
    13140.482000       0.806385
    13141.459000       0.774957
    13142.436000       0.741406
    13143.414000       0.705981
    13144.391000       0.668976
    13145.369000       0.630724
    13146.347000       0.591582
    13147.325000       0.551926
    13148.303000       0.512135
    13149.282000       0.472587
    13150.260000       0.433632
    13151.239000       0.395617
    13152.217000       0.358849
    13153.196000       0.323596
    13154.175000       0.290085
    13155.154000       0.258498
    13156.133000       0.228970
    13157.113000       0.201592
    13158.092000       0.176411
    13159.072000       0.153434
    13160.052000       0.132634
    13161.033000       0.113949
    13162.013000       0.097293
    13162.993000       0.082558
    13163.974000       0.069621
    13164.954000       0.058347
    13165.935000       0.048594
    13166.916000       0.040220
    13167.897000       0.033081
    13168.878000       0.027039
    13169.859000       0.021963
    13170.840000       0.017728
    13171.822000       0.014220
    13172.805000       0.011335
    13173.787000       0.008978
    13174.769000       0.007067
    13175.751000       0.005528
    13176.733000       0.004297
    13177.716000       0.003319
    13178.698000       0.002547
    13179.681000       0.001943
    13180.664000       0.001473
    13181.647000       0.001109
    13182.630000       0.000830
    13183.613000       0.000617
    13184.598000       0.000456
    13185.581000       0.000335
    13186.565000       0.000245
    13187.549000       0.000177
    13188.533000       0.000128
    13189.517000       0.000092
    13190.502000       0.000065
    13191.486000       0.000046
    13192.471000       0.000032
    13193.456000       0.000023
    13194.441000       0.000016
    13195.426000       0.000011
    13196.412000       0.000007
    13197.397000       0.000005
    13198.383000       0.000003
    13199.369000       0.000002
    13200.354000       0.000002
    13201.340000       0.000001
    13202.326000       0.000001
    13203.313000       0.000000
    13204.299000       0.000000
    13205.286000       0.000000
    13206.272000       0.000000
    13207.259000       0.000000
    13208.247000       0.000000
    13209.234000       0.000000
    13210.222000       0.000000
    13211.209000       0.000000
    13212.197000       0.000000
    13213.185000       0.000000
    13214.172000       0.000000
    13215.160000       0.000000
    13216.149000       0.000000
    13217.137000       0.000000
    13218.125000       0.000000
    13219.114000       0.000000
    13220.104000       0.000000
    13221.093000       0.000000
    13222.082000       0.000000
    13223.071000       0.000000
    13224.060000       0.000000
