280, band 19 module 4 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    11007.289000       0.000000
    11008.432000       0.000000
    11009.574000       0.000000
    11010.717000       0.000000
    11011.860000       0.000000
    11013.003000       0.000000
    11014.146000       0.000001
    11015.291000       0.000001
    11016.434000       0.000002
    11017.579000       0.000004
    11018.723000       0.000007
    11019.868000       0.000012
    11021.012000       0.000020
    11022.158000       0.000032
    11023.303000       0.000052
    11024.449000       0.000083
    11025.594000       0.000131
    11026.741000       0.000203
    11027.887000       0.000313
    11029.034000       0.000476
    11030.180000       0.000716
    11031.327000       0.001063
    11032.474000       0.001559
    11033.622000       0.002259
    11034.770000       0.003236
    11035.917000       0.004578
    11037.066000       0.006401
    11038.214000       0.008843
    11039.363000       0.012070
    11040.512000       0.016280
    11041.661000       0.021698
    11042.810000       0.028577
    11043.960000       0.037193
    11045.110000       0.047840
    11046.260000       0.060814
    11047.410000       0.076408
    11048.561000       0.094891
    11049.712000       0.116491
    11050.863000       0.141378
    11052.014000       0.169645
    11053.166000       0.201292
    11054.318000       0.236209
    11055.470000       0.274174
    11056.622000       0.314846
    11057.775000       0.357772
    11058.927000       0.402401
    11060.081000       0.448101
    11061.234000       0.494191
    11062.388000       0.539969
    11063.541000       0.584745
    11064.695000       0.627876
    11065.849000       0.668796
    11067.004000       0.707039
    11068.158000       0.742255
    11069.314000       0.774221
    11070.468000       0.802837
    11071.624000       0.828113
    11072.780000       0.850160
    11073.936000       0.869167
    11075.092000       0.885377
    11076.248000       0.899066
    11077.405000       0.910524
    11078.562000       0.920037
    11079.719000       0.927878
    11080.876000       0.934300
    11082.034000       0.939537
    11083.192000       0.943794
    11084.350000       0.947254
    11085.508000       0.950084
    11086.667000       0.952432
    11087.826000       0.954426
    11088.984000       0.956176
    11090.144000       0.957772
    11091.303000       0.959281
    11092.463000       0.960750
    11093.623000       0.962196
    11094.783000       0.963564
    11095.944000       0.964922
    11097.104000       0.966258
    11098.266000       0.967559
    11099.427000       0.968814
    11100.588000       0.970022
    11101.750000       0.971185
    11102.912000       0.972316
    11104.074000       0.973430
    11105.237000       0.974543
    11106.399000       0.975488
    11107.562000       0.976268
    11108.725000       0.977065
    11109.889000       0.977869
    11111.052000       0.978667
    11112.217000       0.979440
    11113.380000       0.980174
    11114.545000       0.980859
    11115.709000       0.981492
    11116.875000       0.982080
    11118.040000       0.982639
    11119.205000       0.983171
    11120.371000       0.983711
    11121.537000       0.984277
    11122.703000       0.984879
    11123.869000       0.985518
    11125.036000       0.986188
    11126.203000       0.986872
    11127.369000       0.987554
    11128.537000       0.988214
    11129.704000       0.988840
    11130.873000       0.989424
    11132.040000       0.989969
    11133.209000       0.990487
    11134.377000       0.990995
    11135.546000       0.991512
    11136.715000       0.992056
    11137.885000       0.992637
    11139.054000       0.993259
    11140.224000       0.993914
    11141.394000       0.994589
    11142.564000       0.995264
    11143.735000       0.995919
    11144.906000       0.996536
    11146.076000       0.997106
    11147.248000       0.997625
    11148.419000       0.998097
    11149.591000       0.998528
    11150.763000       0.998925
    11151.936000       0.999291
    11153.108000       0.999613
    11154.280000       0.999865
    11155.453000       1.000000
    11156.626000       0.999945
    11157.800000       0.999611
    11158.974000       0.998883
    11160.148000       0.997625
    11161.322000       0.995680
    11162.497000       0.992869
    11163.671000       0.988991
    11164.846000       0.983820
    11166.021000       0.977106
    11167.197000       0.968570
    11168.372000       0.957911
    11169.549000       0.944815
    11170.725000       0.928962
    11171.901000       0.910047
    11173.078000       0.887798
    11174.255000       0.862002
    11175.432000       0.832527
    11176.610000       0.799347
    11177.787000       0.762557
    11178.965000       0.722387
    11180.143000       0.679203
    11181.322000       0.633494
    11182.500000       0.585867
    11183.680000       0.537012
    11184.858000       0.487673
    11186.038000       0.438611
    11187.218000       0.390572
    11188.398000       0.344247
    11189.578000       0.300248
    11190.758000       0.259081
    11191.939000       0.221134
    11193.120000       0.186666
    11194.301000       0.155813
    11195.483000       0.128592
    11196.664000       0.104919
    11197.846000       0.084621
    11199.028000       0.067461
    11200.211000       0.053156
    11201.393000       0.041394
    11202.576000       0.031857
    11203.759000       0.024229
    11204.943000       0.018209
    11206.126000       0.013523
    11207.311000       0.009923
    11208.494000       0.007195
    11209.679000       0.005155
    11210.864000       0.003649
    11212.049000       0.002553
    11213.234000       0.001764
    11214.419000       0.001204
    11215.605000       0.000813
    11216.790000       0.000542
    11217.977000       0.000357
    11219.163000       0.000232
    11220.350000       0.000149
    11221.537000       0.000095
    11222.724000       0.000059
    11223.911000       0.000037
    11225.099000       0.000023
    11226.287000       0.000014
    11227.475000       0.000008
    11228.663000       0.000005
    11229.853000       0.000003
    11231.041000       0.000002
    11232.231000       0.000001
    11233.420000       0.000001
    11234.610000       0.000000
    11235.799000       0.000000
    11236.990000       0.000000
    11238.180000       0.000000
    11239.371000       0.000000
