145, band 10 module 4 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    14503.158000       0.000000
    14504.878000       0.000000
    14506.598000       0.000000
    14508.319000       0.000000
    14510.041000       0.000000
    14511.763000       0.000000
    14513.486000       0.000000
    14515.208000       0.000001
    14516.931000       0.000001
    14518.655000       0.000002
    14520.379000       0.000003
    14522.104000       0.000005
    14523.827000       0.000008
    14525.553000       0.000012
    14527.279000       0.000019
    14529.005000       0.000030
    14530.732000       0.000046
    14532.457000       0.000069
    14534.185000       0.000104
    14535.913000       0.000154
    14537.641000       0.000227
    14539.370000       0.000331
    14541.098000       0.000479
    14542.827000       0.000686
    14544.557000       0.000974
    14546.287000       0.001370
    14548.018000       0.001908
    14549.748000       0.002635
    14551.480000       0.003604
    14553.212000       0.004885
    14554.944000       0.006559
    14556.676000       0.008727
    14558.409000       0.011506
    14560.143000       0.015029
    14561.877000       0.019453
    14563.611000       0.024948
    14565.345000       0.031705
    14567.080000       0.039926
    14568.816000       0.049824
    14570.552000       0.061615
    14572.289000       0.075512
    14574.024000       0.091717
    14575.762000       0.110408
    14577.499000       0.131734
    14579.238000       0.155801
    14580.976000       0.182661
    14582.714000       0.212306
    14584.453000       0.244658
    14586.193000       0.279566
    14587.934000       0.316803
    14589.674000       0.356067
    14591.414000       0.396988
    14593.156000       0.439140
    14594.898000       0.482048
    14596.640000       0.525207
    14598.383000       0.568101
    14600.125000       0.610221
    14601.868000       0.651084
    14603.612000       0.690252
    14605.357000       0.727342
    14607.100000       0.762047
    14608.846000       0.794135
    14610.591000       0.823457
    14612.337000       0.849943
    14614.084000       0.873601
    14615.830000       0.894503
    14617.577000       0.912773
    14619.325000       0.928582
    14621.073000       0.942123
    14622.822000       0.953610
    14624.569000       0.963258
    14626.319000       0.971279
    14628.069000       0.977877
    14629.819000       0.983238
    14631.570000       0.987534
    14633.319000       0.990921
    14635.071000       0.993540
    14636.823000       0.995520
    14638.575000       0.996975
    14640.328000       0.998010
    14642.080000       0.998719
    14643.834000       0.999185
    14645.588000       0.999478
    14647.342000       0.999656
    14649.097000       0.999765
    14650.851000       0.999836
    14652.607000       0.999893
    14654.363000       0.999946
    14656.120000       0.999984
    14657.875000       1.000000
    14659.633000       0.999985
    14661.391000       0.999929
    14663.149000       0.999827
    14664.908000       0.999681
    14666.665000       0.999495
    14668.425000       0.999281
    14670.185000       0.999054
    14671.945000       0.998832
    14673.706000       0.998632
    14675.466000       0.998472
    14677.228000       0.998351
    14678.990000       0.998268
    14680.752000       0.998218
    14682.515000       0.998189
    14684.277000       0.998164
    14686.041000       0.998127
    14687.805000       0.998062
    14689.570000       0.997959
    14691.335000       0.997811
    14693.099000       0.997618
    14694.865000       0.997384
    14696.631000       0.997120
    14698.398000       0.996834
    14700.165000       0.996533
    14701.931000       0.996219
    14703.699000       0.995884
    14705.468000       0.995510
    14707.237000       0.995066
    14709.005000       0.994507
    14710.774000       0.993776
    14712.545000       0.992803
    14714.315000       0.991505
    14716.086000       0.989788
    14717.856000       0.987549
    14719.628000       0.984673
    14721.400000       0.981035
    14723.173000       0.976494
    14724.946000       0.970896
    14726.718000       0.964073
    14728.492000       0.955837
    14730.267000       0.945992
    14732.042000       0.934327
    14733.817000       0.920632
    14735.591000       0.904698
    14737.367000       0.886334
    14739.144000       0.865376
    14740.921000       0.841703
    14742.698000       0.815246
    14744.475000       0.786003
    14746.253000       0.754044
    14748.032000       0.719519
    14749.811000       0.682658
    14751.590000       0.643767
    14753.369000       0.603225
    14755.150000       0.561465
    14756.930000       0.518964
    14758.712000       0.476224
    14760.492000       0.433754
    14762.274000       0.392051
    14764.057000       0.351580
    14765.840000       0.312764
    14767.623000       0.275964
    14769.406000       0.241475
    14771.190000       0.209519
    14772.975000       0.180245
    14774.760000       0.153726
    14776.545000       0.129969
    14778.330000       0.108921
    14780.116000       0.090477
    14781.903000       0.074488
    14783.691000       0.060777
    14785.478000       0.049145
    14787.265000       0.039382
    14789.054000       0.031273
    14790.843000       0.024608
    14792.632000       0.019188
    14794.422000       0.014825
    14796.211000       0.011350
    14798.002000       0.008610
    14799.793000       0.006471
    14801.585000       0.004820
    14803.377000       0.003556
    14805.168000       0.002600
    14806.961000       0.001884
    14808.754000       0.001352
    14810.548000       0.000961
    14812.341000       0.000677
    14814.136000       0.000473
    14815.931000       0.000327
    14817.726000       0.000224
    14819.522000       0.000152
    14821.317000       0.000102
    14823.114000       0.000068
    14824.911000       0.000045
    14826.709000       0.000029
    14828.507000       0.000019
    14830.305000       0.000012
    14832.104000       0.000008
    14833.903000       0.000005
    14835.703000       0.000003
    14837.503000       0.000002
    14839.303000       0.000001
    14841.104000       0.000001
    14842.906000       0.000000
    14844.708000       0.000000
    14846.510000       0.000000
    14848.312000       0.000000
    14850.115000       0.000000
    14851.919000       0.000000
    14853.723000       0.000000
