245, band 17 module 2 CCD column 374 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    11366.085000       0.000000
    11367.952000       0.000000
    11369.818000       0.000000
    11371.686000       0.000000
    11373.555000       0.000000
    11375.423000       0.000000
    11377.293000       0.000000
    11379.162000       0.000001
    11381.033000       0.000002
    11382.904000       0.000005
    11384.776000       0.000011
    11386.648000       0.000027
    11388.522000       0.000061
    11390.395000       0.000135
    11392.270000       0.000289
    11394.144000       0.000596
    11396.020000       0.001186
    11397.896000       0.002274
    11399.773000       0.004210
    11401.650000       0.007518
    11403.528000       0.012956
    11405.407000       0.021545
    11407.286000       0.034578
    11409.166000       0.053565
    11411.047000       0.080105
    11412.927000       0.115680
    11414.809000       0.161363
    11416.691000       0.217520
    11418.575000       0.283527
    11420.458000       0.357630
    11422.342000       0.436981
    11424.227000       0.517922
    11426.113000       0.596459
    11427.998000       0.668867
    11429.885000       0.732261
    11431.772000       0.785000
    11433.661000       0.826808
    11435.549000       0.858593
    11437.438000       0.882024
    11439.328000       0.899012
    11441.219000       0.911270
    11443.110000       0.920060
    11445.001000       0.926176
    11446.894000       0.930122
    11448.786000       0.932329
    11450.680000       0.933317
    11452.574000       0.933713
    11454.469000       0.934127
    11456.364000       0.934973
    11458.261000       0.936340
    11460.157000       0.937997
    11462.055000       0.939533
    11463.952000       0.940584
    11465.851000       0.941021
    11467.750000       0.941025
    11469.650000       0.940990
    11471.551000       0.941332
    11473.452000       0.942277
    11475.353000       0.943746
    11477.256000       0.945393
    11479.159000       0.946786
    11481.063000       0.947616
    11482.967000       0.947861
    11484.872000       0.947793
    11486.777000       0.947841
    11488.683000       0.948379
    11490.590000       0.949531
    11492.498000       0.951114
    11494.405000       0.952723
    11496.314000       0.953944
    11498.223000       0.954554
    11500.134000       0.954640
    11502.044000       0.954554
    11503.955000       0.954733
    11505.867000       0.955485
    11507.780000       0.956825
    11509.692000       0.958472
    11511.607000       0.959991
    11513.521000       0.961009
    11515.436000       0.961405
    11517.352000       0.961374
    11519.268000       0.961325
    11521.185000       0.961678
    11523.103000       0.962649
    11525.021000       0.964143
    11526.940000       0.965800
    11528.859000       0.967178
    11530.779000       0.967972
    11532.700000       0.968175
    11534.621000       0.968076
    11536.544000       0.968116
    11538.466000       0.968668
    11540.390000       0.969845
    11542.313000       0.971445
    11544.238000       0.973052
    11546.163000       0.974247
    11548.090000       0.974818
    11550.016000       0.974868
    11551.943000       0.974765
    11553.871000       0.974956
    11555.800000       0.975634
    11557.728000       0.976810
    11559.659000       0.978279
    11561.589000       0.979594
    11563.520000       0.980383
    11565.451000       0.980541
    11567.384000       0.980279
    11569.317000       0.979928
    11571.251000       0.979941
    11573.185000       0.980588
    11575.120000       0.981755
    11577.055000       0.983067
    11578.992000       0.984072
    11580.928000       0.984477
    11582.866000       0.984287
    11584.804000       0.983810
    11586.743000       0.983499
    11588.683000       0.983723
    11590.623000       0.984582
    11592.564000       0.985853
    11594.505000       0.987108
    11596.447000       0.987923
    11598.390000       0.988099
    11600.333000       0.987757
    11602.277000       0.987281
    11604.222000       0.987122
    11606.167000       0.987572
    11608.113000       0.988615
    11610.060000       0.989936
    11612.007000       0.991080
    11613.955000       0.991678
    11615.904000       0.991640
    11617.853000       0.991194
    11619.803000       0.990775
    11621.753000       0.990806
    11623.705000       0.991481
    11625.656000       0.992670
    11627.609000       0.993984
    11629.562000       0.994969
    11631.516000       0.995337
    11633.470000       0.995112
    11635.426000       0.994616
    11637.381000       0.994308
    11639.338000       0.994555
    11641.295000       0.995441
    11643.253000       0.996728
    11645.211000       0.997976
    11647.170000       0.998763
    11649.130000       0.998897
    11651.091000       0.998511
    11653.051000       0.997995
    11655.013000       0.997787
    11656.975000       0.998139
    11658.939000       0.998956
    11660.903000       0.999795
    11662.867000       1.000000
    11664.832000       0.998894
    11666.798000       0.995915
    11668.764000       0.990591
    11670.731000       0.982377
    11672.699000       0.970403
    11674.667000       0.953291
    11676.636000       0.929167
    11678.606000       0.895925
    11680.576000       0.851716
    11682.547000       0.795506
    11684.519000       0.727547
    11686.491000       0.649584
    11688.464000       0.564730
    11690.438000       0.477033
    11692.412000       0.390855
    11694.387000       0.310214
    11696.363000       0.238251
    11698.339000       0.176929
    11700.317000       0.126968
    11702.294000       0.088010
    11704.273000       0.058907
    11706.251000       0.038062
    11708.231000       0.023738
    11710.211000       0.014287
    11712.193000       0.008298
    11714.174000       0.004650
    11716.157000       0.002514
    11718.139000       0.001312
    11720.123000       0.000660
    11722.107000       0.000321
    11724.093000       0.000150
    11726.078000       0.000068
    11728.065000       0.000030
    11730.052000       0.000012
    11732.040000       0.000005
    11734.029000       0.000002
    11736.017000       0.000001
    11738.007000       0.000000
    11739.997000       0.000000
    11741.989000       0.000000
    11743.980000       0.000000
    11745.973000       0.000000
    11747.966000       0.000000
    11749.960000       0.000000
