196, band 14 module 1 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    12975.915000       0.000000
    12976.973000       0.000000
    12978.031000       0.000000
    12979.089000       0.000000
    12980.148000       0.000000
    12981.206000       0.000000
    12982.265000       0.000000
    12983.325000       0.000000
    12984.383000       0.000000
    12985.442000       0.000000
    12986.502000       0.000000
    12987.562000       0.000000
    12988.622000       0.000000
    12989.682000       0.000000
    12990.742000       0.000000
    12991.803000       0.000000
    12992.863000       0.000000
    12993.923000       0.000000
    12994.985000       0.000000
    12996.045000       0.000000
    12997.106000       0.000000
    12998.168000       0.000001
    12999.229000       0.000001
    13000.291000       0.000001
    13001.353000       0.000002
    13002.415000       0.000004
    13003.477000       0.000006
    13004.540000       0.000009
    13005.602000       0.000014
    13006.665000       0.000021
    13007.728000       0.000031
    13008.791000       0.000046
    13009.855000       0.000069
    13010.918000       0.000101
    13011.981000       0.000148
    13013.046000       0.000214
    13014.110000       0.000306
    13015.173000       0.000436
    13016.238000       0.000615
    13017.303000       0.000862
    13018.367000       0.001197
    13019.432000       0.001648
    13020.497000       0.002251
    13021.562000       0.003051
    13022.628000       0.004100
    13023.693000       0.005465
    13024.758000       0.007225
    13025.825000       0.009475
    13026.891000       0.012324
    13027.957000       0.015899
    13029.024000       0.020345
    13030.090000       0.025820
    13031.157000       0.032498
    13032.224000       0.040572
    13033.291000       0.050241
    13034.359000       0.061712
    13035.426000       0.075190
    13036.493000       0.090875
    13037.562000       0.108949
    13038.629000       0.129571
    13039.697000       0.152867
    13040.766000       0.178917
    13041.834000       0.207749
    13042.903000       0.239328
    13043.972000       0.273551
    13045.041000       0.310239
    13046.110000       0.349141
    13047.180000       0.389928
    13048.249000       0.432204
    13049.318000       0.475509
    13050.389000       0.519339
    13051.459000       0.563154
    13052.530000       0.606399
    13053.600000       0.648528
    13054.670000       0.689017
    13055.742000       0.727393
    13056.812000       0.763246
    13057.883000       0.796250
    13058.955000       0.826174
    13060.026000       0.852885
    13061.097000       0.876356
    13062.170000       0.896660
    13063.242000       0.913958
    13064.314000       0.928489
    13065.387000       0.940549
    13066.459000       0.950474
    13067.531000       0.958614
    13068.605000       0.965315
    13069.677000       0.970897
    13070.750000       0.975636
    13071.825000       0.979757
    13072.898000       0.983426
    13073.972000       0.986743
    13075.046000       0.989752
    13076.120000       0.992448
    13077.195000       0.994784
    13078.269000       0.996693
    13079.343000       0.998097
    13080.419000       0.998922
    13081.493000       0.999660
    13082.568000       1.000000
    13083.644000       0.999677
    13084.719000       0.998720
    13085.795000       0.997185
    13086.871000       0.995146
    13087.947000       0.992680
    13089.023000       0.989856
    13090.100000       0.986720
    13091.176000       0.983277
    13092.253000       0.979484
    13093.330000       0.975239
    13094.407000       0.970379
    13095.485000       0.964679
    13096.562000       0.957861
    13097.640000       0.949607
    13098.718000       0.939637
    13099.796000       0.927554
    13100.874000       0.913005
    13101.953000       0.895693
    13103.031000       0.875380
    13104.110000       0.851903
    13105.189000       0.825193
    13106.268000       0.795275
    13107.347000       0.762282
    13108.427000       0.726446
    13109.506000       0.688093
    13110.586000       0.647632
    13111.666000       0.605537
    13112.746000       0.562330
    13113.827000       0.518557
    13114.907000       0.474773
    13115.988000       0.431483
    13117.069000       0.389227
    13118.150000       0.348467
    13119.231000       0.309600
    13120.313000       0.272951
    13121.394000       0.238772
    13122.476000       0.207239
    13123.558000       0.178454
    13124.640000       0.152451
    13125.722000       0.129201
    13126.805000       0.108623
    13127.887000       0.090591
    13128.970000       0.074945
    13130.054000       0.061502
    13131.136000       0.050064
    13132.220000       0.040423
    13133.304000       0.032365
    13134.387000       0.025703
    13135.472000       0.020247
    13136.555000       0.015820
    13137.639000       0.012260
    13138.725000       0.009424
    13139.809000       0.007185
    13140.893000       0.005433
    13141.979000       0.004075
    13143.064000       0.003032
    13144.149000       0.002237
    13145.235000       0.001637
    13146.320000       0.001188
    13147.406000       0.000856
    13148.493000       0.000611
    13149.578000       0.000433
    13150.665000       0.000304
    13151.752000       0.000212
    13152.838000       0.000146
    13153.925000       0.000100
    13155.013000       0.000068
    13156.100000       0.000046
    13157.188000       0.000031
    13158.275000       0.000020
    13159.363000       0.000013
    13160.451000       0.000009
    13161.539000       0.000006
    13162.627000       0.000004
    13163.717000       0.000002
    13164.805000       0.000001
    13165.894000       0.000001
    13166.983000       0.000001
    13168.072000       0.000000
    13169.161000       0.000000
    13170.252000       0.000000
    13171.341000       0.000000
    13172.431000       0.000000
    13173.522000       0.000000
    13174.612000       0.000000
    13175.702000       0.000000
    13176.793000       0.000000
    13177.884000       0.000000
    13178.976000       0.000000
    13180.067000       0.000000
    13181.158000       0.000000
    13182.250000       0.000000
    13183.342000       0.000000
    13184.433000       0.000000
    13185.526000       0.000000
    13186.618000       0.000000
    13187.710000       0.000000
    13188.804000       0.000000
    13189.896000       0.000000
