290, band 20 module 2 CCD column 374 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    10485.825000       0.000000
    10487.417000       0.000000
    10489.008000       0.000000
    10490.601000       0.000000
    10492.194000       0.000000
    10493.787000       0.000000
    10495.381000       0.000000
    10496.975000       0.000000
    10498.571000       0.000001
    10500.166000       0.000002
    10501.762000       0.000006
    10503.358000       0.000014
    10504.955000       0.000033
    10506.552000       0.000076
    10508.150000       0.000170
    10509.748000       0.000363
    10511.346000       0.000748
    10512.946000       0.001484
    10514.545000       0.002834
    10516.145000       0.005212
    10517.746000       0.009233
    10519.347000       0.015750
    10520.949000       0.025879
    10522.551000       0.040963
    10524.153000       0.062469
    10525.757000       0.091805
    10527.361000       0.130057
    10528.965000       0.177684
    10530.569000       0.234239
    10532.174000       0.298198
    10533.780000       0.366981
    10535.386000       0.437199
    10536.992000       0.505120
    10538.599000       0.567273
    10540.207000       0.621029
    10541.815000       0.665002
    10543.423000       0.699166
    10545.032000       0.724636
    10546.642000       0.743199
    10548.252000       0.756756
    10549.862000       0.766878
    10551.473000       0.774566
    10553.085000       0.780299
    10554.697000       0.784278
    10556.309000       0.786721
    10557.922000       0.788039
    10559.536000       0.788855
    10561.149000       0.789832
    10562.764000       0.791434
    10564.379000       0.793745
    10565.994000       0.796458
    10567.610000       0.799059
    10569.226000       0.801066
    10570.843000       0.802299
    10572.460000       0.802964
    10574.078000       0.803552
    10575.696000       0.804592
    10577.315000       0.806387
    10578.935000       0.808874
    10580.555000       0.811626
    10582.175000       0.814094
    10583.796000       0.815872
    10585.417000       0.816897
    10587.039000       0.817485
    10588.661000       0.818170
    10590.284000       0.819449
    10591.908000       0.821506
    10593.531000       0.824146
    10595.156000       0.826883
    10596.780000       0.829181
    10598.406000       0.830723
    10600.031000       0.831573
    10601.658000       0.832148
    10603.284000       0.832992
    10604.912000       0.834522
    10606.539000       0.836817
    10608.168000       0.839570
    10609.797000       0.842252
    10611.426000       0.844375
    10613.056000       0.845742
    10614.686000       0.846539
    10616.317000       0.847260
    10617.949000       0.848462
    10619.580000       0.850487
    10621.213000       0.853298
    10622.845000       0.856495
    10624.479000       0.859514
    10626.112000       0.861907
    10627.747000       0.863553
    10629.381000       0.864701
    10631.017000       0.865842
    10632.653000       0.867442
    10634.289000       0.869770
    10635.926000       0.872693
    10637.564000       0.875669
    10639.201000       0.878196
    10640.840000       0.879978
    10642.479000       0.881078
    10644.118000       0.881897
    10645.758000       0.883047
    10647.398000       0.884932
    10649.039000       0.887542
    10650.680000       0.890579
    10652.322000       0.893524
    10653.964000       0.895907
    10655.607000       0.897537
    10657.251000       0.898615
    10658.895000       0.899612
    10660.539000       0.901045
    10662.184000       0.903213
    10663.830000       0.906046
    10665.476000       0.909135
    10667.122000       0.911941
    10668.769000       0.914075
    10670.417000       0.915480
    10672.065000       0.916469
    10673.713000       0.917571
    10675.362000       0.919259
    10677.011000       0.921710
    10678.661000       0.924716
    10680.312000       0.927794
    10681.963000       0.930415
    10683.614000       0.932284
    10685.266000       0.933490
    10686.919000       0.934456
    10688.572000       0.935729
    10690.226000       0.937702
    10691.880000       0.940423
    10693.535000       0.943549
    10695.190000       0.946539
    10696.846000       0.948919
    10698.502000       0.950526
    10700.158000       0.951586
    10701.815000       0.952603
    10703.473000       0.954115
    10705.131000       0.956395
    10706.790000       0.959337
    10708.449000       0.962501
    10710.109000       0.965332
    10711.769000       0.967445
    10713.430000       0.968815
    10715.091000       0.969807
    10716.753000       0.970959
    10718.415000       0.972742
    10720.079000       0.975308
    10721.742000       0.978413
    10723.406000       0.981539
    10725.070000       0.984157
    10726.735000       0.986001
    10728.400000       0.987180
    10730.066000       0.988144
    10731.733000       0.989440
    10733.400000       0.991421
    10735.067000       0.994041
    10736.735000       0.996836
    10738.404000       0.999077
    10740.073000       1.000000
    10741.742000       0.999008
    10743.412000       0.995675
    10745.083000       0.989554
    10746.754000       0.979873
    10748.426000       0.965284
    10750.098000       0.943812
    10751.771000       0.913107
    10753.444000       0.870986
    10755.118000       0.816079
    10756.792000       0.748387
    10758.467000       0.669566
    10760.142000       0.582830
    10761.818000       0.492488
    10763.494000       0.403252
    10765.171000       0.319508
    10766.848000       0.244711
    10768.526000       0.181028
    10770.204000       0.129272
    10771.883000       0.089071
    10773.563000       0.059197
    10775.243000       0.037940
    10776.923000       0.023445
    10778.605000       0.013967
    10780.286000       0.008021
    10781.968000       0.004440
    10783.651000       0.002369
    10785.334000       0.001218
    10787.018000       0.000604
    10788.702000       0.000288
    10790.387000       0.000133
    10792.072000       0.000059
    10793.758000       0.000025
    10795.444000       0.000010
    10797.131000       0.000004
    10798.818000       0.000002
    10800.506000       0.000001
    10802.194000       0.000000
    10803.883000       0.000000
    10805.572000       0.000000
    10807.263000       0.000000
    10808.954000       0.000000
    10810.645000       0.000000
    10812.336000       0.000000
