6, band 1 module 2 CCD column 730 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
166
Wavenumber (cm-1)   Filter response
    24283.932000       0.000000
    24290.908000       0.000000
    24297.888000       0.000000
    24304.871000       0.000000
    24311.857000       0.000000
    24318.849000       0.000000
    24325.845000       0.000000
    24332.844000       0.000000
    24339.848000       0.000000
    24346.856000       0.000000
    24353.868000       0.000000
    24360.882000       0.000000
    24367.902000       0.000000
    24374.926000       0.000000
    24381.954000       0.000001
    24388.986000       0.000003
    24396.022000       0.000008
    24403.060000       0.000018
    24410.105000       0.000041
    24417.153000       0.000092
    24424.205000       0.000196
    24431.262000       0.000406
    24438.322000       0.000814
    24445.387000       0.001576
    24452.454000       0.002952
    24459.527000       0.005347
    24466.604000       0.009366
    24473.685000       0.015868
    24480.770000       0.026000
    24487.859000       0.041207
    24494.950000       0.063169
    24502.048000       0.093675
    24509.149000       0.134392
    24516.255000       0.186562
    24523.365000       0.250652
    24530.479000       0.326024
    24537.597000       0.410625
    24544.717000       0.501165
    24551.843000       0.593305
    24558.974000       0.682096
    24566.108000       0.762730
    24573.247000       0.831313
    24580.390000       0.885525
    24587.537000       0.924988
    24594.686000       0.951008
    24601.842000       0.966016
    24609.001000       0.974401
    24616.165000       0.979618
    24623.333000       0.984151
    24630.505000       0.989099
    24637.679000       0.994210
    24644.860000       0.998311
    24652.044000       1.000000
    24659.233000       0.998347
    24666.426000       0.993344
    24673.623000       0.986026
    24680.824000       0.978160
    24688.028000       0.971664
    24695.238000       0.967954
    24702.452000       0.967452
    24709.670000       0.969449
    24716.892000       0.972356
    24724.119000       0.974261
    24731.350000       0.973592
    24738.583000       0.969688
    24745.823000       0.963025
    24753.066000       0.955051
    24760.314000       0.947675
    24767.566000       0.942601
    24774.822000       0.940725
    24782.081000       0.941829
    24789.346000       0.944632
    24796.615000       0.947261
    24803.888000       0.947907
    24811.166000       0.945453
    24818.448000       0.939879
    24825.734000       0.932261
    24833.022000       0.924407
    24840.317000       0.918222
    24847.616000       0.915040
    24854.919000       0.915149
    24862.227000       0.917709
    24869.539000       0.921039
    24876.855000       0.923213
    24884.174000       0.922726
    24891.498000       0.919030
    24898.828000       0.912708
    24906.161000       0.905263
    24913.499000       0.898587
    24920.841000       0.894273
    24928.185000       0.893054
    24935.536000       0.894540
    24942.891000       0.897360
    24950.251000       0.899651
    24957.614000       0.899721
    24964.983000       0.894015
    24972.355000       0.882840
    24979.730000       0.870026
    24987.111000       0.857406
    24994.497000       0.846728
    25001.887000       0.839034
    25009.281000       0.834300
    25016.679000       0.831456
    25024.081000       0.828758
    25031.488000       0.824193
    25038.900000       0.816842
    25046.316000       0.806525
    25053.737000       0.794115
    25061.162000       0.781211
    25068.591000       0.769567
    25076.023000       0.760473
    25083.461000       0.754299
    25090.904000       0.750555
    25098.351000       0.747732
    25105.802000       0.743996
    25113.258000       0.737974
    25120.718000       0.729118
    25128.181000       0.717889
    25135.650000       0.705579
    25143.124000       0.693845
    25150.602000       0.684160
    25158.084000       0.677432
    25165.571000       0.673150
    25173.061000       0.670192
    25180.557000       0.666985
    25188.057000       0.662065
    25195.562000       0.654595
    25203.071000       0.644649
    25210.585000       0.633175
    25218.103000       0.621850
    25225.624000       0.612026
    25233.151000       0.604565
    25240.683000       0.599567
    25248.219000       0.596264
    25255.760000       0.593301
    25263.305000       0.589222
    25270.855000       0.582992
    25278.407000       0.574421
    25285.966000       0.564255
    25293.529000       0.553493
    25301.097000       0.543550
    25308.670000       0.535527
    25316.246000       0.529831
    25323.826000       0.526035
    25331.412000       0.523051
    25339.002000       0.519512
    25346.597000       0.514495
    25354.197000       0.507267
    25361.801000       0.497963
    25369.410000       0.487427
    25377.021000       0.476778
    25384.639000       0.466932
    25392.262000       0.458169
    25399.889000       0.449894
    25407.520000       0.440786
    25415.156000       0.429012
    25422.797000       0.412437
    25430.441000       0.389622
    25438.091000       0.360027
    25445.745000       0.324185
    25453.404000       0.283624
    25461.068000       0.240561
    25468.737000       0.197486
    25476.408000       0.156839
    25484.085000       0.120334
    25491.768000       0.089134
