38, band 3 module 3 CCD column 374 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    22130.098000       0.000000
    22134.703000       0.000000
    22139.311000       0.000000
    22143.919000       0.000000
    22148.530000       0.000000
    22153.144000       0.000000
    22157.759000       0.000000
    22162.376000       0.000000
    22166.996000       0.000000
    22171.617000       0.000001
    22176.240000       0.000002
    22180.865000       0.000003
    22185.492000       0.000005
    22190.120000       0.000009
    22194.751000       0.000016
    22199.384000       0.000027
    22204.019000       0.000046
    22208.655000       0.000076
    22213.294000       0.000124
    22217.934000       0.000199
    22222.576000       0.000316
    22227.221000       0.000496
    22231.865000       0.000766
    22236.514000       0.001167
    22241.164000       0.001754
    22245.816000       0.002601
    22250.470000       0.003805
    22255.126000       0.005490
    22259.784000       0.007814
    22264.444000       0.010973
    22269.106000       0.015199
    22273.769000       0.020770
    22278.435000       0.028002
    22283.103000       0.037244
    22287.772000       0.048875
    22292.444000       0.063283
    22297.118000       0.080852
    22301.793000       0.101934
    22306.471000       0.126828
    22311.150000       0.155748
    22315.831000       0.188794
    22320.513000       0.225931
    22325.199000       0.266966
    22329.886000       0.311538
    22334.575000       0.359121
    22339.266000       0.409035
    22343.960000       0.460469
    22348.655000       0.512524
    22353.352000       0.564259
    22358.051000       0.614743
    22362.752000       0.663106
    22367.455000       0.708590
    22372.160000       0.750589
    22376.867000       0.788675
    22381.577000       0.822610
    22386.288000       0.852339
    22391.001000       0.877971
    22395.716000       0.899746
    22400.432000       0.918004
    22405.151000       0.933136
    22409.871000       0.945548
    22414.594000       0.955633
    22419.319000       0.963748
    22424.046000       0.970205
    22428.775000       0.975270
    22433.505000       0.979170
    22438.238000       0.982102
    22442.973000       0.984242
    22447.710000       0.985757
    22452.449000       0.986809
    22457.190000       0.987548
    22461.933000       0.988110
    22466.678000       0.988604
    22471.425000       0.989110
    22476.174000       0.989671
    22480.925000       0.990295
    22485.677000       0.990957
    22490.432000       0.991616
    22495.189000       0.992217
    22499.947000       0.992717
    22504.708000       0.993094
    22509.471000       0.993347
    22514.236000       0.993502
    22519.003000       0.993606
    22523.772000       0.993716
    22528.543000       0.993890
    22533.316000       0.994170
    22538.091000       0.994576
    22542.868000       0.995096
    22547.647000       0.995640
    22552.429000       0.996215
    22557.212000       0.996764
    22561.997000       0.997234
    22566.784000       0.997590
    22571.574000       0.997823
    22576.365000       0.997950
    22581.158000       0.998014
    22585.954000       0.998071
    22590.750000       0.998178
    22595.549000       0.998274
    22600.351000       0.998343
    22605.154000       0.998532
    22609.960000       0.998812
    22614.768000       0.999133
    22619.577000       0.999434
    22624.389000       0.999660
    22629.203000       0.999771
    22634.019000       0.999751
    22638.837000       0.999614
    22643.657000       0.999399
    22648.479000       0.999142
    22653.303000       0.998918
    22658.129000       0.998786
    22662.957000       0.998778
    22667.787000       0.998898
    22672.619000       0.999122
    22677.454000       0.999404
    22682.289000       0.999682
    22687.127000       0.999896
    22691.968000       1.000000
    22696.810000       0.999969
    22701.655000       0.999803
    22706.502000       0.999540
    22711.350000       0.999231
    22716.201000       0.998932
    22721.054000       0.998690
    22725.909000       0.998530
    22730.766000       0.998443
    22735.626000       0.998382
    22740.487000       0.998263
    22745.350000       0.997972
    22750.216000       0.997367
    22755.083000       0.996298
    22759.953000       0.994612
    22764.824000       0.992147
    22769.698000       0.988730
    22774.572000       0.984169
    22779.450000       0.978240
    22784.330000       0.970671
    22789.212000       0.961140
    22794.097000       0.949267
    22798.983000       0.934629
    22803.871000       0.916777
    22808.762000       0.895284
    22813.654000       0.869772
    22818.549000       0.839963
    22823.446000       0.805716
    22828.345000       0.767072
    22833.246000       0.724268
    22838.149000       0.677746
    22843.054000       0.628144
    22847.961000       0.576264
    22852.871000       0.523025
    22857.782000       0.469416
    22862.696000       0.416440
    22867.610000       0.365049
    22872.528000       0.316097
    22877.448000       0.270299
    22882.370000       0.228206
    22887.294000       0.190187
    22892.221000       0.156437
    22897.149000       0.126981
    22902.080000       0.101703
    22907.012000       0.080366
    22911.947000       0.062651
    22916.884000       0.048180
    22921.823000       0.036549
    22926.764000       0.027347
    22931.708000       0.020182
    22936.653000       0.014691
    22941.601000       0.010546
    22946.551000       0.007467
    22951.502000       0.005214
    22956.456000       0.003591
    22961.411000       0.002439
    22966.369000       0.001633
    22971.330000       0.001079
    22976.292000       0.000703
    22981.257000       0.000451
    22986.224000       0.000286
    22991.193000       0.000179
    22996.164000       0.000110
    23001.137000       0.000067
    23006.113000       0.000040
    23011.091000       0.000024
    23016.070000       0.000014
    23021.052000       0.000008
    23026.036000       0.000004
    23031.023000       0.000003
    23036.011000       0.000001
    23041.002000       0.000001
    23045.994000       0.000000
    23050.989000       0.000000
    23055.985000       0.000000
    23060.984000       0.000000
    23065.985000       0.000000
    23070.989000       0.000000
    23075.995000       0.000000
    23081.002000       0.000000
    23086.013000       0.000000
