74, band 5 module 5 CCD column 374 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    19239.782000       0.000000
    19243.269000       0.000000
    19246.757000       0.000000
    19250.246000       0.000000
    19253.739000       0.000000
    19257.231000       0.000000
    19260.724000       0.000000
    19264.218000       0.000000
    19267.714000       0.000000
    19271.211000       0.000001
    19274.709000       0.000001
    19278.209000       0.000002
    19281.709000       0.000004
    19285.214000       0.000007
    19288.717000       0.000012
    19292.221000       0.000021
    19295.727000       0.000036
    19299.234000       0.000060
    19302.743000       0.000100
    19306.252000       0.000163
    19309.763000       0.000263
    19313.275000       0.000419
    19316.791000       0.000657
    19320.306000       0.001017
    19323.822000       0.001550
    19327.339000       0.002331
    19330.858000       0.003454
    19334.378000       0.005048
    19337.899000       0.007272
    19341.421000       0.010328
    19344.945000       0.014463
    19348.472000       0.019969
    19351.999000       0.027185
    19355.526000       0.036490
    19359.055000       0.048297
    19362.585000       0.063036
    19366.117000       0.081133
    19369.649000       0.102987
    19373.183000       0.128936
    19376.721000       0.159226
    19380.258000       0.193980
    19383.795000       0.233162
    19387.335000       0.276561
    19390.875000       0.323773
    19394.417000       0.374202
    19397.960000       0.427075
    19401.504000       0.481477
    19405.050000       0.536386
    19408.599000       0.590739
    19412.147000       0.643492
    19415.697000       0.693679
    19419.248000       0.740476
    19422.800000       0.783241
    19426.353000       0.821550
    19429.908000       0.855200
    19433.464000       0.884203
    19437.022000       0.908756
    19440.583000       0.929199
    19444.142000       0.945966
    19447.704000       0.959534
    19451.266000       0.970381
    19454.830000       0.978945
    19458.395000       0.985608
    19461.962000       0.990687
    19465.530000       0.994439
    19469.099000       0.997073
    19472.671000       0.998768
    19476.243000       0.999690
    19479.816000       1.000000
    19483.390000       0.999862
    19486.966000       0.999438
    19490.543000       0.998875
    19494.121000       0.998298
    19497.701000       0.997794
    19501.282000       0.997407
    19504.866000       0.997135
    19508.450000       0.996937
    19512.035000       0.996748
    19515.621000       0.996495
    19519.208000       0.996113
    19522.797000       0.995565
    19526.387000       0.994849
    19529.979000       0.993999
    19533.573000       0.993076
    19537.167000       0.992159
    19540.762000       0.991323
    19544.360000       0.990627
    19547.958000       0.990097
    19551.558000       0.989728
    19555.158000       0.989471
    19558.760000       0.989259
    19562.365000       0.989011
    19565.970000       0.988659
    19569.576000       0.988156
    19573.183000       0.987487
    19576.793000       0.986678
    19580.403000       0.985782
    19584.014000       0.984874
    19587.627000       0.984076
    19591.241000       0.983443
    19594.857000       0.982971
    19598.474000       0.982661
    19602.092000       0.982476
    19605.711000       0.982352
    19609.333000       0.982210
    19612.955000       0.981978
    19616.579000       0.981601
    19620.203000       0.981056
    19623.829000       0.980359
    19627.458000       0.979587
    19631.087000       0.978783
    19634.717000       0.978023
    19638.348000       0.977376
    19641.982000       0.976885
    19645.616000       0.976560
    19649.252000       0.976372
    19652.889000       0.976263
    19656.527000       0.976159
    19660.167000       0.975982
    19663.808000       0.975671
    19667.450000       0.975195
    19671.094000       0.974557
    19674.740000       0.973794
    19678.386000       0.972969
    19682.034000       0.972156
    19685.683000       0.971417
    19689.333000       0.970794
    19692.986000       0.970287
    19696.639000       0.969853
    19700.293000       0.969407
    19703.949000       0.968827
    19707.607000       0.967971
    19711.266000       0.966682
    19714.925000       0.964805
    19718.587000       0.962187
    19722.250000       0.958670
    19725.914000       0.954087
    19729.579000       0.948241
    19733.246000       0.940890
    19736.914000       0.931735
    19740.584000       0.920413
    19744.255000       0.906507
    19747.927000       0.889568
    19751.600000       0.869143
    19755.276000       0.844826
    19758.953000       0.816299
    19762.630000       0.783386
    19766.309000       0.746087
    19769.989000       0.704609
    19773.672000       0.659369
    19777.355000       0.610990
    19781.039000       0.560268
    19784.725000       0.508129
    19788.413000       0.455569
    19792.102000       0.403602
    19795.792000       0.353191
    19799.483000       0.305201
    19803.176000       0.260354
    19806.871000       0.219202
    19810.566000       0.182113
    19814.263000       0.149274
    19817.961000       0.120703
    19821.662000       0.096268
    19825.363000       0.075726
    19829.065000       0.058745
    19832.769000       0.044939
    19836.474000       0.033898
    19840.181000       0.025213
    19843.889000       0.018490
    19847.598000       0.013369
    19851.309000       0.009531
    19855.022000       0.006698
    19858.736000       0.004641
    19862.450000       0.003171
    19866.166000       0.002135
    19869.884000       0.001418
    19873.604000       0.000928
    19877.324000       0.000599
    19881.046000       0.000381
    19884.769000       0.000239
    19888.495000       0.000148
    19892.221000       0.000090
    19895.948000       0.000054
    19899.677000       0.000032
    19903.407000       0.000019
    19907.140000       0.000011
    19910.873000       0.000006
    19914.607000       0.000003
    19918.343000       0.000002
    19922.081000       0.000001
    19925.819000       0.000001
    19929.559000       0.000000
    19933.301000       0.000000
    19937.043000       0.000000
    19940.789000       0.000000
    19944.534000       0.000000
    19948.281000       0.000000
    19952.029000       0.000000
    19955.780000       0.000000
    19959.532000       0.000000
