150, band 10 module 5 CCD column 730 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    14497.109000       0.000000
    14498.826000       0.000000
    14500.545000       0.000000
    14502.263000       0.000000
    14503.982000       0.000000
    14505.702000       0.000000
    14507.422000       0.000000
    14509.142000       0.000000
    14510.862000       0.000000
    14512.583000       0.000000
    14514.305000       0.000000
    14516.027000       0.000000
    14517.749000       0.000000
    14519.472000       0.000000
    14521.195000       0.000001
    14522.918000       0.000001
    14524.642000       0.000002
    14526.367000       0.000004
    14528.092000       0.000006
    14529.818000       0.000010
    14531.544000       0.000017
    14533.270000       0.000029
    14534.996000       0.000048
    14536.723000       0.000077
    14538.450000       0.000123
    14540.178000       0.000195
    14541.906000       0.000304
    14543.634000       0.000469
    14545.363000       0.000714
    14547.092000       0.001074
    14548.822000       0.001594
    14550.552000       0.002338
    14552.282000       0.003386
    14554.013000       0.004844
    14555.745000       0.006842
    14557.476000       0.009547
    14559.208000       0.013155
    14560.941000       0.017905
    14562.675000       0.024068
    14564.409000       0.031955
    14566.143000       0.041907
    14567.877000       0.054283
    14569.611000       0.069455
    14571.346000       0.087784
    14573.082000       0.109603
    14574.818000       0.135190
    14576.554000       0.164745
    14578.291000       0.198362
    14580.028000       0.236006
    14581.765000       0.277495
    14583.503000       0.322487
    14585.242000       0.370480
    14586.980000       0.420817
    14588.719000       0.472710
    14590.459000       0.525273
    14592.199000       0.577560
    14593.939000       0.628619
    14595.680000       0.677543
    14597.423000       0.723523
    14599.165000       0.765891
    14600.907000       0.804161
    14602.649000       0.838044
    14604.392000       0.867460
    14606.135000       0.892523
    14607.879000       0.913514
    14609.623000       0.930843
    14611.368000       0.944998
    14613.113000       0.956502
    14614.858000       0.965857
    14616.604000       0.973512
    14618.350000       0.979832
    14620.097000       0.985086
    14621.844000       0.989449
    14623.592000       0.993016
    14625.339000       0.995829
    14627.088000       0.997900
    14628.837000       0.999245
    14630.587000       0.999902
    14632.337000       0.999950
    14634.087000       0.999514
    14635.837000       0.998757
    14637.588000       0.997861
    14639.339000       0.997010
    14641.091000       0.996365
    14642.843000       0.996038
    14644.595000       0.996084
    14646.348000       0.996488
    14648.102000       0.997172
    14649.856000       0.998012
    14651.610000       0.998854
    14653.364000       0.999546
    14655.119000       0.999955
    14656.875000       1.000000
    14658.631000       0.999656
    14660.387000       0.998965
    14662.144000       0.998025
    14663.902000       0.996976
    14665.660000       0.995975
    14667.418000       0.995170
    14669.176000       0.994679
    14670.935000       0.994566
    14672.694000       0.994832
    14674.454000       0.995410
    14676.214000       0.996190
    14677.975000       0.997027
    14679.736000       0.997764
    14681.497000       0.998261
    14683.259000       0.998419
    14685.021000       0.998193
    14686.784000       0.997603
    14688.547000       0.996728
    14690.310000       0.995695
    14692.074000       0.994655
    14693.838000       0.993759
    14695.603000       0.993135
    14697.368000       0.992858
    14699.135000       0.992947
    14700.901000       0.993350
    14702.668000       0.993958
    14704.434000       0.994615
    14706.202000       0.995140
    14707.970000       0.995353
    14709.738000       0.995091
    14711.506000       0.994229
    14713.275000       0.992682
    14715.045000       0.990407
    14716.814000       0.987382
    14718.585000       0.983588
    14720.355000       0.978981
    14722.127000       0.973464
    14723.898000       0.966865
    14725.670000       0.958918
    14727.443000       0.949271
    14729.215000       0.937487
    14730.989000       0.923082
    14732.764000       0.905551
    14734.538000       0.884423
    14736.312000       0.859305
    14738.087000       0.829928
    14739.863000       0.796185
    14741.638000       0.758163
    14743.415000       0.716144
    14745.191000       0.670607
    14746.969000       0.622205
    14748.746000       0.571731
    14750.524000       0.520070
    14752.302000       0.468154
    14754.081000       0.416906
    14755.860000       0.367194
    14757.640000       0.319789
    14759.420000       0.275335
    14761.201000       0.234324
    14762.982000       0.197094
    14764.763000       0.163825
    14766.546000       0.134555
    14768.329000       0.109194
    14770.111000       0.087548
    14771.894000       0.069346
    14773.678000       0.054262
    14775.462000       0.041944
    14777.246000       0.032027
    14779.031000       0.024156
    14780.816000       0.017997
    14782.602000       0.013244
    14784.388000       0.009627
    14786.175000       0.006911
    14787.962000       0.004901
    14789.749000       0.003433
    14791.537000       0.002375
    14793.325000       0.001623
    14795.114000       0.001095
    14796.903000       0.000730
    14798.693000       0.000481
    14800.484000       0.000313
    14802.275000       0.000201
    14804.066000       0.000127
    14805.857000       0.000080
    14807.649000       0.000049
    14809.441000       0.000030
    14811.234000       0.000018
    14813.027000       0.000011
    14814.820000       0.000006
    14816.614000       0.000004
    14818.408000       0.000002
    14820.203000       0.000001
    14821.999000       0.000001
    14823.794000       0.000000
    14825.590000       0.000000
    14827.387000       0.000000
    14829.184000       0.000000
    14830.981000       0.000000
    14832.779000       0.000000
    14834.577000       0.000000
    14836.377000       0.000000
    14838.177000       0.000000
    14839.976000       0.000000
    14841.776000       0.000000
    14843.577000       0.000000
    14845.378000       0.000000
    14847.179000       0.000000
