225, band 15 module 5 CCD column 730 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    12924.775000       0.000000
    12925.719000       0.000000
    12926.663000       0.000000
    12927.608000       0.000000
    12928.553000       0.000000
    12929.498000       0.000000
    12930.443000       0.000000
    12931.388000       0.000000
    12932.334000       0.000000
    12933.279000       0.000000
    12934.225000       0.000000
    12935.171000       0.000000
    12936.117000       0.000000
    12937.063000       0.000000
    12938.009000       0.000000
    12938.955000       0.000000
    12939.902000       0.000000
    12940.849000       0.000000
    12941.796000       0.000000
    12942.742000       0.000000
    12943.689000       0.000000
    12944.637000       0.000000
    12945.584000       0.000001
    12946.531000       0.000001
    12947.479000       0.000001
    12948.427000       0.000002
    12949.375000       0.000003
    12950.323000       0.000005
    12951.271000       0.000007
    12952.219000       0.000010
    12953.168000       0.000015
    12954.117000       0.000022
    12955.065000       0.000031
    12956.014000       0.000045
    12956.963000       0.000063
    12957.912000       0.000089
    12958.861000       0.000124
    12959.811000       0.000172
    12960.761000       0.000238
    12961.711000       0.000326
    12962.660000       0.000444
    12963.610000       0.000602
    12964.561000       0.000810
    12965.511000       0.001082
    12966.461000       0.001438
    12967.411000       0.001898
    12968.362000       0.002490
    12969.313000       0.003246
    12970.264000       0.004205
    12971.215000       0.005412
    12972.166000       0.006923
    12973.118000       0.008800
    12974.069000       0.011115
    12975.021000       0.013951
    12975.972000       0.017401
    12976.925000       0.021569
    12977.877000       0.026567
    12978.829000       0.032519
    12979.781000       0.039555
    12980.734000       0.047814
    12981.687000       0.057436
    12982.639000       0.068566
    12983.592000       0.081344
    12984.545000       0.095905
    12985.499000       0.112374
    12986.452000       0.130858
    12987.405000       0.151446
    12988.359000       0.174200
    12989.313000       0.199152
    12990.267000       0.226295
    12991.221000       0.255586
    12992.175000       0.286938
    12993.130000       0.320219
    12994.084000       0.355251
    12995.038000       0.391812
    12995.993000       0.429638
    12996.947000       0.468428
    12997.903000       0.507847
    12998.858000       0.547538
    12999.813000       0.587128
    13000.768000       0.626239
    13001.725000       0.664495
    13002.680000       0.701540
    13003.636000       0.737039
    13004.592000       0.770696
    13005.549000       0.802258
    13006.505000       0.831520
    13007.461000       0.858334
    13008.417000       0.882606
    13009.375000       0.904300
    13010.331000       0.923430
    13011.288000       0.940058
    13012.245000       0.954286
    13013.202000       0.966349
    13014.160000       0.976393
    13015.118000       0.984475
    13016.075000       0.990746
    13017.033000       0.995339
    13017.991000       0.998367
    13018.949000       0.999907
    13019.907000       1.000000
    13020.865000       0.998646
    13021.825000       0.995804
    13022.783000       0.991395
    13023.742000       0.985309
    13024.701000       0.977409
    13025.660000       0.967545
    13026.619000       0.955559
    13027.579000       0.941304
    13028.538000       0.924650
    13029.497000       0.905494
    13030.458000       0.883856
    13031.418000       0.859651
    13032.377000       0.832898
    13033.337000       0.803689
    13034.299000       0.772171
    13035.259000       0.738548
    13036.219000       0.703073
    13037.180000       0.666042
    13038.142000       0.627787
    13039.103000       0.588667
    13040.063000       0.549057
    13041.025000       0.509334
    13041.986000       0.469874
    13042.948000       0.431034
    13043.910000       0.393150
    13044.872000       0.356524
    13045.833000       0.321422
    13046.796000       0.288066
    13047.759000       0.256636
    13048.721000       0.227265
    13049.683000       0.200042
    13050.647000       0.175012
    13051.610000       0.152180
    13052.572000       0.131517
    13053.535000       0.112962
    13054.500000       0.096426
    13055.463000       0.081802
    13056.426000       0.068966
    13057.390000       0.057784
    13058.353000       0.048113
    13059.318000       0.039811
    13060.282000       0.032736
    13061.246000       0.026750
    13062.211000       0.021723
    13063.176000       0.017529
    13064.141000       0.014057
    13065.105000       0.011202
    13066.070000       0.008870
    13067.036000       0.006980
    13068.001000       0.005458
    13068.966000       0.004241
    13069.932000       0.003275
    13070.897000       0.002513
    13071.864000       0.001916
    13072.830000       0.001452
    13073.796000       0.001093
    13074.762000       0.000818
    13075.729000       0.000608
    13076.696000       0.000449
    13077.662000       0.000330
    13078.629000       0.000241
    13079.597000       0.000174
    13080.564000       0.000126
    13081.531000       0.000090
    13082.498000       0.000064
    13083.467000       0.000045
    13084.434000       0.000032
    13085.402000       0.000022
    13086.370000       0.000015
    13087.338000       0.000011
    13088.307000       0.000007
    13089.275000       0.000005
    13090.243000       0.000003
    13091.212000       0.000002
    13092.182000       0.000002
    13093.151000       0.000001
    13094.119000       0.000001
    13095.089000       0.000000
    13096.059000       0.000000
    13097.028000       0.000000
    13097.998000       0.000000
    13098.968000       0.000000
    13099.938000       0.000000
    13100.908000       0.000000
    13101.879000       0.000000
    13102.849000       0.000000
    13103.819000       0.000000
    13104.791000       0.000000
    13105.762000       0.000000
    13106.732000       0.000000
    13107.703000       0.000000
    13108.676000       0.000000
    13109.647000       0.000000
    13110.618000       0.000000
    13111.590000       0.000000
    13112.563000       0.000000
    13113.534000       0.000000
    13114.506000       0.000000
    13115.478000       0.000000
