3, band 1 module 1 CCD column 730 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
166
Wavenumber (cm-1)   Filter response
    24293.037000       0.000000
    24299.951000       0.000000
    24306.867000       0.000000
    24313.789000       0.000000
    24320.715000       0.000000
    24327.643000       0.000000
    24334.577000       0.000000
    24341.515000       0.000000
    24348.455000       0.000001
    24355.401000       0.000002
    24362.349000       0.000003
    24369.303000       0.000007
    24376.260000       0.000014
    24383.220000       0.000028
    24390.186000       0.000054
    24397.155000       0.000103
    24404.127000       0.000191
    24411.105000       0.000349
    24418.085000       0.000620
    24425.070000       0.001079
    24432.060000       0.001834
    24439.051000       0.003047
    24446.049000       0.004949
    24453.051000       0.007857
    24460.054000       0.012194
    24467.064000       0.018499
    24474.076000       0.027437
    24481.094000       0.039781
    24488.115000       0.056396
    24495.139000       0.078176
    24502.169000       0.105976
    24509.203000       0.140515
    24516.239000       0.182262
    24523.280000       0.231334
    24530.325000       0.287398
    24537.374000       0.349521
    24544.429000       0.416363
    24551.485000       0.486186
    24558.547000       0.556899
    24565.613000       0.626285
    24572.681000       0.692209
    24579.756000       0.752832
    24586.832000       0.806781
    24593.915000       0.853127
    24601.001000       0.890815
    24608.090000       0.921078
    24615.185000       0.944676
    24622.284000       0.962596
    24629.385000       0.975879
    24636.492000       0.985478
    24643.601000       0.992175
    24650.716000       0.996559
    24657.836000       0.999056
    24664.957000       1.000000
    24672.085000       0.999696
    24679.217000       0.998464
    24686.350000       0.996647
    24693.490000       0.994586
    24700.633000       0.992570
    24707.781000       0.990782
    24714.933000       0.989274
    24722.088000       0.987962
    24729.248000       0.986682
    24736.413000       0.985242
    24743.580000       0.983496
    24750.753000       0.981400
    24757.929000       0.979024
    24765.110000       0.976535
    24772.296000       0.974138
    24779.484000       0.972009
    24786.677000       0.970242
    24793.876000       0.968815
    24801.076000       0.967606
    24808.282000       0.966436
    24815.491000       0.965142
    24822.706000       0.963639
    24829.925000       0.961967
    24837.146000       0.960287
    24844.374000       0.958843
    24851.606000       0.957900
    24858.840000       0.957667
    24866.080000       0.958231
    24873.322000       0.959538
    24880.571000       0.961403
    24887.823000       0.963558
    24895.078000       0.965723
    24902.340000       0.967653
    24909.605000       0.969199
    24916.873000       0.970327
    24924.147000       0.971062
    24931.423000       0.971466
    24938.705000       0.971589
    24945.992000       0.971444
    24953.281000       0.971001
    24960.576000       0.970208
    24967.876000       0.963856
    24975.178000       0.956592
    24982.486000       0.949002
    24989.796000       0.941208
    24997.113000       0.933357
    25004.433000       0.925577
    25011.757000       0.917944
    25019.086000       0.910460
    25026.420000       0.902755
    25033.756000       0.894519
    25041.098000       0.886164
    25048.443000       0.877633
    25055.794000       0.868933
    25063.149000       0.860131
    25070.507000       0.851333
    25077.871000       0.842639
    25085.239000       0.834110
    25092.610000       0.825980
    25099.987000       0.817999
    25107.366000       0.810022
    25114.752000       0.801949
    25122.142000       0.793719
    25129.534000       0.785328
    25136.933000       0.776830
    25144.336000       0.768322
    25151.741000       0.759985
    25159.153000       0.751993
    25166.567000       0.744159
    25173.987000       0.736432
    25181.412000       0.728723
    25188.839000       0.720936
    25196.273000       0.713009
    25203.711000       0.704928
    25211.151000       0.696740
    25218.598000       0.688746
    25226.047000       0.680885
    25233.503000       0.673158
    25240.963000       0.665578
    25248.426000       0.658107
    25255.894000       0.650664
    25263.368000       0.643160
    25270.843000       0.635531
    25278.325000       0.627822
    25285.810000       0.620219
    25293.301000       0.612573
    25300.796000       0.604959
    25308.294000       0.597430
    25315.799000       0.589983
    25323.307000       0.582555
    25330.818000       0.575023
    25338.336000       0.567228
    25345.856000       0.559195
    25353.383000       0.550636
    25360.914000       0.541287
    25368.448000       0.530956
    25375.988000       0.519414
    25383.532000       0.506368
    25391.079000       0.491460
    25398.632000       0.474287
    25406.188000       0.454493
    25413.751000       0.431919
    25421.318000       0.406163
    25428.887000       0.377272
    25436.463000       0.345563
    25444.044000       0.311623
    25451.627000       0.276275
    25459.216000       0.240502
    25466.809000       0.205349
    25474.407000       0.171890
    25482.010000       0.140927
    25489.616000       0.113071
