13, goes_14_sounder_13.flt  GOESO_sdr_operational_srf_rev_F
     2179.400000       0.650073
     2179.500000       0.665111
     2179.600000       0.679959
     2179.700000       0.694652
     2179.800000       0.709137
     2179.900000       0.723461
     2180.000000       0.737588
     2180.100000       0.751456
     2180.200000       0.765107
     2180.300000       0.778435
     2180.400000       0.791423
     2180.500000       0.803971
     2180.600000       0.816048
     2180.700000       0.827531
     2180.800000       0.838382
     2180.900000       0.848523
     2181.000000       0.857963
     2181.100000       0.866657
     2181.200000       0.874660
     2181.300000       0.882016
     2181.400000       0.888837
     2181.500000       0.895198
     2181.600000       0.901242
     2181.700000       0.907069
     2181.800000       0.912811
     2181.900000       0.918528
     2182.000000       0.924296
     2182.100000       0.930125
     2182.200000       0.936024
     2182.300000       0.941919
     2182.400000       0.947755
     2182.500000       0.953421
     2182.600000       0.958832
     2182.700000       0.963867
     2182.800000       0.968441
     2182.900000       0.972475
     2183.000000       0.975934
     2183.100000       0.978784
     2183.200000       0.981044
     2183.300000       0.982751
     2183.400000       0.983969
     2183.500000       0.984773
     2183.600000       0.985251
     2183.700000       0.985494
     2183.800000       0.985588
     2183.900000       0.985614
     2184.000000       0.985635
     2184.100000       0.985702
     2184.200000       0.985850
     2184.300000       0.986098
     2184.400000       0.986449
     2184.500000       0.986897
     2184.600000       0.987423
     2184.700000       0.988007
     2184.800000       0.988620
     2184.900000       0.989239
     2185.000000       0.989838
     2185.100000       0.990402
     2185.200000       0.990918
     2185.300000       0.991383
     2185.400000       0.991800
     2185.500000       0.992178
     2185.600000       0.992528
     2185.700000       0.992868
     2185.800000       0.993205
     2185.900000       0.993556
     2186.000000       0.993913
     2186.100000       0.994277
     2186.200000       0.994633
     2186.300000       0.994956
     2186.400000       0.995226
     2186.500000       0.995415
     2186.600000       0.995502
     2186.700000       0.995475
     2186.800000       0.995328
     2186.900000       0.995077
     2187.000000       0.994746
     2187.100000       0.994375
     2187.200000       0.994018
     2187.300000       0.993729
     2187.400000       0.993560
     2187.500000       0.993559
     2187.600000       0.993754
     2187.700000       0.994160
     2187.800000       0.994760
     2187.900000       0.995526
     2188.000000       0.996398
     2188.100000       0.997310
     2188.200000       0.998186
     2188.300000       0.998951
     2188.400000       0.999538
     2188.500000       0.999896
     2188.600000       1.000000
     2188.700000       0.999846
     2188.800000       0.999453
     2188.900000       0.998867
     2189.000000       0.998142
     2189.100000       0.997345
     2189.200000       0.996539
     2189.300000       0.995783
     2189.400000       0.995113
     2189.500000       0.994553
     2189.600000       0.994103
     2189.700000       0.993744
     2189.800000       0.993443
     2189.900000       0.993159
     2190.000000       0.992844
     2190.100000       0.992459
     2190.200000       0.991973
     2190.300000       0.991374
     2190.400000       0.990661
     2190.500000       0.989854
     2190.600000       0.988983
     2190.700000       0.988090
     2190.800000       0.987214
     2190.900000       0.986394
     2191.000000       0.985650
     2191.100000       0.984996
     2191.200000       0.984421
     2191.300000       0.983899
     2191.400000       0.983388
     2191.500000       0.982841
     2191.600000       0.982204
     2191.700000       0.981431
     2191.800000       0.980482
     2191.900000       0.979347
     2192.000000       0.978023
     2192.100000       0.976539
     2192.200000       0.974938
     2192.300000       0.973284
     2192.400000       0.971649
     2192.500000       0.970110
     2192.600000       0.968734
     2192.700000       0.967579
     2192.800000       0.966684
     2192.900000       0.966068
     2193.000000       0.965719
     2193.100000       0.965614
     2193.200000       0.965704
     2193.300000       0.965933
     2193.400000       0.966237
     2193.500000       0.966561
     2193.600000       0.966851
     2193.700000       0.967078
     2193.800000       0.967222
     2193.900000       0.967284
     2194.000000       0.967286
     2194.100000       0.967255
     2194.200000       0.967234
     2194.300000       0.967262
     2194.400000       0.967375
     2194.500000       0.967599
     2194.600000       0.967954
     2194.700000       0.968432
     2194.800000       0.969023
     2194.900000       0.969692
     2195.000000       0.970401
     2195.100000       0.971106
     2195.200000       0.971755
     2195.300000       0.972304
     2195.400000       0.972715
     2195.500000       0.972959
     2195.600000       0.973021
     2195.700000       0.972897
     2195.800000       0.972590
     2195.900000       0.972118
     2196.000000       0.971503
     2196.100000       0.970771
     2196.200000       0.969948
     2196.300000       0.969056
     2196.400000       0.968113
     2196.500000       0.967126
     2196.600000       0.966098
     2196.700000       0.965010
     2196.800000       0.963843
     2196.900000       0.962557
     2197.000000       0.961105
     2197.100000       0.959418
     2197.200000       0.957435
     2197.300000       0.955071
     2197.400000       0.952245
     2197.500000       0.948886
     2197.600000       0.944904
     2197.700000       0.940240
     2197.800000       0.934814
     2197.900000       0.928606
     2198.000000       0.921562
     2198.100000       0.913689
     2198.200000       0.904945
     2198.300000       0.895395
     2198.400000       0.885021
     2198.500000       0.873892
     2198.600000       0.861994
     2198.700000       0.849426
     2198.800000       0.836188
     2198.900000       0.822358
     2199.000000       0.807916
     2199.100000       0.792979
     2199.200000       0.777525
     2199.300000       0.761652
     2199.400000       0.745336
     2199.500000       0.728713
     2199.600000       0.711780
     2199.700000       0.694654
     2199.800000       0.677331
     2199.900000       0.659969
     2200.000000       0.642567
     2200.100000       0.625245
     2200.200000       0.607981
     2200.300000       0.590905
     2200.400000       0.573982
     2200.500000       0.557281
     2200.600000       0.540735
     2200.700000       0.524415
     2200.800000       0.508248
     2200.900000       0.492262
     2201.000000       0.476371
     2201.100000       0.460640
     2201.200000       0.445001
     2201.300000       0.429510
     2201.400000       0.414119
     2201.500000       0.398935
     2201.600000       0.383947
     2201.700000       0.369252
     2201.800000       0.354860
     2201.900000       0.340865
     2202.000000       0.327369
     2202.100000       0.314369
     2202.200000       0.301955
     2202.300000       0.290106
     2202.400000       0.278892
     2202.500000       0.268261
     2202.600000       0.258215
     2202.700000       0.248667
     2202.800000       0.239597
     2202.900000       0.230900
     2203.000000       0.222523
     2203.100000       0.214353
     2203.200000       0.206362
     2203.300000       0.198468
     2203.400000       0.190659
     2203.500000       0.182887
     2203.600000       0.175201
     2203.700000       0.167601
     2203.800000       0.160158
     2203.900000       0.152899
     2204.000000       0.145925
     2204.100000       0.139272
     2204.200000       0.133018
     2204.300000       0.127180
     2204.400000       0.121814
     2204.500000       0.116907
     2204.600000       0.112464
     2204.700000       0.108444
     2204.800000       0.104828
     2204.900000       0.101553
     2205.000000       0.098582
     2205.100000       0.095846
     2205.200000       0.093314
     2205.300000       0.090926
     2205.400000       0.088648
     2205.500000       0.086435
     2205.600000       0.084265
     2205.700000       0.082096
     2205.800000       0.079910
     2205.900000       0.077673
     2206.000000       0.075372
     2206.100000       0.072988
     2206.200000       0.070508
     2206.300000       0.067949
     2206.400000       0.065312
     2206.500000       0.062632
     2206.600000       0.059932
     2206.700000       0.057272
     2206.800000       0.054692
     2206.900000       0.052250
     2207.000000       0.049980
     2207.100000       0.047932
     2207.200000       0.046120
     2207.300000       0.044559
     2207.400000       0.043234
     2207.500000       0.042132
     2207.600000       0.041219
     2207.700000       0.040458
     2207.800000       0.039806
     2207.900000       0.039229
     2208.000000       0.038692
     2208.100000       0.038170
     2208.200000       0.037645
     2208.300000       0.037105
     2208.400000       0.036537
     2208.500000       0.035932
     2208.600000       0.035273
     2208.700000       0.034545
     2208.800000       0.033718
     2208.900000       0.032768
     2209.000000       0.031665
     2209.100000       0.030390
     2209.200000       0.028928
     2209.300000       0.027286
     2209.400000       0.025481
     2209.500000       0.023567
     2209.600000       0.021600
     2209.700000       0.019666
     2209.800000       0.017850
     2209.900000       0.016231
     2210.000000       0.014994
     2210.100000       0.014099
     2210.200000       0.013385
     2210.300000       0.012721
     2210.400000       0.012087
     2210.500000       0.011489
     2210.600000       0.010936
     2210.700000       0.010435
     2210.800000       0.009993
     2210.900000       0.009616
     2211.000000       0.009295
     2211.100000       0.009016
     2211.200000       0.008768
     2211.300000       0.008538
     2211.400000       0.008315
     2211.500000       0.008088
     2211.600000       0.007858
     2211.700000       0.007629
     2211.800000       0.007403
     2211.900000       0.007185
     2212.000000       0.006977
     2212.100000       0.006782
     2212.200000       0.006599
     2212.300000       0.006423
     2212.400000       0.006254
     2212.500000       0.006088
     2212.600000       0.005922
     2212.700000       0.005756
     2212.800000       0.005591
     2212.900000       0.005433
     2213.000000       0.005285
     2213.100000       0.005152
     2213.200000       0.005039
     2213.300000       0.004947
     2213.400000       0.004873
     2213.500000       0.004814
     2213.600000       0.004764
     2213.700000       0.004720
     2213.800000       0.004675
     2213.900000       0.004627
     2214.000000       0.004578
     2214.100000       0.004528
     2214.200000       0.004480
     2214.300000       0.004437
     2214.400000       0.004400
     2214.500000       0.004372
     2214.600000       0.004350
     2214.700000       0.004333
     2214.800000       0.004318
     2214.900000       0.004304
     2215.000000       0.004289
     2215.100000       0.004271
     2215.200000       0.004251
     2215.300000       0.004229
     2215.400000       0.004208
     2215.500000       0.004187
     2215.600000       0.004169
     2215.700000       0.004153
     2215.800000       0.004139
     2215.900000       0.004123
     2216.000000       0.004103
     2216.100000       0.004077
     2216.200000       0.004043
     2216.300000       0.003999
     2216.400000       0.003947
     2216.500000       0.003888
     2216.600000       0.003825
     2216.700000       0.003759
     2216.800000       0.003693
     2216.900000       0.003628
     2217.000000       0.003563
     2217.100000       0.003497
     2217.200000       0.003428
     2217.300000       0.003354
     2217.400000       0.003275
     2217.500000       0.003189
     2217.600000       0.003098
     2217.700000       0.003003
     2217.800000       0.002907
     2217.900000       0.002813
     2218.000000       0.002721
     2218.100000       0.002635
     2218.200000       0.002551
     2218.300000       0.002471
     2218.400000       0.002391
     2218.500000       0.002311
     2218.600000       0.002229
     2218.700000       0.002144
     2218.800000       0.002059
     2218.900000       0.001977
     2219.000000       0.001900
     2219.100000       0.001832
     2219.200000       0.001775
     2219.300000       0.001731
     2219.400000       0.001699
     2219.500000       0.001675
     2219.600000       0.001657
     2219.700000       0.001642
     2219.800000       0.001626
     2219.900000       0.001609
     2220.000000       0.001590
     2220.100000       0.001571
     2220.200000       0.001553
     2220.300000       0.001539
     2220.400000       0.001530
     2220.500000       0.001526
     2220.600000       0.001526
     2220.700000       0.001529
     2220.800000       0.001531
     2220.900000       0.001531
     2221.000000       0.001527
     2221.100000       0.001518
     2221.200000       0.001504
     2221.300000       0.001488
     2221.400000       0.001472
     2221.500000       0.001457
     2221.600000       0.001446
     2221.700000       0.001439
     2221.800000       0.001433
     2221.900000       0.001423
     2222.000000       0.001404
     2222.100000       0.001371
     2222.200000       0.001320
     2222.300000       0.001248
     2222.400000       0.001171
     2222.500000       0.001106
     2222.600000       0.001067
     2222.700000       0.001049
     2222.800000       0.001045
     2222.900000       0.001047
     2223.000000       0.001047
     2223.100000       0.001040
