33, band 3 module 1 CCD column 730 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    22087.499000       0.000000
    22092.087000       0.000000
    22096.676000       0.000000
    22101.267000       0.000000
    22105.860000       0.000000
    22110.455000       0.000000
    22115.051000       0.000000
    22119.649000       0.000000
    22124.251000       0.000001
    22128.853000       0.000001
    22133.458000       0.000002
    22138.063000       0.000003
    22142.673000       0.000006
    22147.282000       0.000010
    22151.895000       0.000017
    22156.508000       0.000029
    22161.125000       0.000048
    22165.742000       0.000079
    22170.361000       0.000129
    22174.984000       0.000206
    22179.607000       0.000326
    22184.233000       0.000509
    22188.860000       0.000784
    22193.490000       0.001191
    22198.121000       0.001785
    22202.755000       0.002638
    22207.389000       0.003848
    22212.026000       0.005538
    22216.666000       0.007862
    22221.306000       0.011012
    22225.950000       0.015218
    22230.594000       0.020748
    22235.242000       0.027912
    22239.890000       0.037050
    22244.541000       0.048527
    22249.193000       0.062721
    22253.849000       0.080000
    22258.505000       0.100704
    22263.162000       0.125121
    22267.824000       0.153452
    22272.485000       0.185792
    22277.151000       0.222105
    22281.816000       0.262201
    22286.485000       0.305731
    22291.155000       0.352184
    22295.828000       0.400903
    22300.501000       0.451109
    22305.178000       0.501935
    22309.856000       0.552473
    22314.535000       0.601825
    22319.218000       0.649148
    22323.901000       0.693710
    22328.588000       0.734920
    22333.275000       0.772360
    22337.966000       0.805789
    22342.657000       0.835146
    22347.352000       0.860525
    22352.047000       0.882154
    22356.745000       0.900352
    22361.444000       0.915490
    22366.145000       0.927959
    22370.850000       0.938139
    22375.555000       0.946377
    22380.263000       0.952979
    22384.972000       0.958208
    22389.685000       0.962288
    22394.398000       0.965412
    22399.114000       0.967757
    22403.831000       0.969487
    22408.551000       0.970760
    22413.272000       0.971718
    22417.995000       0.972492
    22422.721000       0.973189
    22427.448000       0.973887
    22432.179000       0.974630
    22436.909000       0.975429
    22441.644000       0.976265
    22446.379000       0.977097
    22451.117000       0.977883
    22455.856000       0.978584
    22460.596000       0.979175
    22465.341000       0.979657
    22470.086000       0.980052
    22474.834000       0.980405
    22479.583000       0.980769
    22484.335000       0.981198
    22489.088000       0.981733
    22493.844000       0.982394
    22498.601000       0.983176
    22503.362000       0.984050
    22508.123000       0.984969
    22512.885000       0.985879
    22517.652000       0.986727
    22522.419000       0.987478
    22527.189000       0.988116
    22531.960000       0.988654
    22536.735000       0.989123
    22541.510000       0.989572
    22546.288000       0.990019
    22551.067000       0.990527
    22555.850000       0.991132
    22560.633000       0.991832
    22565.418000       0.992604
    22570.207000       0.993406
    22574.996000       0.994187
    22579.789000       0.994895
    22584.582000       0.995497
    22589.379000       0.995978
    22594.177000       0.996317
    22598.978000       0.996372
    22603.779000       0.996403
    22608.584000       0.996464
    22613.390000       0.996602
    22618.197000       0.996847
    22623.008000       0.997206
    22627.820000       0.997658
    22632.635000       0.998164
    22637.451000       0.998669
    22642.270000       0.999120
    22647.090000       0.999459
    22651.914000       0.999664
    22656.738000       0.999754
    22661.565000       0.999755
    22666.393000       0.999709
    22671.223000       0.999665
    22676.057000       0.999664
    22680.891000       0.999725
    22685.729000       0.999837
    22690.568000       0.999956
    22695.410000       1.000000
    22700.252000       0.999849
    22705.098000       0.999378
    22709.945000       0.998441
    22714.794000       0.996878
    22719.646000       0.994523
    22724.499000       0.991194
    22729.355000       0.986690
    22734.212000       0.980776
    22739.073000       0.973176
    22743.934000       0.963562
    22748.799000       0.951558
    22753.664000       0.936744
    22758.533000       0.918702
    22763.403000       0.897022
    22768.274000       0.871346
    22773.149000       0.841419
    22778.025000       0.807119
    22782.905000       0.768498
    22787.784000       0.725798
    22792.668000       0.679457
    22797.552000       0.630100
    22802.440000       0.578504
    22807.328000       0.525569
    22812.220000       0.472262
    22817.113000       0.419556
    22822.007000       0.368383
    22826.905000       0.319578
    22831.804000       0.273848
    22836.707000       0.231738
    22841.610000       0.193624
    22846.516000       0.159706
    22851.424000       0.130025
    22856.335000       0.104476
    22861.246000       0.082843
    22866.161000       0.064819
    22871.077000       0.050042
    22875.994000       0.038117
    22880.916000       0.028645
    22885.838000       0.021236
    22890.764000       0.015532
    22895.690000       0.011206
    22900.620000       0.007975
    22905.550000       0.005599
    22910.485000       0.003878
    22915.419000       0.002649
    22920.358000       0.001785
    22925.297000       0.001186
    22930.238000       0.000778
    22935.183000       0.000503
    22940.128000       0.000321
    22945.077000       0.000202
    22950.027000       0.000125
    22954.980000       0.000077
    22959.934000       0.000046
    22964.892000       0.000028
    22969.850000       0.000016
    22974.810000       0.000009
    22979.774000       0.000005
    22984.739000       0.000003
    22989.707000       0.000002
    22994.676000       0.000001
    22999.649000       0.000000
    23004.622000       0.000000
    23009.599000       0.000000
    23014.577000       0.000000
    23019.558000       0.000000
    23024.540000       0.000000
    23029.524000       0.000000
    23034.511000       0.000000
    23039.500000       0.000000
