40, band 3 module 4 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    22108.048000       0.000000
    22112.641000       0.000000
    22117.237000       0.000000
    22121.834000       0.000000
    22126.433000       0.000000
    22131.035000       0.000000
    22135.638000       0.000000
    22140.243000       0.000001
    22144.850000       0.000001
    22149.460000       0.000002
    22154.071000       0.000004
    22158.684000       0.000007
    22163.298000       0.000011
    22167.915000       0.000019
    22172.533000       0.000032
    22177.154000       0.000052
    22181.776000       0.000084
    22186.400000       0.000134
    22191.028000       0.000212
    22195.656000       0.000330
    22200.286000       0.000507
    22204.918000       0.000770
    22209.552000       0.001154
    22214.188000       0.001709
    22218.826000       0.002498
    22223.466000       0.003605
    22228.107000       0.005138
    22232.751000       0.007230
    22237.398000       0.010047
    22242.045000       0.013785
    22246.695000       0.018678
    22251.346000       0.024991
    22256.000000       0.033022
    22260.655000       0.043092
    22265.312000       0.055538
    22269.971000       0.070696
    22274.632000       0.088889
    22279.297000       0.110403
    22283.962000       0.135466
    22288.629000       0.164227
    22293.298000       0.196732
    22297.969000       0.232906
    22302.642000       0.272543
    22307.316000       0.315298
    22311.993000       0.360691
    22316.672000       0.408117
    22321.353000       0.456875
    22326.037000       0.506189
    22330.721000       0.555257
    22335.408000       0.603279
    22340.096000       0.649510
    22344.787000       0.693287
    22349.479000       0.734068
    22354.174000       0.771452
    22358.870000       0.805184
    22363.569000       0.835159
    22368.271000       0.861408
    22372.973000       0.884075
    22377.677000       0.903397
    22382.384000       0.919667
    22387.092000       0.933212
    22391.802000       0.944367
    22396.515000       0.953454
    22401.229000       0.960778
    22405.945000       0.966611
    22410.663000       0.971199
    22415.385000       0.974758
    22420.107000       0.977482
    22424.831000       0.979545
    22429.558000       0.981106
    22434.286000       0.982301
    22439.016000       0.983252
    22443.748000       0.984053
    22448.482000       0.984775
    22453.218000       0.985466
    22457.958000       0.986149
    22462.698000       0.986823
    22467.440000       0.987474
    22472.184000       0.988083
    22476.931000       0.988630
    22481.679000       0.989106
    22486.429000       0.989512
    22491.181000       0.989863
    22495.935000       0.990182
    22500.691000       0.990501
    22505.451000       0.990852
    22510.211000       0.991258
    22514.974000       0.991729
    22519.738000       0.992261
    22524.504000       0.992837
    22529.272000       0.993429
    22534.043000       0.994007
    22538.815000       0.994542
    22543.589000       0.995000
    22548.366000       0.995329
    22553.146000       0.995603
    22557.926000       0.995844
    22562.709000       0.996084
    22567.493000       0.996351
    22572.280000       0.996672
    22577.068000       0.997059
    22581.859000       0.997510
    22586.651000       0.998011
    22591.446000       0.998533
    22596.244000       0.998875
    22601.043000       0.999050
    22605.844000       0.999163
    22610.646000       0.999208
    22615.451000       0.999191
    22620.258000       0.999133
    22625.067000       0.999064
    22629.878000       0.999016
    22634.691000       0.999018
    22639.506000       0.999085
    22644.325000       0.999221
    22649.144000       0.999381
    22653.965000       0.999568
    22658.788000       0.999752
    22663.614000       0.999900
    22668.441000       0.999987
    22673.270000       1.000000
    22678.102000       0.999940
    22682.936000       0.999821
    22687.773000       0.999665
    22692.610000       0.999497
    22697.450000       0.999330
    22702.292000       0.999160
    22707.136000       0.998972
    22711.982000       0.998721
    22716.830000       0.998330
    22721.680000       0.997702
    22726.532000       0.996715
    22731.386000       0.995229
    22736.244000       0.993087
    22741.102000       0.990115
    22745.963000       0.986119
    22750.825000       0.980874
    22755.690000       0.974132
    22760.557000       0.965614
    22765.425000       0.955001
    22770.296000       0.941944
    22775.169000       0.926082
    22780.046000       0.907053
    22784.923000       0.884529
    22789.802000       0.858240
    22794.683000       0.828013
    22799.567000       0.793795
    22804.452000       0.755674
    22809.340000       0.713913
    22814.229000       0.668931
    22819.121000       0.621298
    22824.015000       0.571712
    22828.912000       0.520966
    22833.811000       0.469910
    22838.711000       0.419401
    22843.613000       0.370262
    22848.517000       0.323243
    22853.424000       0.278982
    22858.332000       0.237988
    22863.243000       0.200624
    22868.156000       0.167106
    22873.072000       0.137505
    22877.989000       0.111766
    22882.908000       0.089728
    22887.830000       0.071142
    22892.753000       0.055703
    22897.679000       0.043067
    22902.606000       0.032879
    22907.536000       0.024784
    22912.468000       0.018446
    22917.402000       0.013554
    22922.339000       0.009832
    22927.278000       0.007042
    22932.218000       0.004979
    22937.161000       0.003475
    22942.105000       0.002395
    22947.052000       0.001629
    22952.001000       0.001094
    22956.952000       0.000725
    22961.905000       0.000475
    22966.862000       0.000307
    22971.819000       0.000196
    22976.779000       0.000123
    22981.741000       0.000076
    22986.704000       0.000047
    22991.670000       0.000028
    22996.639000       0.000017
    23001.609000       0.000010
    23006.581000       0.000006
    23011.556000       0.000003
    23016.534000       0.000002
    23021.513000       0.000001
    23026.494000       0.000001
    23031.477000       0.000000
    23036.463000       0.000000
    23041.450000       0.000000
    23046.440000       0.000000
    23051.432000       0.000000
    23056.426000       0.000000
    23061.424000       0.000000
