32, band 3 module 1 CCD column 374 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    22104.609000       0.000000
    22109.204000       0.000000
    22113.801000       0.000000
    22118.400000       0.000000
    22122.999000       0.000000
    22127.602000       0.000000
    22132.207000       0.000000
    22136.813000       0.000000
    22141.422000       0.000000
    22146.032000       0.000000
    22150.645000       0.000000
    22155.259000       0.000001
    22159.875000       0.000001
    22164.493000       0.000003
    22169.113000       0.000005
    22173.735000       0.000009
    22178.358000       0.000016
    22182.983000       0.000028
    22187.611000       0.000048
    22192.241000       0.000082
    22196.873000       0.000137
    22201.506000       0.000226
    22206.142000       0.000367
    22210.779000       0.000587
    22215.419000       0.000924
    22220.060000       0.001432
    22224.703000       0.002188
    22229.348000       0.003291
    22233.995000       0.004876
    22238.643000       0.007115
    22243.294000       0.010225
    22247.947000       0.014475
    22252.602000       0.020182
    22257.259000       0.027716
    22261.918000       0.037493
    22266.578000       0.049961
    22271.241000       0.065583
    22275.906000       0.084814
    22280.572000       0.108064
    22285.241000       0.135666
    22289.912000       0.167836
    22294.583000       0.204635
    22299.257000       0.245936
    22303.933000       0.291403
    22308.612000       0.340482
    22313.292000       0.392410
    22317.974000       0.446244
    22322.659000       0.500905
    22327.345000       0.555247
    22332.033000       0.608119
    22336.723000       0.658454
    22341.416000       0.705330
    22346.110000       0.748033
    22350.804000       0.786101
    22355.502000       0.819328
    22360.202000       0.847761
    22364.904000       0.871663
    22369.608000       0.891456
    22374.314000       0.907661
    22379.022000       0.920835
    22383.732000       0.931508
    22388.444000       0.940145
    22393.158000       0.947121
    22397.874000       0.952717
    22402.592000       0.957137
    22407.312000       0.960531
    22412.032000       0.963022
    22416.756000       0.964735
    22421.482000       0.965817
    22426.210000       0.966437
    22430.939000       0.966782
    22435.671000       0.967039
    22440.405000       0.967370
    22445.141000       0.967887
    22449.879000       0.968643
    22454.618000       0.969624
    22459.360000       0.970757
    22464.104000       0.971926
    22468.848000       0.973005
    22473.596000       0.973886
    22478.346000       0.974503
    22483.098000       0.974847
    22487.852000       0.974972
    22492.608000       0.974979
    22497.365000       0.974997
    22502.125000       0.975157
    22506.887000       0.975561
    22511.651000       0.976259
    22516.417000       0.977239
    22521.185000       0.978428
    22525.955000       0.979712
    22530.726000       0.980957
    22535.500000       0.982040
    22540.276000       0.982874
    22545.054000       0.983450
    22549.834000       0.983797
    22554.616000       0.983984
    22559.400000       0.984131
    22564.186000       0.984365
    22568.974000       0.984795
    22573.765000       0.985479
    22578.557000       0.986420
    22583.351000       0.987560
    22588.146000       0.988793
    22592.944000       0.989990
    22597.745000       0.990882
    22602.547000       0.991504
    22607.352000       0.991839
    22612.158000       0.991911
    22616.967000       0.991804
    22621.778000       0.991638
    22626.590000       0.991548
    22631.405000       0.991651
    22636.222000       0.992021
    22641.041000       0.992673
    22645.862000       0.993553
    22650.683000       0.994544
    22655.508000       0.995538
    22660.335000       0.996405
    22665.164000       0.997039
    22669.995000       0.997388
    22674.828000       0.997462
    22679.664000       0.997329
    22684.501000       0.997105
    22689.340000       0.996922
    22694.182000       0.996900
    22699.026000       0.997110
    22703.871000       0.997571
    22708.717000       0.998234
    22713.567000       0.998976
    22718.419000       0.999630
    22723.273000       1.000000
    22728.129000       0.999892
    22732.987000       0.999132
    22737.847000       0.997571
    22742.709000       0.995084
    22747.573000       0.991545
    22752.440000       0.986794
    22757.308000       0.980629
    22762.179000       0.972747
    22767.050000       0.962745
    22771.924000       0.950115
    22776.801000       0.934274
    22781.680000       0.914609
    22786.561000       0.890539
    22791.444000       0.861586
    22796.329000       0.827446
    22801.217000       0.788046
    22806.106000       0.743585
    22810.997000       0.694558
    22815.891000       0.641722
    22820.787000       0.586065
    22825.684000       0.528737
    22830.583000       0.470979
    22835.485000       0.414033
    22840.389000       0.359065
    22845.295000       0.307097
    22850.203000       0.258955
    22855.113000       0.215238
    22860.026000       0.176311
    22864.940000       0.142311
    22869.857000       0.113173
    22874.776000       0.088663
    22879.697000       0.068423
    22884.620000       0.052011
    22889.544000       0.038939
    22894.471000       0.028712
    22899.400000       0.020850
    22904.332000       0.014910
    22909.266000       0.010501
    22914.201000       0.007282
    22919.139000       0.004973
    22924.079000       0.003345
    22929.022000       0.002215
    22933.966000       0.001444
    22938.912000       0.000927
    22943.861000       0.000586
    22948.812000       0.000365
    22953.763000       0.000224
    22958.718000       0.000135
    22963.675000       0.000080
    22968.634000       0.000047
    22973.596000       0.000027
    22978.559000       0.000015
    22983.525000       0.000009
    22988.493000       0.000005
    22993.463000       0.000003
    22998.435000       0.000001
    23003.409000       0.000001
    23008.386000       0.000000
    23013.363000       0.000000
    23018.344000       0.000000
    23023.326000       0.000000
    23028.312000       0.000000
    23033.299000       0.000000
    23038.288000       0.000000
    23043.280000       0.000000
    23048.273000       0.000000
    23053.269000       0.000000
    23058.267000       0.000000
