84, band 6 module 3 CCD column 730 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    17549.896000       0.000000
    17552.801000       0.000000
    17555.706000       0.000000
    17558.613000       0.000000
    17561.519000       0.000000
    17564.428000       0.000000
    17567.338000       0.000000
    17570.248000       0.000000
    17573.160000       0.000000
    17576.071000       0.000000
    17578.984000       0.000000
    17581.899000       0.000000
    17584.814000       0.000001
    17587.731000       0.000002
    17590.646000       0.000003
    17593.565000       0.000006
    17596.484000       0.000011
    17599.404000       0.000020
    17602.326000       0.000035
    17605.248000       0.000061
    17608.169000       0.000105
    17611.093000       0.000177
    17614.019000       0.000293
    17616.945000       0.000479
    17619.872000       0.000771
    17622.798000       0.001220
    17625.727000       0.001900
    17628.657000       0.002912
    17631.588000       0.004391
    17634.520000       0.006516
    17637.453000       0.009516
    17640.385000       0.013676
    17643.320000       0.019344
    17646.256000       0.026928
    17649.193000       0.036892
    17652.131000       0.049745
    17655.068000       0.066022
    17658.008000       0.086249
    17660.948000       0.110916
    17663.890000       0.140422
    17666.833000       0.175035
    17669.775000       0.214840
    17672.719000       0.259702
    17675.665000       0.309233
    17678.612000       0.362782
    17681.559000       0.419447
    17684.508000       0.478105
    17687.456000       0.537476
    17690.406000       0.596199
    17693.358000       0.652924
    17696.311000       0.706414
    17699.264000       0.755626
    17702.217000       0.799791
    17705.172000       0.838454
    17708.129000       0.871487
    17711.086000       0.899069
    17714.045000       0.921631
    17717.004000       0.939781
    17719.963000       0.954218
    17722.924000       0.965645
    17725.887000       0.974699
    17728.850000       0.981896
    17731.815000       0.987617
    17734.778000       0.992108
    17737.745000       0.995512
    17740.712000       0.997912
    17743.680000       0.999377
    17746.650000       1.000000
    17749.618000       0.999926
    17752.590000       0.999351
    17755.562000       0.998510
    17758.536000       0.997644
    17761.510000       0.996964
    17764.485000       0.996615
    17767.460000       0.996654
    17770.437000       0.997041
    17773.415000       0.997652
    17776.395000       0.998311
    17779.375000       0.998827
    17782.355000       0.999041
    17785.337000       0.998858
    17788.320000       0.998270
    17791.305000       0.997357
    17794.290000       0.996270
    17797.276000       0.995198
    17800.262000       0.994326
    17803.250000       0.993793
    17806.240000       0.993665
    17809.230000       0.993921
    17812.221000       0.994453
    17815.212000       0.995088
    17818.205000       0.995634
    17821.200000       0.995921
    17824.195000       0.995834
    17827.191000       0.995340
    17830.187000       0.994497
    17833.185000       0.993440
    17836.185000       0.992349
    17839.185000       0.991415
    17842.187000       0.990877
    17845.189000       0.990742
    17848.191000       0.991005
    17851.195000       0.991580
    17854.201000       0.992310
    17857.207000       0.993008
    17860.215000       0.993492
    17863.221000       0.993627
    17866.231000       0.993356
    17869.241000       0.992712
    17872.253000       0.991793
    17875.265000       0.990758
    17878.279000       0.989825
    17881.292000       0.989162
    17884.307000       0.988877
    17887.324000       0.988996
    17890.342000       0.989455
    17893.360000       0.990116
    17896.378000       0.990797
    17899.399000       0.991311
    17902.421000       0.991509
    17905.443000       0.991308
    17908.467000       0.990718
    17911.490000       0.989828
    17914.516000       0.988795
    17917.543000       0.987806
    17920.571000       0.987033
    17923.600000       0.986597
    17926.629000       0.986539
    17929.658000       0.986804
    17932.690000       0.987251
    17935.723000       0.987674
    17938.757000       0.987837
    17941.793000       0.987508
    17944.827000       0.986495
    17947.864000       0.984651
    17950.902000       0.981882
    17953.941000       0.978115
    17956.981000       0.973264
    17960.023000       0.967187
    17963.063000       0.959641
    17966.106000       0.950256
    17969.150000       0.938531
    17972.196000       0.923851
    17975.242000       0.905540
    17978.288000       0.882928
    17981.336000       0.855433
    17984.386000       0.822645
    17987.436000       0.784403
    17990.488000       0.740837
    17993.538000       0.692396
    17996.592000       0.639835
    17999.646000       0.584166
    18002.702000       0.526596
    18005.759000       0.468433
    18008.817000       0.410998
    18011.874000       0.355534
    18014.933000       0.303129
    18017.994000       0.254657
    18021.056000       0.210751
    18024.119000       0.171785
    18027.181000       0.137891
    18030.246000       0.108985
    18033.312000       0.084807
    18036.379000       0.064968
    18039.448000       0.048993
    18042.517000       0.036368
    18045.585000       0.026572
    18048.656000       0.019109
    18051.729000       0.013525
    18054.802000       0.009422
    18057.877000       0.006460
    18060.950000       0.004359
    18064.027000       0.002895
    18067.104000       0.001892
    18070.183000       0.001217
    18073.263000       0.000770
    18076.343000       0.000480
    18079.423000       0.000294
    18082.506000       0.000177
    18085.590000       0.000105
    18088.675000       0.000062
    18091.761000       0.000035
    18094.846000       0.000020
    18097.934000       0.000011
    18101.023000       0.000006
    18104.113000       0.000003
    18107.205000       0.000002
    18110.295000       0.000001
    18113.388000       0.000000
    18116.483000       0.000000
    18119.578000       0.000000
    18122.675000       0.000000
    18125.773000       0.000000
    18128.869000       0.000000
    18131.969000       0.000000
    18135.070000       0.000000
    18138.172000       0.000000
    18141.275000       0.000000
    18144.376000       0.000000
    18147.482000       0.000000
