121, band 9 module 1 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    14669.888000       0.000000
    14671.648000       0.000000
    14673.408000       0.000000
    14675.169000       0.000000
    14676.929000       0.000000
    14678.691000       0.000000
    14680.452000       0.000000
    14682.215000       0.000000
    14683.977000       0.000000
    14685.741000       0.000000
    14687.504000       0.000000
    14689.268000       0.000000
    14691.032000       0.000000
    14692.796000       0.000000
    14694.562000       0.000000
    14696.327000       0.000000
    14698.093000       0.000001
    14699.859000       0.000001
    14701.627000       0.000002
    14703.393000       0.000004
    14705.162000       0.000007
    14706.929000       0.000012
    14708.698000       0.000021
    14710.467000       0.000036
    14712.237000       0.000060
    14714.006000       0.000099
    14715.777000       0.000161
    14717.547000       0.000258
    14719.319000       0.000408
    14721.090000       0.000635
    14722.862000       0.000976
    14724.634000       0.001480
    14726.407000       0.002215
    14728.180000       0.003268
    14729.954000       0.004759
    14731.728000       0.006836
    14733.503000       0.009687
    14735.277000       0.013542
    14737.053000       0.018678
    14738.828000       0.025416
    14740.605000       0.034122
    14742.381000       0.045196
    14744.159000       0.059065
    14745.936000       0.076161
    14747.715000       0.096900
    14749.492000       0.121653
    14751.272000       0.150715
    14753.050000       0.184269
    14754.831000       0.222355
    14756.610000       0.264841
    14758.391000       0.311403
    14760.172000       0.361511
    14761.954000       0.414442
    14763.735000       0.469295
    14765.518000       0.525030
    14767.300000       0.580520
    14769.083000       0.634615
    14770.866000       0.686215
    14772.651000       0.734335
    14774.435000       0.778177
    14776.220000       0.817173
    14778.005000       0.851020
    14779.791000       0.879689
    14781.577000       0.903407
    14783.364000       0.922616
    14785.150000       0.937919
    14786.938000       0.950008
    14788.725000       0.959590
    14790.514000       0.967321
    14792.302000       0.973747
    14794.092000       0.979271
    14795.881000       0.984140
    14797.672000       0.988452
    14799.462000       0.992189
    14801.252000       0.995259
    14803.044000       0.997547
    14804.835000       0.998960
    14806.628000       0.999477
    14808.420000       0.999162
    14810.213000       0.998173
    14812.006000       0.996747
    14813.801000       0.995173
    14815.594000       0.993748
    14817.390000       0.992733
    14819.185000       0.992315
    14820.981000       0.992580
    14822.776000       0.993498
    14824.573000       0.994930
    14826.370000       0.996511
    14828.168000       0.997974
    14829.965000       0.999184
    14831.764000       0.999909
    14833.562000       1.000000
    14835.362000       0.999413
    14837.161000       0.998217
    14838.961000       0.996578
    14840.761000       0.994736
    14842.563000       0.992966
    14844.363000       0.991524
    14846.166000       0.990613
    14847.967000       0.990336
    14849.771000       0.990678
    14851.573000       0.991566
    14853.377000       0.992804
    14855.181000       0.994137
    14856.986000       0.995295
    14858.790000       0.996035
    14860.596000       0.996185
    14862.401000       0.995669
    14864.208000       0.994520
    14866.014000       0.992877
    14867.821000       0.990960
    14869.628000       0.989032
    14871.437000       0.987358
    14873.244000       0.986161
    14875.054000       0.985580
    14876.862000       0.985652
    14878.673000       0.986302
    14880.482000       0.987352
    14882.293000       0.988554
    14884.104000       0.989619
    14885.916000       0.990269
    14887.727000       0.990269
    14889.540000       0.989460
    14891.352000       0.987774
    14893.166000       0.985226
    14894.979000       0.981895
    14896.794000       0.977885
    14898.607000       0.973280
    14900.423000       0.968091
    14902.238000       0.962218
    14904.054000       0.955421
    14905.870000       0.947308
    14907.687000       0.937350
    14909.504000       0.924915
    14911.321000       0.909324
    14913.139000       0.889910
    14914.957000       0.866096
    14916.777000       0.837461
    14918.596000       0.803794
    14920.416000       0.765131
    14922.236000       0.721774
    14924.057000       0.674280
    14925.878000       0.623433
    14927.700000       0.570191
    14929.521000       0.515630
    14931.344000       0.460868
    14933.167000       0.407001
    14934.991000       0.355042
    14936.814000       0.305867
    14938.639000       0.260179
    14940.463000       0.218490
    14942.289000       0.181117
    14944.114000       0.148187
    14945.940000       0.119659
    14947.766000       0.095353
    14949.594000       0.074982
    14951.421000       0.058182
    14953.249000       0.044547
    14955.077000       0.033653
    14956.906000       0.025085
    14958.735000       0.018448
    14960.565000       0.013386
    14962.394000       0.009583
    14964.226000       0.006768
    14966.056000       0.004716
    14967.888000       0.003242
    14969.719000       0.002199
    14971.552000       0.001472
    14973.384000       0.000972
    14975.218000       0.000633
    14977.051000       0.000407
    14978.886000       0.000258
    14980.720000       0.000161
    14982.556000       0.000099
    14984.390000       0.000061
    14986.227000       0.000036
    14988.063000       0.000022
    14989.900000       0.000013
    14991.737000       0.000007
    14993.575000       0.000004
    14995.413000       0.000002
    14997.252000       0.000001
    14999.090000       0.000001
    15000.931000       0.000000
    15002.770000       0.000000
    15004.611000       0.000000
    15006.451000       0.000000
    15008.293000       0.000000
    15010.134000       0.000000
    15011.977000       0.000000
    15013.819000       0.000000
    15015.663000       0.000000
    15017.506000       0.000000
    15019.351000       0.000000
    15021.195000       0.000000
    15023.039000       0.000000
    15024.885000       0.000000
    15026.730000       0.000000
    15028.577000       0.000000
