254, band 17 module 5 CCD column 374 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    11365.192000       0.000000
    11367.057000       0.000000
    11368.924000       0.000000
    11370.792000       0.000000
    11372.660000       0.000000
    11374.528000       0.000000
    11376.398000       0.000000
    11378.268000       0.000000
    11380.138000       0.000000
    11382.009000       0.000001
    11383.881000       0.000004
    11385.753000       0.000009
    11387.626000       0.000023
    11389.499000       0.000057
    11391.374000       0.000132
    11393.249000       0.000293
    11395.124000       0.000629
    11397.000000       0.001295
    11398.877000       0.002563
    11400.754000       0.004875
    11402.632000       0.008912
    11404.510000       0.015659
    11406.390000       0.026445
    11408.270000       0.042933
    11410.150000       0.067012
    11412.031000       0.100579
    11413.912000       0.145207
    11415.795000       0.201723
    11417.678000       0.269806
    11419.561000       0.347695
    11421.445000       0.432159
    11423.330000       0.518791
    11425.215000       0.602629
    11427.101000       0.678995
    11428.988000       0.744336
    11430.875000       0.796825
    11432.763000       0.836542
    11434.651000       0.865164
    11436.540000       0.885280
    11438.430000       0.899561
    11440.321000       0.910088
    11442.211000       0.918040
    11444.103000       0.923798
    11445.995000       0.927369
    11447.888000       0.928865
    11449.781000       0.928804
    11451.675000       0.928105
    11453.570000       0.927785
    11455.466000       0.928546
    11457.361000       0.930480
    11459.258000       0.933052
    11461.155000       0.935387
    11463.053000       0.936720
    11464.951000       0.936788
    11466.851000       0.935963
    11468.750000       0.935069
    11470.651000       0.934970
    11472.551000       0.936125
    11474.453000       0.938365
    11476.356000       0.940970
    11478.259000       0.943034
    11480.162000       0.943922
    11482.066000       0.943591
    11483.971000       0.942614
    11485.877000       0.941893
    11487.782000       0.942201
    11489.689000       0.943794
    11491.596000       0.946279
    11493.505000       0.948812
    11495.413000       0.950522
    11497.322000       0.950950
    11499.232000       0.950285
    11501.143000       0.949270
    11503.053000       0.948823
    11504.965000       0.949580
    11506.878000       0.951571
    11508.791000       0.954200
    11510.704000       0.956549
    11512.619000       0.957837
    11514.534000       0.957819
    11516.449000       0.956907
    11518.365000       0.955967
    11520.282000       0.955883
    11522.200000       0.957106
    11524.118000       0.959428
    11526.036000       0.962087
    11527.956000       0.964148
    11529.876000       0.964973
    11531.797000       0.964550
    11533.718000       0.963499
    11535.640000       0.962754
    11537.563000       0.963102
    11539.486000       0.964778
    11541.409000       0.967346
    11543.334000       0.969918
    11545.259000       0.971602
    11547.185000       0.971951
    11549.111000       0.971192
    11551.039000       0.970109
    11552.966000       0.969653
    11554.895000       0.970450
    11556.823000       0.972322
    11558.753000       0.974817
    11560.684000       0.976980
    11562.615000       0.978023
    11564.546000       0.977722
    11566.478000       0.976531
    11568.412000       0.975334
    11570.345000       0.974919
    11572.279000       0.975857
    11574.214000       0.977904
    11576.150000       0.980256
    11578.086000       0.981951
    11580.022000       0.982360
    11581.960000       0.981501
    11583.898000       0.980031
    11585.837000       0.978920
    11587.776000       0.978956
    11589.716000       0.980349
    11591.657000       0.982624
    11593.598000       0.984860
    11595.540000       0.986155
    11597.482000       0.986077
    11599.426000       0.984892
    11601.370000       0.983421
    11603.314000       0.982634
    11605.259000       0.983154
    11607.205000       0.984948
    11609.152000       0.987336
    11611.099000       0.989340
    11613.047000       0.990172
    11614.996000       0.989636
    11616.945000       0.988226
    11618.895000       0.986877
    11620.845000       0.986498
    11622.796000       0.987505
    11624.748000       0.989617
    11626.701000       0.991996
    11628.653000       0.993665
    11630.607000       0.994004
    11632.562000       0.993066
    11634.517000       0.991546
    11636.472000       0.990436
    11638.428000       0.990522
    11640.386000       0.991987
    11642.344000       0.994318
    11644.301000       0.996563
    11646.260000       0.997812
    11648.220000       0.997656
    11650.181000       0.996394
    11652.141000       0.994878
    11654.103000       0.994087
    11656.066000       0.994615
    11658.029000       0.996358
    11659.992000       0.998531
    11661.956000       1.000000
    11663.921000       0.999748
    11665.887000       0.997218
    11667.853000       0.992324
    11669.820000       0.985107
    11671.788000       0.975188
    11673.756000       0.961281
    11675.724000       0.941064
    11677.694000       0.911513
    11679.665000       0.869670
    11681.636000       0.813576
    11683.607000       0.743054
    11685.579000       0.660072
    11687.552000       0.568551
    11689.526000       0.473692
    11691.500000       0.381033
    11693.475000       0.295504
    11695.451000       0.220726
    11697.427000       0.158675
    11699.403000       0.109723
    11701.381000       0.072954
    11703.360000       0.046628
    11705.339000       0.028642
    11707.318000       0.016907
    11709.298000       0.009589
    11711.279000       0.005225
    11713.261000       0.002736
    11715.243000       0.001376
    11717.226000       0.000665
    11719.210000       0.000309
    11721.194000       0.000138
    11723.178000       0.000059
    11725.164000       0.000024
    11727.151000       0.000010
    11729.138000       0.000004
    11731.125000       0.000001
    11733.113000       0.000000
    11735.103000       0.000000
    11737.093000       0.000000
    11739.082000       0.000000
    11741.073000       0.000000
    11743.065000       0.000000
    11745.058000       0.000000
    11747.050000       0.000000
    11749.044000       0.000000
