83, band 6 module 3 CCD column 374 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    17565.385000       0.000000
    17568.293000       0.000000
    17571.204000       0.000000
    17574.116000       0.000000
    17577.027000       0.000000
    17579.940000       0.000000
    17582.855000       0.000000
    17585.769000       0.000001
    17588.686000       0.000001
    17591.604000       0.000002
    17594.521000       0.000003
    17597.440000       0.000006
    17600.361000       0.000010
    17603.281000       0.000017
    17606.203000       0.000028
    17609.127000       0.000046
    17612.051000       0.000076
    17614.975000       0.000122
    17617.901000       0.000195
    17620.829000       0.000306
    17623.755000       0.000476
    17626.685000       0.000730
    17629.615000       0.001104
    17632.545000       0.001649
    17635.477000       0.002430
    17638.410000       0.003535
    17641.343000       0.005076
    17644.278000       0.007194
    17647.214000       0.010064
    17650.149000       0.013897
    17653.088000       0.018942
    17656.027000       0.025487
    17658.965000       0.033852
    17661.906000       0.044386
    17664.848000       0.057456
    17667.791000       0.073429
    17670.733000       0.092656
    17673.678000       0.115447
    17676.624000       0.142048
    17679.569000       0.172615
    17682.517000       0.207188
    17685.466000       0.245670
    17688.414000       0.287818
    17691.365000       0.333231
    17694.317000       0.381359
    17697.268000       0.431516
    17700.222000       0.482909
    17703.177000       0.534673
    17706.131000       0.585917
    17709.088000       0.635769
    17712.046000       0.683424
    17715.003000       0.728186
    17717.962000       0.769501
    17720.923000       0.806981
    17723.883000       0.840408
    17726.846000       0.869730
    17729.810000       0.895047
    17732.774000       0.916578
    17735.738000       0.934627
    17738.705000       0.949557
    17741.673000       0.961747
    17744.639000       0.971571
    17747.609000       0.979379
    17750.580000       0.985485
    17753.550000       0.990162
    17756.522000       0.993652
    17759.496000       0.996162
    17762.469000       0.997880
    17765.445000       0.998975
    17768.421000       0.999603
    17771.397000       0.999904
    17774.376000       1.000000
    17777.355000       0.999991
    17780.334000       0.999948
    17783.316000       0.999915
    17786.298000       0.999905
    17789.282000       0.999911
    17792.265000       0.999904
    17795.251000       0.999855
    17798.237000       0.999734
    17801.223000       0.999524
    17804.212000       0.999227
    17807.201000       0.998859
    17810.190000       0.998461
    17813.182000       0.998066
    17816.175000       0.997713
    17819.166000       0.997432
    17822.161000       0.997237
    17825.157000       0.997124
    17828.152000       0.997070
    17831.149000       0.997042
    17834.148000       0.996998
    17837.146000       0.996902
    17840.147000       0.996753
    17843.148000       0.996580
    17846.151000       0.996335
    17849.153000       0.996043
    17852.158000       0.995742
    17855.164000       0.995471
    17858.169000       0.995262
    17861.176000       0.995134
    17864.185000       0.995086
    17867.193000       0.995101
    17870.204000       0.995148
    17873.216000       0.995158
    17876.227000       0.995109
    17879.241000       0.994986
    17882.256000       0.994779
    17885.270000       0.994493
    17888.287000       0.994152
    17891.305000       0.993792
    17894.322000       0.993451
    17897.342000       0.993166
    17900.363000       0.992958
    17903.385000       0.992834
    17906.406000       0.992779
    17909.430000       0.992766
    17912.455000       0.992757
    17915.480000       0.992712
    17918.507000       0.992599
    17921.535000       0.992401
    17924.562000       0.992115
    17927.593000       0.991757
    17930.624000       0.991354
    17933.654000       0.990937
    17936.688000       0.990529
    17939.722000       0.990141
    17942.755000       0.989758
    17945.792000       0.989339
    17948.829000       0.988812
    17951.866000       0.988080
    17954.905000       0.987023
    17957.946000       0.985502
    17960.987000       0.983363
    17964.028000       0.980437
    17967.071000       0.976540
    17970.116000       0.971464
    17973.160000       0.964974
    17976.207000       0.956802
    17979.254000       0.946641
    17982.301000       0.934154
    17985.351000       0.918980
    17988.402000       0.900755
    17991.452000       0.879135
    17994.505000       0.853831
    17997.559000       0.824638
    18000.612000       0.791471
    18003.668000       0.754387
    18006.725000       0.713605
    18009.781000       0.669510
    18012.840000       0.622644
    18015.900000       0.573686
    18018.961000       0.523419
    18022.022000       0.472689
    18025.085000       0.422361
    18028.149000       0.373271
    18031.213000       0.326188
    18034.279000       0.281773
    18037.346000       0.240559
    18040.413000       0.202930
    18043.483000       0.169124
    18046.553000       0.139230
    18049.623000       0.113208
    18052.695000       0.090906
    18055.769000       0.072084
    18058.842000       0.056440
    18061.918000       0.043632
    18064.995000       0.033302
    18068.071000       0.025094
    18071.150000       0.018667
    18074.230000       0.013708
    18077.311000       0.009937
    18080.391000       0.007111
    18083.474000       0.005023
    18086.558000       0.003502
    18089.642000       0.002410
    18092.728000       0.001638
    18095.815000       0.001098
    18098.902000       0.000727
    18101.991000       0.000475
    18105.082000       0.000306
    18108.171000       0.000195
    18111.264000       0.000122
    18114.358000       0.000076
    18117.450000       0.000046
    18120.546000       0.000028
    18123.643000       0.000017
    18126.739000       0.000010
    18129.838000       0.000006
    18132.938000       0.000003
    18136.039000       0.000002
    18139.140000       0.000001
    18142.243000       0.000001
    18145.347000       0.000000
    18148.450000       0.000000
    18151.557000       0.000000
    18154.664000       0.000000
    18157.771000       0.000000
    18160.881000       0.000000
    18163.991000       0.000000
