2, band 1 module 1 CCD column 374 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
163
Wavenumber (cm-1)   Filter response
    24312.492000       0.000000
    24319.426000       0.000000
    24326.366000       0.000000
    24333.309000       0.000000
    24340.255000       0.000000
    24347.207000       0.000000
    24354.161000       0.000000
    24361.119000       0.000000
    24368.081000       0.000000
    24375.049000       0.000000
    24382.019000       0.000001
    24388.993000       0.000002
    24395.971000       0.000004
    24402.955000       0.000009
    24409.941000       0.000019
    24416.931000       0.000039
    24423.927000       0.000078
    24430.925000       0.000153
    24437.927000       0.000291
    24444.933000       0.000542
    24451.945000       0.000983
    24458.959000       0.001737
    24465.977000       0.002991
    24473.001000       0.005022
    24480.027000       0.008216
    24487.057000       0.013102
    24494.092000       0.020365
    24501.132000       0.030854
    24508.174000       0.045568
    24515.221000       0.065608
    24522.273000       0.092096
    24529.327000       0.126059
    24536.386000       0.168237
    24543.449000       0.218970
    24550.517000       0.278091
    24557.588000       0.344737
    24564.663000       0.417347
    24571.742000       0.493718
    24578.827000       0.571174
    24585.914000       0.646824
    24593.005000       0.717882
    24600.102000       0.780936
    24607.201000       0.835211
    24614.305000       0.879943
    24621.412000       0.915241
    24628.526000       0.941964
    24635.642000       0.961474
    24642.762000       0.975336
    24649.887000       0.985029
    24657.016000       0.991743
    24664.148000       0.996259
    24671.284000       0.998959
    24678.427000       1.000000
    24685.571000       0.999459
    24692.720000       0.997489
    24699.873000       0.994410
    24707.032000       0.990699
    24714.193000       0.986909
    24721.358000       0.983561
    24728.530000       0.980920
    24735.704000       0.979007
    24742.881000       0.977580
    24750.063000       0.976220
    24757.252000       0.974484
    24764.442000       0.972051
    24771.636000       0.968835
    24778.837000       0.965031
    24786.040000       0.961030
    24793.247000       0.957268
    24800.458000       0.954124
    24807.676000       0.951770
    24814.895000       0.950114
    24822.119000       0.948837
    24829.347000       0.947505
    24836.582000       0.945723
    24843.818000       0.943311
    24851.059000       0.940294
    24858.306000       0.936984
    24865.555000       0.933868
    24872.808000       0.931460
    24880.066000       0.930139
    24887.330000       0.930038
    24894.596000       0.931006
    24901.866000       0.932663
    24909.143000       0.934514
    24916.422000       0.936076
    24923.705000       0.937029
    24930.992000       0.937272
    24938.286000       0.936908
    24945.582000       0.936164
    24952.882000       0.935275
    24960.187000       0.934388
    24967.497000       0.928961
    24974.810000       0.922608
    24982.128000       0.915881
    24989.451000       0.908602
    24996.777000       0.900713
    25004.107000       0.892311
    25011.442000       0.883635
    25018.782000       0.874985
    25026.126000       0.866394
    25033.473000       0.857769
    25040.827000       0.849541
    25048.183000       0.841526
    25055.543000       0.833462
    25062.908000       0.825106
    25070.279000       0.816326
    25077.652000       0.807145
    25085.030000       0.797735
    25092.412000       0.788640
    25099.800000       0.779876
    25107.191000       0.771515
    25114.586000       0.763545
    25121.987000       0.755815
    25129.391000       0.748085
    25136.799000       0.740119
    25144.212000       0.731774
    25151.631000       0.723150
    25159.052000       0.714535
    25166.478000       0.705900
    25173.910000       0.697472
    25181.344000       0.689402
    25188.783000       0.681705
    25196.227000       0.674258
    25203.676000       0.666850
    25211.128000       0.659259
    25218.585000       0.651607
    25226.046000       0.643678
    25233.513000       0.635496
    25240.983000       0.627257
    25248.457000       0.619176
    25255.937000       0.611407
    25263.420000       0.603984
    25270.908000       0.596815
    25278.400000       0.589803
    25285.898000       0.582922
    25293.399000       0.575753
    25300.904000       0.568252
    25308.415000       0.560495
    25315.930000       0.552650
    25323.448000       0.544911
    25330.971000       0.537425
    25338.501000       0.530230
    25346.033000       0.523495
    25353.569000       0.516881
    25361.110000       0.510055
    25368.658000       0.502792
    25376.208000       0.494927
    25383.762000       0.486357
    25391.323000       0.477017
    25398.886000       0.466813
    25406.454000       0.455624
    25414.027000       0.443326
    25421.606000       0.429182
    25429.187000       0.412649
    25436.773000       0.393198
    25444.366000       0.370449
    25451.961000       0.344281
    25459.561000       0.314915
    25467.165000       0.282935
    25474.776000       0.249379
    25482.389000       0.215249
    25490.007000       0.181663
