272, band 19 module 1 CCD column 374 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    11007.967000       0.000000
    11009.109000       0.000000
    11010.251000       0.000000
    11011.393000       0.000000
    11012.536000       0.000000
    11013.679000       0.000000
    11014.821000       0.000000
    11015.965000       0.000000
    11017.108000       0.000000
    11018.251000       0.000000
    11019.396000       0.000000
    11020.540000       0.000000
    11021.684000       0.000000
    11022.829000       0.000001
    11023.974000       0.000002
    11025.119000       0.000003
    11026.264000       0.000005
    11027.410000       0.000010
    11028.556000       0.000019
    11029.702000       0.000033
    11030.848000       0.000059
    11031.995000       0.000103
    11033.142000       0.000176
    11034.289000       0.000295
    11035.436000       0.000488
    11036.583000       0.000793
    11037.731000       0.001266
    11038.880000       0.001988
    11040.027000       0.003069
    11041.176000       0.004659
    11042.325000       0.006954
    11043.473000       0.010206
    11044.623000       0.014728
    11045.773000       0.020898
    11046.922000       0.029159
    11048.072000       0.040006
    11049.222000       0.053978
    11050.373000       0.071623
    11051.523000       0.093467
    11052.674000       0.119969
    11053.825000       0.151469
    11054.976000       0.188137
    11056.128000       0.229924
    11057.280000       0.276522
    11058.432000       0.327347
    11059.584000       0.381538
    11060.737000       0.437988
    11061.889000       0.495400
    11063.043000       0.552372
    11064.196000       0.607495
    11065.350000       0.659461
    11066.503000       0.707166
    11067.657000       0.749795
    11068.812000       0.786876
    11069.966000       0.818299
    11071.121000       0.844288
    11072.276000       0.865350
    11073.431000       0.882179
    11074.586000       0.895560
    11075.742000       0.906265
    11076.898000       0.914967
    11078.054000       0.922184
    11079.211000       0.928258
    11080.367000       0.933364
    11081.524000       0.937555
    11082.681000       0.940821
    11083.839000       0.943148
    11084.996000       0.944576
    11086.154000       0.945230
    11087.313000       0.945320
    11088.470000       0.945127
    11089.629000       0.944952
    11090.788000       0.945068
    11091.947000       0.945669
    11093.106000       0.946831
    11094.266000       0.948508
    11095.425000       0.950533
    11096.586000       0.952664
    11097.746000       0.954637
    11098.906000       0.956224
    11100.067000       0.957284
    11101.228000       0.957792
    11102.390000       0.957843
    11103.551000       0.957632
    11104.713000       0.957412
    11105.875000       0.957434
    11107.037000       0.957913
    11108.200000       0.958927
    11109.362000       0.960450
    11110.525000       0.962343
    11111.688000       0.964382
    11112.852000       0.966308
    11114.015000       0.967884
    11115.179000       0.968948
    11116.344000       0.969450
    11117.508000       0.969463
    11118.673000       0.969168
    11119.838000       0.968814
    11121.003000       0.968658
    11122.168000       0.968919
    11123.334000       0.969722
    11124.500000       0.971072
    11125.666000       0.972856
    11126.832000       0.974862
    11127.999000       0.976829
    11129.165000       0.978507
    11130.333000       0.979707
    11131.500000       0.980346
    11132.667000       0.980464
    11133.835000       0.980217
    11135.004000       0.979840
    11136.172000       0.979600
    11137.340000       0.979731
    11138.509000       0.980388
    11139.679000       0.981609
    11140.848000       0.983307
    11142.017000       0.985292
    11143.187000       0.987307
    11144.357000       0.989094
    11145.527000       0.990437
    11146.698000       0.991223
    11147.868000       0.991459
    11149.040000       0.991276
    11150.211000       0.990893
    11151.382000       0.990575
    11152.554000       0.990570
    11153.727000       0.991055
    11154.899000       0.992092
    11156.071000       0.993615
    11157.244000       0.995436
    11158.417000       0.997282
    11159.590000       0.998842
    11160.764000       0.999824
    11161.938000       1.000000
    11163.111000       0.999228
    11164.286000       0.997451
    11165.460000       0.994665
    11166.635000       0.990862
    11167.810000       0.985972
    11168.985000       0.979797
    11170.160000       0.971964
    11171.336000       0.961913
    11172.512000       0.948921
    11173.689000       0.932158
    11174.865000       0.910774
    11176.042000       0.884014
    11177.219000       0.851319
    11178.396000       0.812423
    11179.573000       0.767422
    11180.751000       0.716802
    11181.929000       0.661416
    11183.107000       0.602438
    11184.286000       0.541268
    11185.464000       0.479425
    11186.643000       0.418433
    11187.823000       0.359709
    11189.001000       0.304476
    11190.181000       0.253695
    11191.362000       0.208032
    11192.542000       0.167855
    11193.722000       0.133246
    11194.903000       0.104050
    11196.084000       0.079921
    11197.265000       0.060377
    11198.446000       0.044859
    11199.628000       0.032777
    11200.810000       0.023551
    11201.992000       0.016641
    11203.175000       0.011562
    11204.357000       0.007900
    11205.540000       0.005307
    11206.723000       0.003506
    11207.906000       0.002277
    11209.090000       0.001454
    11210.274000       0.000913
    11211.459000       0.000564
    11212.643000       0.000342
    11213.828000       0.000204
    11215.013000       0.000120
    11216.198000       0.000069
    11217.383000       0.000039
    11218.569000       0.000022
    11219.755000       0.000012
    11220.941000       0.000006
    11222.128000       0.000003
    11223.314000       0.000002
    11224.501000       0.000001
    11225.688000       0.000000
    11226.875000       0.000000
    11228.063000       0.000000
    11229.251000       0.000000
    11230.440000       0.000000
    11231.628000       0.000000
    11232.817000       0.000000
    11234.006000       0.000000
    11235.195000       0.000000
    11236.384000       0.000000
    11237.574000       0.000000
    11238.764000       0.000000
    11239.954000       0.000000
