106, band 8 module 1 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    14833.585000       0.000000
    14835.659000       0.000000
    14837.733000       0.000000
    14839.808000       0.000000
    14841.884000       0.000000
    14843.960000       0.000000
    14846.038000       0.000000
    14848.115000       0.000000
    14850.193000       0.000000
    14852.272000       0.000000
    14854.351000       0.000000
    14856.431000       0.000000
    14858.512000       0.000000
    14860.593000       0.000000
    14862.674000       0.000001
    14864.756000       0.000002
    14866.839000       0.000003
    14868.922000       0.000006
    14871.007000       0.000012
    14873.092000       0.000022
    14875.177000       0.000039
    14877.262000       0.000071
    14879.348000       0.000125
    14881.435000       0.000216
    14883.524000       0.000367
    14885.611000       0.000613
    14887.700000       0.001005
    14889.789000       0.001619
    14891.878000       0.002562
    14893.969000       0.003982
    14896.061000       0.006078
    14898.152000       0.009113
    14900.244000       0.013422
    14902.337000       0.019418
    14904.430000       0.027594
    14906.524000       0.038519
    14908.619000       0.052820
    14910.714000       0.071155
    14912.810000       0.094172
    14914.906000       0.122452
    14917.002000       0.156454
    14919.100000       0.196437
    14921.199000       0.242402
    14923.297000       0.294035
    14925.396000       0.350674
    14927.496000       0.411305
    14929.596000       0.474598
    14931.697000       0.538970
    14933.800000       0.602695
    14935.902000       0.664034
    14938.004000       0.721375
    14940.107000       0.773373
    14942.211000       0.819065
    14944.315000       0.857937
    14946.422000       0.889953
    14948.527000       0.915515
    14950.633000       0.935376
    14952.740000       0.950523
    14954.847000       0.962023
    14956.955000       0.970889
    14959.065000       0.977960
    14961.174000       0.983831
    14963.284000       0.988830
    14965.394000       0.993047
    14967.505000       0.996403
    14969.617000       0.998747
    14971.730000       0.999953
    14973.843000       1.000000
    14975.956000       0.999014
    14978.070000       0.997275
    14980.184000       0.995177
    14982.300000       0.993154
    14984.417000       0.991606
    14986.533000       0.990809
    14988.650000       0.990867
    14990.767000       0.991691
    14992.885000       0.993020
    14995.004000       0.994481
    14997.124000       0.995673
    14999.244000       0.996253
    15001.365000       0.996014
    15003.486000       0.994930
    15005.607000       0.993163
    15007.730000       0.991022
    15009.854000       0.988904
    15011.977000       0.987201
    15014.101000       0.986219
    15016.226000       0.986109
    15018.351000       0.986837
    15020.477000       0.988187
    15022.605000       0.989815
    15024.732000       0.991319
    15026.860000       0.992343
    15028.988000       0.992631
    15031.117000       0.992076
    15033.246000       0.990772
    15035.378000       0.988976
    15037.508000       0.987048
    15039.640000       0.985374
    15041.772000       0.984278
    15043.904000       0.983951
    15046.037000       0.984411
    15048.172000       0.985495
    15050.307000       0.986896
    15052.441000       0.988241
    15054.577000       0.989165
    15056.713000       0.989391
    15058.850000       0.988796
    15060.989000       0.987436
    15063.126000       0.985534
    15065.265000       0.983433
    15067.404000       0.981517
    15069.544000       0.980129
    15071.684000       0.979494
    15073.827000       0.979671
    15075.968000       0.980541
    15078.110000       0.981831
    15080.253000       0.983175
    15082.397000       0.984198
    15084.541000       0.984593
    15086.687000       0.984195
    15088.832000       0.983012
    15090.978000       0.981225
    15093.124000       0.979149
    15095.271000       0.977157
    15097.419000       0.975607
    15099.569000       0.974754
    15101.718000       0.974695
    15103.867000       0.975348
    15106.017000       0.976461
    15108.168000       0.977668
    15110.319000       0.978560
    15112.473000       0.978761
    15114.625000       0.977998
    15116.779000       0.976133
    15118.932000       0.973167
    15121.087000       0.969200
    15123.242000       0.964353
    15125.399000       0.958680
    15127.555000       0.952083
    15129.712000       0.944244
    15131.870000       0.934598
    15134.028000       0.922356
    15136.186000       0.906575
    15138.347000       0.886263
    15140.507000       0.860510
    15142.668000       0.828629
    15144.829000       0.790268
    15146.991000       0.745486
    15149.153000       0.694793
    15151.318000       0.639118
    15153.481000       0.579749
    15155.646000       0.518220
    15157.810000       0.456182
    15159.976000       0.395270
    15162.142000       0.336980
    15164.310000       0.282568
    15166.478000       0.232989
    15168.646000       0.188864
    15170.814000       0.150483
    15172.983000       0.117840
    15175.153000       0.090681
    15177.325000       0.068568
    15179.496000       0.050942
    15181.668000       0.037184
    15183.840000       0.026666
    15186.013000       0.018786
    15188.187000       0.013002
    15190.363000       0.008840
    15192.537000       0.005904
    15194.713000       0.003874
    15196.889000       0.002497
    15199.066000       0.001581
    15201.243000       0.000983
    15203.422000       0.000601
    15205.601000       0.000360
    15207.780000       0.000212
    15209.960000       0.000123
    15212.140000       0.000070
    15214.321000       0.000039
    15216.505000       0.000021
    15218.687000       0.000012
    15220.870000       0.000006
    15223.053000       0.000003
    15225.238000       0.000002
    15227.422000       0.000001
    15229.609000       0.000000
    15231.795000       0.000000
    15233.982000       0.000000
    15236.169000       0.000000
    15238.357000       0.000000
    15240.546000       0.000000
    15242.737000       0.000000
    15244.927000       0.000000
    15247.117000       0.000000
    15249.308000       0.000000
    15251.500000       0.000000
    15253.692000       0.000000
    15255.887000       0.000000
    15258.080000       0.000000
