168, band 12 module 1 CCD column 730 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    13115.266000       0.000000
    13116.673000       0.000000
    13118.080000       0.000000
    13119.487000       0.000000
    13120.895000       0.000000
    13122.303000       0.000000
    13123.712000       0.000000
    13125.121000       0.000000
    13126.530000       0.000000
    13127.939000       0.000000
    13129.349000       0.000000
    13130.759000       0.000000
    13132.169000       0.000001
    13133.580000       0.000001
    13134.990000       0.000002
    13136.402000       0.000003
    13137.813000       0.000006
    13139.225000       0.000009
    13140.637000       0.000016
    13142.050000       0.000025
    13143.462000       0.000041
    13144.875000       0.000065
    13146.289000       0.000102
    13147.702000       0.000159
    13149.116000       0.000245
    13150.530000       0.000373
    13151.945000       0.000560
    13153.360000       0.000833
    13154.775000       0.001224
    13156.190000       0.001779
    13157.606000       0.002555
    13159.022000       0.003629
    13160.439000       0.005094
    13161.855000       0.007072
    13163.272000       0.009705
    13164.690000       0.013168
    13166.107000       0.017665
    13167.525000       0.023431
    13168.943000       0.030728
    13170.362000       0.039845
    13171.781000       0.051086
    13173.200000       0.064767
    13174.619000       0.081194
    13176.039000       0.100657
    13177.459000       0.123405
    13178.879000       0.149630
    13180.300000       0.179444
    13181.721000       0.212863
    13183.142000       0.249792
    13184.563000       0.290011
    13185.985000       0.333171
    13187.407000       0.378797
    13188.829000       0.426300
    13190.252000       0.474995
    13191.675000       0.524128
    13193.099000       0.572912
    13194.522000       0.620562
    13195.946000       0.666339
    13197.371000       0.709580
    13198.795000       0.749740
    13200.220000       0.786409
    13201.646000       0.819332
    13203.071000       0.848408
    13204.497000       0.873687
    13205.923000       0.895346
    13207.350000       0.913665
    13208.777000       0.928996
    13210.204000       0.941723
    13211.631000       0.952234
    13213.059000       0.960893
    13214.487000       0.968016
    13215.915000       0.973864
    13217.344000       0.978638
    13218.773000       0.982485
    13220.202000       0.985513
    13221.632000       0.987801
    13223.062000       0.989423
    13224.492000       0.990457
    13225.922000       0.990993
    13227.353000       0.991144
    13228.784000       0.991036
    13230.216000       0.990803
    13231.647000       0.990575
    13233.079000       0.990467
    13234.512000       0.990563
    13235.944000       0.990908
    13237.377000       0.991505
    13238.811000       0.992319
    13240.244000       0.993278
    13241.678000       0.994293
    13243.112000       0.995268
    13244.547000       0.996116
    13245.982000       0.996773
    13247.417000       0.997210
    13248.852000       0.997431
    13250.287000       0.997475
    13251.723000       0.997406
    13253.160000       0.997305
    13254.596000       0.997225
    13256.033000       0.997215
    13257.471000       0.997356
    13258.908000       0.997657
    13260.346000       0.998092
    13261.785000       0.998608
    13263.223000       0.999132
    13264.662000       0.999584
    13266.101000       0.999891
    13267.541000       1.000000
    13268.981000       0.999888
    13270.421000       0.999564
    13271.861000       0.999072
    13273.302000       0.998481
    13274.743000       0.997870
    13276.185000       0.997319
    13277.626000       0.996897
    13279.068000       0.996644
    13280.511000       0.996568
    13281.953000       0.996637
    13283.396000       0.996782
    13284.840000       0.996906
    13286.283000       0.996891
    13287.727000       0.996614
    13289.171000       0.995953
    13290.616000       0.994795
    13292.061000       0.993046
    13293.506000       0.990617
    13294.951000       0.987426
    13296.397000       0.983378
    13297.843000       0.978355
    13299.290000       0.972201
    13300.736000       0.964709
    13302.183000       0.955618
    13303.631000       0.944615
    13305.078000       0.931346
    13306.526000       0.915438
    13307.975000       0.896519
    13309.423000       0.874260
    13310.872000       0.848398
    13312.322000       0.818774
    13313.771000       0.785355
    13315.221000       0.748254
    13316.671000       0.707737
    13318.121000       0.664217
    13319.572000       0.618244
    13321.023000       0.570476
    13322.474000       0.521648
    13323.926000       0.472537
    13325.378000       0.423920
    13326.830000       0.376541
    13328.283000       0.331072
    13329.736000       0.288094
    13331.190000       0.248070
    13332.643000       0.211341
    13334.097000       0.178118
    13335.552000       0.148493
    13337.006000       0.122444
    13338.461000       0.099856
    13339.916000       0.080535
    13341.372000       0.064232
    13342.828000       0.050658
    13344.284000       0.039506
    13345.741000       0.030464
    13347.198000       0.023227
    13348.655000       0.017510
    13350.112000       0.013052
    13351.570000       0.009619
    13353.028000       0.007008
    13354.487000       0.005049
    13355.945000       0.003596
    13357.404000       0.002532
    13358.864000       0.001763
    13360.324000       0.001213
    13361.784000       0.000825
    13363.244000       0.000555
    13364.705000       0.000369
    13366.166000       0.000243
    13367.627000       0.000158
    13369.089000       0.000101
    13370.551000       0.000064
    13372.013000       0.000040
    13373.476000       0.000025
    13374.938000       0.000015
    13376.402000       0.000009
    13377.865000       0.000006
    13379.329000       0.000003
    13380.793000       0.000002
    13382.258000       0.000001
    13383.723000       0.000001
    13385.187000       0.000000
    13386.652000       0.000000
    13388.118000       0.000000
    13389.584000       0.000000
    13391.051000       0.000000
    13392.517000       0.000000
    13393.984000       0.000000
    13395.452000       0.000000
    13396.920000       0.000000
    13398.388000       0.000000
    13399.856000       0.000000
    13401.325000       0.000000
