60, band 4 module 5 CCD column 730 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    19997.098000       0.000000
    20000.864000       0.000000
    20004.632000       0.000000
    20008.402000       0.000000
    20012.173000       0.000000
    20015.945000       0.000000
    20019.720000       0.000000
    20023.496000       0.000000
    20027.272000       0.000000
    20031.050000       0.000000
    20034.830000       0.000001
    20038.611000       0.000001
    20042.393000       0.000003
    20046.177000       0.000005
    20049.962000       0.000009
    20053.750000       0.000015
    20057.538000       0.000027
    20061.328000       0.000046
    20065.119000       0.000077
    20068.911000       0.000128
    20072.705000       0.000210
    20076.500000       0.000338
    20080.297000       0.000538
    20084.095000       0.000844
    20087.896000       0.001304
    20091.697000       0.001985
    20095.499000       0.002977
    20099.303000       0.004401
    20103.108000       0.006412
    20106.915000       0.009205
    20110.723000       0.013023
    20114.533000       0.018157
    20118.344000       0.024951
    20122.158000       0.033791
    20125.972000       0.045104
    20129.787000       0.059340
    20133.604000       0.076954
    20137.422000       0.098374
    20141.242000       0.123977
    20145.063000       0.154044
    20148.886000       0.188732
    20152.711000       0.228034
    20156.537000       0.271754
    20160.364000       0.319494
    20164.192000       0.370645
    20168.022000       0.424404
    20171.854000       0.479808
    20175.686000       0.535781
    20179.521000       0.591192
    20183.356000       0.644927
    20187.195000       0.695960
    20191.034000       0.743416
    20194.874000       0.786623
    20198.715000       0.825143
    20202.558000       0.858786
    20206.403000       0.887593
    20210.249000       0.911807
    20214.096000       0.931822
    20217.945000       0.948127
    20221.797000       0.961248
    20225.649000       0.971696
    20229.502000       0.979932
    20233.357000       0.986343
    20237.213000       0.991238
    20241.071000       0.994855
    20244.930000       0.997382
    20248.790000       0.998979
    20252.653000       0.999799
    20256.517000       1.000000
    20260.383000       0.999752
    20264.249000       0.999227
    20268.117000       0.998591
    20271.987000       0.997983
    20275.858000       0.997500
    20279.730000       0.997187
    20283.604000       0.997033
    20287.481000       0.996981
    20291.358000       0.996947
    20295.236000       0.996832
    20299.116000       0.996556
    20302.997000       0.996072
    20306.880000       0.995376
    20310.764000       0.994510
    20314.650000       0.993554
    20318.537000       0.992606
    20322.428000       0.991763
    20326.318000       0.991098
    20330.210000       0.990645
    20334.103000       0.990392
    20337.998000       0.990280
    20341.894000       0.990223
    20345.792000       0.990134
    20349.691000       0.989913
    20353.591000       0.989498
    20357.495000       0.988872
    20361.399000       0.988066
    20365.304000       0.987150
    20369.211000       0.986221
    20373.119000       0.985375
    20377.029000       0.984693
    20380.940000       0.984219
    20384.852000       0.984043
    20388.767000       0.984267
    20392.684000       0.984567
    20396.601000       0.984845
    20400.520000       0.985005
    20404.440000       0.984980
    20408.362000       0.984740
    20412.285000       0.984305
    20416.210000       0.983736
    20420.136000       0.983125
    20424.065000       0.982572
    20427.994000       0.982102
    20431.925000       0.981803
    20435.857000       0.981716
    20439.791000       0.981806
    20443.726000       0.981997
    20447.663000       0.982193
    20451.602000       0.982295
    20455.542000       0.982224
    20459.484000       0.981939
    20463.427000       0.981447
    20467.372000       0.980798
    20471.318000       0.980074
    20475.265000       0.979372
    20479.214000       0.978779
    20483.165000       0.978351
    20487.117000       0.978097
    20491.070000       0.977970
    20495.027000       0.977872
    20498.983000       0.977667
    20502.942000       0.977190
    20506.901000       0.976275
    20510.862000       0.974757
    20514.825000       0.972486
    20518.789000       0.969321
    20522.755000       0.965112
    20526.724000       0.959681
    20530.693000       0.952803
    20534.663000       0.944181
    20538.635000       0.933439
    20542.609000       0.920129
    20546.584000       0.903753
    20550.560000       0.883796
    20554.538000       0.859783
    20558.518000       0.831330
    20562.501000       0.798205
    20566.483000       0.760374
    20570.468000       0.718029
    20574.453000       0.671606
    20578.441000       0.621770
    20582.430000       0.569380
    20586.420000       0.515443
    20590.412000       0.461045
    20594.406000       0.407287
    20598.402000       0.355211
    20602.399000       0.305747
    20606.397000       0.259662
    20610.397000       0.217533
    20614.398000       0.179734
    20618.401000       0.146437
    20622.405000       0.117633
    20626.411000       0.093157
    20630.419000       0.072723
    20634.429000       0.055959
    20638.440000       0.042439
    20642.452000       0.031722
    20646.466000       0.023367
    20650.481000       0.016963
    20654.498000       0.012135
    20658.517000       0.008555
    20662.537000       0.005943
    20666.560000       0.004068
    20670.583000       0.002744
    20674.607000       0.001824
    20678.634000       0.001195
    20682.662000       0.000771
    20686.691000       0.000490
    20690.722000       0.000307
    20694.755000       0.000190
    20698.789000       0.000115
    20702.826000       0.000069
    20706.863000       0.000041
    20710.902000       0.000024
    20714.942000       0.000014
    20718.984000       0.000008
    20723.028000       0.000004
    20727.073000       0.000002
    20731.120000       0.000001
    20735.168000       0.000001
    20739.220000       0.000000
    20743.271000       0.000000
    20747.324000       0.000000
    20751.379000       0.000000
    20755.435000       0.000000
    20759.493000       0.000000
    20763.552000       0.000000
    20767.613000       0.000000
    20771.676000       0.000000
    20775.741000       0.000000
