75, band 5 module 5 CCD column 730 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    19228.799000       0.000000
    19232.282000       0.000000
    19235.766000       0.000000
    19239.251000       0.000000
    19242.738000       0.000000
    19246.226000       0.000000
    19249.715000       0.000000
    19253.205000       0.000000
    19256.697000       0.000000
    19260.190000       0.000000
    19263.684000       0.000001
    19267.179000       0.000002
    19270.676000       0.000003
    19274.174000       0.000005
    19277.673000       0.000009
    19281.174000       0.000016
    19284.676000       0.000028
    19288.179000       0.000048
    19291.683000       0.000081
    19295.189000       0.000135
    19298.695000       0.000220
    19302.204000       0.000355
    19305.713000       0.000563
    19309.224000       0.000879
    19312.736000       0.001354
    19316.249000       0.002056
    19319.764000       0.003076
    19323.280000       0.004536
    19326.797000       0.006592
    19330.315000       0.009441
    19333.835000       0.013327
    19337.353000       0.018541
    19340.876000       0.025425
    19344.399000       0.034366
    19347.924000       0.045787
    19351.450000       0.060133
    19354.977000       0.077854
    19358.506000       0.099371
    19362.036000       0.125052
    19365.567000       0.155172
    19369.100000       0.189879
    19372.634000       0.229160
    19376.169000       0.272818
    19379.705000       0.320451
    19383.243000       0.371453
    19386.782000       0.425030
    19390.322000       0.480228
    19393.864000       0.535983
    19397.406000       0.591179
    19400.951000       0.644717
    19404.496000       0.695585
    19408.043000       0.742917
    19411.591000       0.786048
    19415.140000       0.824541
    19418.691000       0.858201
    19422.243000       0.887064
    19425.796000       0.911359
    19429.351000       0.931470
    19432.906000       0.947871
    19436.464000       0.961079
    19440.022000       0.971598
    19443.582000       0.979886
    19447.143000       0.986328
    19450.705000       0.991237
    19454.269000       0.994858
    19457.834000       0.997382
    19461.400000       0.998977
    19464.968000       0.999796
    19468.537000       1.000000
    19472.107000       0.999755
    19475.678000       0.999232
    19479.251000       0.998590
    19482.825000       0.997965
    19486.401000       0.997450
    19489.977000       0.997092
    19493.555000       0.996882
    19497.135000       0.996767
    19500.716000       0.996668
    19504.298000       0.996493
    19507.881000       0.996167
    19511.465000       0.995644
    19515.049000       0.994920
    19518.636000       0.994036
    19522.225000       0.993065
    19525.815000       0.992099
    19529.406000       0.991231
    19533.000000       0.990528
    19536.594000       0.990022
    19540.189000       0.989702
    19543.785000       0.989515
    19547.383000       0.989378
    19550.983000       0.989200
    19554.583000       0.988895
    19558.185000       0.988408
    19561.787000       0.987723
    19565.391000       0.986869
    19568.997000       0.985913
    19572.604000       0.984944
    19576.213000       0.984055
    19579.823000       0.983320
    19583.434000       0.982782
    19587.046000       0.982459
    19590.660000       0.982317
    19594.275000       0.982249
    19597.892000       0.982162
    19601.509000       0.981965
    19605.128000       0.981596
    19608.749000       0.981027
    19612.371000       0.980275
    19615.994000       0.979399
    19619.618000       0.978483
    19623.244000       0.977621
    19626.871000       0.976919
    19630.500000       0.976411
    19634.130000       0.976102
    19637.761000       0.975958
    19641.394000       0.975909
    19645.027000       0.975864
    19648.663000       0.975733
    19652.298000       0.975441
    19655.936000       0.974952
    19659.575000       0.974269
    19663.216000       0.973439
    19666.858000       0.972539
    19670.501000       0.971657
    19674.146000       0.970873
    19677.792000       0.970237
    19681.439000       0.969757
    19685.088000       0.969387
    19688.738000       0.969035
    19692.389000       0.968568
    19696.042000       0.967830
    19699.696000       0.966659
    19703.352000       0.964894
    19707.009000       0.962386
    19710.667000       0.958987
    19714.326000       0.954546
    19717.987000       0.948879
    19721.650000       0.941757
    19725.313000       0.932885
    19728.978000       0.921897
    19732.645000       0.908359
    19736.312000       0.891791
    19739.981000       0.871707
    19743.651000       0.847656
    19747.322000       0.819283
    19750.996000       0.786377
    19754.670000       0.748916
    19758.346000       0.707100
    19762.023000       0.661356
    19765.702000       0.612332
    19769.382000       0.560862
    19773.064000       0.507917
    19776.746000       0.454549
    19780.430000       0.401818
    19784.116000       0.350733
    19787.803000       0.302191
    19791.491000       0.256937
    19795.181000       0.215532
    19798.872000       0.178341
    19802.564000       0.145538
    19806.258000       0.117120
    19809.953000       0.092931
    19813.650000       0.072699
    19817.348000       0.056066
    19821.047000       0.042623
    19824.747000       0.031940
    19828.450000       0.023592
    19832.153000       0.017176
    19835.857000       0.012324
    19839.563000       0.008716
    19843.270000       0.006075
    19846.979000       0.004173
    19850.690000       0.002825
    19854.401000       0.001885
    19858.115000       0.001239
    19861.829000       0.000803
    19865.545000       0.000513
    19869.262000       0.000323
    19872.981000       0.000200
    19876.701000       0.000122
    19880.423000       0.000074
    19884.145000       0.000044
    19887.870000       0.000026
    19891.595000       0.000015
    19895.322000       0.000008
    19899.051000       0.000005
    19902.781000       0.000003
    19906.512000       0.000001
    19910.245000       0.000001
    19913.979000       0.000000
    19917.714000       0.000000
    19921.451000       0.000000
    19925.189000       0.000000
    19928.928000       0.000000
    19932.669000       0.000000
    19936.411000       0.000000
    19940.155000       0.000000
    19943.900000       0.000000
    19947.647000       0.000000
