183, band 13 module 1 CCD column 730 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    13028.975000       0.000000
    13029.936000       0.000000
    13030.897000       0.000000
    13031.858000       0.000000
    13032.819000       0.000000
    13033.780000       0.000000
    13034.742000       0.000000
    13035.704000       0.000000
    13036.665000       0.000000
    13037.627000       0.000000
    13038.590000       0.000000
    13039.552000       0.000000
    13040.514000       0.000000
    13041.476000       0.000000
    13042.440000       0.000000
    13043.402000       0.000000
    13044.365000       0.000000
    13045.328000       0.000001
    13046.292000       0.000001
    13047.255000       0.000001
    13048.218000       0.000002
    13049.181000       0.000003
    13050.146000       0.000004
    13051.109000       0.000006
    13052.073000       0.000008
    13053.038000       0.000012
    13054.002000       0.000017
    13054.967000       0.000023
    13055.931000       0.000032
    13056.896000       0.000045
    13057.861000       0.000062
    13058.826000       0.000085
    13059.791000       0.000116
    13060.757000       0.000157
    13061.722000       0.000213
    13062.688000       0.000285
    13063.653000       0.000381
    13064.620000       0.000506
    13065.586000       0.000668
    13066.552000       0.000878
    13067.518000       0.001146
    13068.485000       0.001489
    13069.451000       0.001924
    13070.418000       0.002473
    13071.384000       0.003161
    13072.352000       0.004017
    13073.319000       0.005079
    13074.286000       0.006385
    13075.253000       0.007985
    13076.222000       0.009930
    13077.189000       0.012283
    13078.157000       0.015110
    13079.125000       0.018487
    13080.094000       0.022496
    13081.062000       0.027235
    13082.030000       0.032816
    13082.999000       0.039329
    13083.968000       0.046879
    13084.937000       0.055578
    13085.906000       0.065538
    13086.875000       0.076867
    13087.845000       0.089674
    13088.814000       0.104055
    13089.783000       0.120102
    13090.754000       0.137888
    13091.723000       0.157474
    13092.693000       0.178896
    13093.663000       0.202171
    13094.634000       0.227288
    13095.605000       0.254205
    13096.575000       0.282853
    13097.546000       0.313130
    13098.517000       0.344928
    13099.488000       0.378077
    13100.459000       0.412370
    13101.430000       0.447587
    13102.402000       0.483485
    13103.374000       0.519801
    13104.345000       0.556260
    13105.317000       0.592580
    13106.290000       0.628475
    13107.262000       0.663669
    13108.234000       0.697895
    13109.206000       0.730903
    13110.180000       0.762470
    13111.152000       0.792397
    13112.125000       0.820520
    13113.098000       0.846705
    13114.072000       0.870856
    13115.045000       0.892907
    13116.018000       0.912695
    13116.992000       0.930340
    13117.966000       0.945867
    13118.940000       0.959317
    13119.914000       0.970744
    13120.888000       0.980210
    13121.863000       0.987775
    13122.837000       0.993497
    13123.812000       0.997422
    13124.787000       0.999585
    13125.762000       1.000000
    13126.737000       0.998666
    13127.712000       0.995562
    13128.688000       0.990651
    13129.663000       0.983881
    13130.639000       0.975190
    13131.614000       0.964512
    13132.591000       0.951667
    13133.567000       0.936469
    13134.543000       0.919125
    13135.519000       0.899609
    13136.496000       0.877921
    13137.473000       0.854090
    13138.450000       0.828177
    13139.426000       0.800275
    13140.404000       0.770516
    13141.381000       0.739063
    13142.358000       0.706114
    13143.336000       0.671892
    13144.314000       0.636649
    13145.292000       0.600650
    13146.270000       0.564179
    13147.248000       0.527521
    13148.227000       0.490964
    13149.205000       0.454788
    13150.183000       0.419240
    13151.162000       0.384584
    13152.141000       0.351055
    13153.120000       0.318852
    13154.099000       0.288145
    13155.078000       0.259072
    13156.058000       0.231739
    13157.038000       0.206219
    13158.017000       0.182557
    13158.998000       0.160765
    13159.978000       0.140831
    13160.958000       0.122718
    13161.938000       0.106368
    13162.919000       0.091706
    13163.900000       0.078643
    13164.880000       0.067081
    13165.861000       0.056911
    13166.843000       0.048024
    13167.824000       0.040307
    13168.805000       0.033647
    13169.786000       0.027936
    13170.768000       0.023069
    13171.750000       0.018947
    13172.732000       0.015477
    13173.714000       0.012573
    13174.697000       0.010159
    13175.679000       0.008164
    13176.661000       0.006525
    13177.643000       0.005187
    13178.627000       0.004101
    13179.610000       0.003224
    13180.593000       0.002521
    13181.576000       0.001961
    13182.560000       0.001517
    13183.543000       0.001167
    13184.527000       0.000893
    13185.510000       0.000679
    13186.495000       0.000514
    13187.479000       0.000387
    13188.463000       0.000290
    13189.447000       0.000216
    13190.433000       0.000160
    13191.417000       0.000117
    13192.402000       0.000086
    13193.387000       0.000063
    13194.373000       0.000045
    13195.358000       0.000033
    13196.343000       0.000023
    13197.329000       0.000017
    13198.315000       0.000012
    13199.300000       0.000008
    13200.286000       0.000006
    13201.273000       0.000004
    13202.259000       0.000003
    13203.246000       0.000002
    13204.232000       0.000001
    13205.220000       0.000001
    13206.206000       0.000001
    13207.193000       0.000000
    13208.180000       0.000000
    13209.168000       0.000000
    13210.156000       0.000000
    13211.143000       0.000000
    13212.131000       0.000000
    13213.120000       0.000000
    13214.107000       0.000000
    13215.095000       0.000000
    13216.084000       0.000000
    13217.073000       0.000000
    13218.061000       0.000000
    13219.050000       0.000000
    13220.039000       0.000000
    13221.029000       0.000000
    13222.018000       0.000000
    13223.007000       0.000000
