118, band 8 module 5 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    14834.325000       0.000000
    14836.398000       0.000000
    14838.472000       0.000000
    14840.546000       0.000000
    14842.622000       0.000000
    14844.697000       0.000000
    14846.774000       0.000000
    14848.850000       0.000000
    14850.928000       0.000000
    14853.006000       0.000000
    14855.085000       0.000000
    14857.163000       0.000000
    14859.244000       0.000000
    14861.324000       0.000000
    14863.405000       0.000000
    14865.486000       0.000001
    14867.569000       0.000002
    14869.651000       0.000004
    14871.735000       0.000007
    14873.818000       0.000014
    14875.903000       0.000026
    14877.988000       0.000048
    14880.074000       0.000087
    14882.159000       0.000154
    14884.247000       0.000268
    14886.334000       0.000457
    14888.422000       0.000766
    14890.510000       0.001259
    14892.600000       0.002032
    14894.689000       0.003219
    14896.780000       0.005004
    14898.870000       0.007636
    14900.962000       0.011437
    14903.054000       0.016813
    14905.147000       0.024258
    14907.240000       0.034355
    14909.334000       0.047758
    14911.428000       0.065170
    14913.524000       0.087298
    14915.619000       0.114803
    14917.715000       0.148224
    14919.811000       0.187910
    14921.910000       0.233937
    14924.007000       0.286047
    14926.106000       0.343598
    14928.204000       0.405558
    14930.305000       0.470524
    14932.405000       0.536803
    14934.506000       0.602517
    14936.607000       0.665756
    14938.710000       0.724735
    14940.812000       0.777965
    14942.914000       0.824376
    14945.019000       0.863416
    14947.123000       0.895074
    14949.228000       0.919845
    14951.333000       0.938629
    14953.440000       0.952582
    14955.546000       0.962947
    14957.655000       0.970882
    14959.762000       0.977323
    14961.871000       0.982897
    14963.980000       0.987900
    14966.090000       0.992335
    14968.200000       0.996007
    14970.312000       0.998638
    14972.422000       0.999997
    14974.535000       1.000000
    14976.647000       0.998764
    14978.761000       0.996613
    14980.875000       0.994026
    14982.990000       0.991548
    14985.105000       0.989679
    14987.221000       0.988775
    14989.337000       0.988971
    14991.454000       0.990157
    14993.571000       0.992004
    14995.690000       0.994036
    14997.808000       0.995740
    14999.928000       0.996673
    15002.047000       0.996563
    15004.169000       0.995369
    15006.289000       0.993286
    15008.412000       0.990712
    15010.533000       0.988148
    15012.657000       0.986101
    15014.780000       0.984965
    15016.905000       0.984940
    15019.029000       0.985988
    15021.155000       0.987844
    15023.280000       0.990070
    15025.407000       0.992156
    15027.534000       0.993613
    15029.662000       0.994119
    15031.790000       0.993554
    15033.919000       0.992031
    15036.048000       0.989870
    15038.179000       0.987526
    15040.309000       0.985491
    15042.441000       0.984177
    15044.573000       0.983833
    15046.706000       0.984486
    15048.838000       0.985935
    15050.973000       0.987798
    15053.107000       0.989603
    15055.242000       0.990883
    15057.377000       0.991286
    15059.514000       0.990653
    15061.650000       0.989050
    15063.788000       0.986757
    15065.926000       0.984205
    15068.065000       0.981881
    15070.204000       0.980219
    15072.344000       0.979506
    15074.484000       0.979819
    15076.626000       0.981010
    15078.767000       0.982734
    15080.910000       0.984531
    15083.052000       0.985926
    15085.196000       0.986532
    15087.340000       0.986138
    15089.485000       0.984753
    15091.630000       0.982607
    15093.776000       0.980094
    15095.922000       0.977688
    15098.070000       0.975841
    15100.217000       0.974875
    15102.365000       0.974917
    15104.515000       0.975863
    15106.664000       0.977405
    15108.815000       0.979088
    15110.965000       0.980410
    15113.117000       0.980916
    15115.268000       0.980287
    15117.422000       0.978387
    15119.574000       0.975263
    15121.729000       0.971098
    15123.883000       0.966117
    15126.038000       0.960475
    15128.194000       0.954145
    15130.351000       0.946839
    15132.507000       0.937964
    15134.665000       0.926652
    15136.823000       0.911834
    15138.982000       0.892369
    15141.141000       0.867200
    15143.302000       0.835515
    15145.462000       0.796882
    15147.624000       0.751339
    15149.785000       0.699429
    15151.948000       0.642176
    15154.111000       0.580996
    15156.275000       0.517575
    15158.439000       0.453717
    15160.604000       0.391190
    15162.769000       0.331593
    15164.936000       0.276246
    15167.102000       0.226123
    15169.271000       0.181829
    15171.438000       0.143609
    15173.607000       0.111389
    15175.776000       0.084840
    15177.947000       0.063449
    15180.117000       0.046589
    15182.288000       0.033586
    15184.460000       0.023770
    15186.633000       0.016515
    15188.805000       0.011265
    15190.979000       0.007542
    15193.153000       0.004958
    15195.329000       0.003199
    15197.504000       0.002026
    15199.680000       0.001260
    15201.857000       0.000769
    15204.035000       0.000461
    15206.212000       0.000271
    15208.391000       0.000156
    15210.570000       0.000089
    15212.751000       0.000049
    15214.930000       0.000027
    15217.112000       0.000014
    15219.293000       0.000008
    15221.476000       0.000004
    15223.659000       0.000002
    15225.843000       0.000001
    15228.027000       0.000000
    15230.212000       0.000000
    15232.397000       0.000000
    15234.584000       0.000000
    15236.770000       0.000000
    15238.958000       0.000000
    15241.146000       0.000000
    15243.335000       0.000000
    15245.524000       0.000000
    15247.714000       0.000000
    15249.904000       0.000000
    15252.096000       0.000000
    15254.287000       0.000000
    15256.480000       0.000000
    15258.673000       0.000000
