90, band 6 module 5 CCD column 730 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    17542.746000       0.000000
    17545.646000       0.000000
    17548.548000       0.000000
    17551.451000       0.000000
    17554.354000       0.000000
    17557.259000       0.000000
    17560.164000       0.000000
    17563.070000       0.000000
    17565.978000       0.000000
    17568.886000       0.000000
    17571.795000       0.000001
    17574.706000       0.000001
    17577.617000       0.000002
    17580.529000       0.000004
    17583.442000       0.000008
    17586.356000       0.000014
    17589.271000       0.000024
    17592.187000       0.000042
    17595.104000       0.000071
    17598.022000       0.000119
    17600.941000       0.000195
    17603.861000       0.000317
    17606.782000       0.000506
    17609.704000       0.000796
    17612.627000       0.001235
    17615.551000       0.001888
    17618.475000       0.002842
    17621.401000       0.004216
    17624.328000       0.006163
    17627.256000       0.008877
    17630.184000       0.012599
    17633.114000       0.017619
    17636.045000       0.024280
    17638.976000       0.032971
    17641.909000       0.044122
    17644.842000       0.058189
    17647.777000       0.075631
    17650.712000       0.096889
    17653.649000       0.122345
    17656.586000       0.152293
    17659.524000       0.186898
    17662.464000       0.226161
    17665.404000       0.269892
    17668.346000       0.317692
    17671.288000       0.368949
    17674.231000       0.422852
    17677.176000       0.478427
    17680.121000       0.534579
    17683.067000       0.590161
    17686.014000       0.644043
    17688.963000       0.695183
    17691.912000       0.742696
    17694.862000       0.785905
    17697.813000       0.824375
    17700.765000       0.857924
    17703.718000       0.886607
    17706.672000       0.910686
    17709.628000       0.930574
    17712.584000       0.946778
    17715.541000       0.959839
    17718.499000       0.970280
    17721.458000       0.978565
    17724.418000       0.985079
    17727.379000       0.990125
    17730.341000       0.993930
    17733.304000       0.996672
    17736.268000       0.998499
    17739.233000       0.999557
    17742.199000       1.000000
    17745.166000       0.999995
    17748.134000       0.999718
    17751.103000       0.999339
    17754.073000       0.999001
    17757.044000       0.998806
    17760.016000       0.998798
    17762.989000       0.998967
    17765.963000       0.999251
    17768.938000       0.999556
    17771.914000       0.999781
    17774.891000       0.999837
    17777.868000       0.999671
    17780.847000       0.999278
    17783.827000       0.998704
    17786.808000       0.998031
    17789.790000       0.997364
    17792.773000       0.996806
    17795.757000       0.996436
    17798.742000       0.996292
    17801.728000       0.996360
    17804.715000       0.996582
    17807.703000       0.996865
    17810.692000       0.997101
    17813.682000       0.997195
    17816.672000       0.997084
    17819.664000       0.996748
    17822.657000       0.996218
    17825.651000       0.995568
    17828.646000       0.994896
    17831.642000       0.994309
    17834.639000       0.993892
    17837.637000       0.993694
    17840.636000       0.993692
    17843.636000       0.993832
    17846.637000       0.994058
    17849.639000       0.994266
    17852.642000       0.994356
    17855.646000       0.994253
    17858.651000       0.993926
    17861.657000       0.993392
    17864.664000       0.992714
    17867.673000       0.991987
    17870.682000       0.991315
    17873.692000       0.990761
    17876.703000       0.990408
    17879.715000       0.990278
    17882.728000       0.990335
    17885.742000       0.990504
    17888.758000       0.990682
    17891.772000       0.990768
    17894.789000       0.990679
    17897.807000       0.990370
    17900.827000       0.989844
    17903.847000       0.989152
    17906.868000       0.988376
    17909.890000       0.987618
    17912.914000       0.986967
    17915.938000       0.986483
    17918.963000       0.986179
    17921.990000       0.986011
    17925.017000       0.985881
    17928.046000       0.985650
    17931.075000       0.985152
    17934.106000       0.984215
    17937.137000       0.982673
    17940.170000       0.980371
    17943.203000       0.977165
    17946.238000       0.972905
    17949.274000       0.967415
    17952.310000       0.960470
    17955.348000       0.951777
    17958.387000       0.940962
    17961.426000       0.927582
    17964.467000       0.911135
    17967.509000       0.891107
    17970.552000       0.867018
    17973.596000       0.838480
    17976.640000       0.805252
    17979.686000       0.767291
    17982.733000       0.724784
    17985.781000       0.678159
    17988.830000       0.628075
    17991.880000       0.575392
    17994.931000       0.521116
    17997.984000       0.466339
    18001.037000       0.412167
    18004.091000       0.359654
    18007.146000       0.309738
    18010.202000       0.263198
    18013.260000       0.220622
    18016.318000       0.182394
    18019.377000       0.148694
    18022.438000       0.119521
    18025.499000       0.094713
    18028.562000       0.073986
    18031.625000       0.056968
    18034.690000       0.043234
    18037.756000       0.032338
    18040.822000       0.023838
    18043.890000       0.017317
    18046.959000       0.012398
    18050.028000       0.008746
    18053.099000       0.006081
    18056.171000       0.004166
    18059.244000       0.002812
    18062.318000       0.001871
    18065.393000       0.001226
    18068.469000       0.000792
    18071.546000       0.000504
    18074.624000       0.000316
    18077.704000       0.000195
    18080.784000       0.000119
    18083.865000       0.000071
    18086.948000       0.000042
    18090.031000       0.000025
    18093.115000       0.000014
    18096.201000       0.000008
    18099.288000       0.000004
    18102.375000       0.000002
    18105.464000       0.000001
    18108.554000       0.000001
    18111.644000       0.000000
    18114.736000       0.000000
    18117.829000       0.000000
    18120.923000       0.000000
    18124.018000       0.000000
    18127.114000       0.000000
    18130.211000       0.000000
    18133.309000       0.000000
    18136.409000       0.000000
    18139.509000       0.000000
