31, band 3 module 1 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    22117.205000       0.000000
    22121.804000       0.000000
    22126.407000       0.000000
    22131.009000       0.000000
    22135.614000       0.000000
    22140.222000       0.000000
    22144.830000       0.000000
    22149.442000       0.000000
    22154.055000       0.000000
    22158.669000       0.000000
    22163.286000       0.000000
    22167.904000       0.000000
    22172.526000       0.000001
    22177.148000       0.000001
    22181.772000       0.000002
    22186.399000       0.000004
    22191.027000       0.000007
    22195.658000       0.000013
    22200.289000       0.000024
    22204.923000       0.000042
    22209.560000       0.000073
    22214.197000       0.000125
    22218.838000       0.000211
    22223.479000       0.000350
    22228.122000       0.000572
    22232.769000       0.000919
    22237.416000       0.001452
    22242.067000       0.002257
    22246.718000       0.003451
    22251.370000       0.005190
    22256.027000       0.007679
    22260.684000       0.011176
    22265.344000       0.016001
    22270.005000       0.022536
    22274.667000       0.031225
    22279.333000       0.042563
    22284.000000       0.057081
    22288.670000       0.075318
    22293.340000       0.097785
    22298.013000       0.124927
    22302.689000       0.157067
    22307.365000       0.194364
    22312.045000       0.236761
    22316.725000       0.283954
    22321.407000       0.335368
    22326.093000       0.390168
    22330.779000       0.447277
    22335.469000       0.505440
    22340.159000       0.563294
    22344.851000       0.619463
    22349.547000       0.672664
    22354.243000       0.721800
    22358.942000       0.766038
    22363.642000       0.804867
    22368.344000       0.838114
    22373.049000       0.865930
    22377.755000       0.888735
    22382.465000       0.907144
    22387.175000       0.921874
    22391.886000       0.933652
    22396.602000       0.943129
    22401.318000       0.950838
    22406.037000       0.957159
    22410.757000       0.962321
    22415.479000       0.966444
    22420.204000       0.969576
    22424.930000       0.971758
    22429.659000       0.973060
    22434.389000       0.973617
    22439.120000       0.973628
    22443.856000       0.973344
    22448.591000       0.973032
    22453.331000       0.972935
    22458.070000       0.973222
    22462.812000       0.973963
    22467.557000       0.975117
    22472.303000       0.976546
    22477.052000       0.978046
    22481.802000       0.979396
    22486.554000       0.980403
    22491.309000       0.980953
    22496.065000       0.981026
    22500.824000       0.980715
    22505.584000       0.980196
    22510.346000       0.979692
    22515.111000       0.979424
    22519.877000       0.979561
    22524.647000       0.980188
    22529.417000       0.981280
    22534.188000       0.982712
    22538.964000       0.984287
    22543.740000       0.985781
    22548.519000       0.986995
    22553.299000       0.987773
    22558.081000       0.988068
    22562.867000       0.987942
    22567.653000       0.987551
    22572.443000       0.987109
    22577.233000       0.986839
    22582.025000       0.986927
    22586.821000       0.987478
    22591.617000       0.988492
    22596.417000       0.989755
    22601.217000       0.991121
    22606.020000       0.992432
    22610.826000       0.993474
    22615.632000       0.994088
    22620.442000       0.994209
    22625.253000       0.993880
    22630.066000       0.993245
    22634.882000       0.992514
    22639.698000       0.991920
    22644.519000       0.991663
    22649.340000       0.991843
    22654.162000       0.992512
    22658.989000       0.993586
    22663.816000       0.994891
    22668.646000       0.996201
    22673.478000       0.997286
    22678.311000       0.997970
    22683.147000       0.998160
    22687.985000       0.997876
    22692.826000       0.997241
    22697.667000       0.996451
    22702.511000       0.995735
    22707.358000       0.995316
    22712.205000       0.995336
    22717.056000       0.995837
    22721.908000       0.996744
    22726.762000       0.997876
    22731.619000       0.998980
    22736.477000       0.999776
    22741.339000       1.000000
    22746.201000       0.999448
    22751.065000       0.997981
    22755.933000       0.995540
    22760.802000       0.992101
    22765.674000       0.987624
    22770.546000       0.981994
    22775.421000       0.974972
    22780.299000       0.966158
    22785.178000       0.954984
    22790.060000       0.940739
    22794.943000       0.922634
    22799.828000       0.899882
    22804.717000       0.871796
    22809.606000       0.837913
    22814.499000       0.798053
    22819.393000       0.752382
    22824.288000       0.701432
    22829.188000       0.646083
    22834.087000       0.587502
    22838.991000       0.527061
    22843.895000       0.466225
    22848.801000       0.406451
    22853.711000       0.349080
    22858.621000       0.295259
    22863.535000       0.245884
    22868.449000       0.201562
    22873.366000       0.162616
    22878.286000       0.129101
    22883.207000       0.100845
    22888.132000       0.077500
    22893.057000       0.058592
    22897.984000       0.043574
    22902.915000       0.031876
    22907.847000       0.022935
    22912.782000       0.016231
    22917.718000       0.011298
    22922.655000       0.007735
    22927.597000       0.005208
    22932.539000       0.003449
    22937.485000       0.002246
    22942.431000       0.001438
    22947.380000       0.000906
    22952.332000       0.000561
    22957.285000       0.000342
    22962.241000       0.000205
    22967.198000       0.000121
    22972.157000       0.000070
    22977.120000       0.000040
    22982.084000       0.000022
    22987.051000       0.000012
    22992.019000       0.000007
    22996.989000       0.000004
    23001.962000       0.000002
    23006.937000       0.000001
    23011.915000       0.000000
    23016.893000       0.000000
    23021.874000       0.000000
    23026.858000       0.000000
    23031.843000       0.000000
    23036.832000       0.000000
    23041.821000       0.000000
    23046.813000       0.000000
    23051.808000       0.000000
    23056.804000       0.000000
    23061.802000       0.000000
    23066.804000       0.000000
    23071.806000       0.000000
