47, band 4 module 1 CCD column 374 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    20012.428000       0.000000
    20016.202000       0.000000
    20019.976000       0.000000
    20023.751000       0.000000
    20027.529000       0.000000
    20031.307000       0.000000
    20035.088000       0.000000
    20038.869000       0.000000
    20042.652000       0.000000
    20046.437000       0.000000
    20050.222000       0.000001
    20054.009000       0.000001
    20057.798000       0.000002
    20061.588000       0.000004
    20065.379000       0.000007
    20069.173000       0.000013
    20072.967000       0.000023
    20076.763000       0.000040
    20080.560000       0.000068
    20084.358000       0.000114
    20088.159000       0.000188
    20091.960000       0.000305
    20095.763000       0.000488
    20099.568000       0.000771
    20103.373000       0.001198
    20107.180000       0.001835
    20110.990000       0.002768
    20114.799000       0.004116
    20118.611000       0.006028
    20122.425000       0.008700
    20126.239000       0.012370
    20130.055000       0.017330
    20133.872000       0.023923
    20137.691000       0.032540
    20141.512000       0.043614
    20145.333000       0.057605
    20149.156000       0.074978
    20152.981000       0.096180
    20156.807000       0.121603
    20160.634000       0.151548
    20164.464000       0.186187
    20168.294000       0.225530
    20172.127000       0.269389
    20175.960000       0.317368
    20179.794000       0.368853
    20183.631000       0.423028
    20187.468000       0.478907
    20191.307000       0.535385
    20195.149000       0.591297
    20198.990000       0.645498
    20202.834000       0.696928
    20206.679000       0.744688
    20210.525000       0.788089
    20214.374000       0.826690
    20218.223000       0.860305
    20222.074000       0.888992
    20225.927000       0.913019
    20229.780000       0.932808
    20233.635000       0.948876
    20237.493000       0.961775
    20241.351000       0.972035
    20245.210000       0.980128
    20249.072000       0.986442
    20252.934000       0.991281
    20256.798000       0.994872
    20260.664000       0.997392
    20264.531000       0.998988
    20268.400000       0.999806
    20272.270000       1.000000
    20276.141000       0.999741
    20280.015000       0.999210
    20283.889000       0.998579
    20287.765000       0.997995
    20291.643000       0.997561
    20295.521000       0.997324
    20299.401000       0.997271
    20303.284000       0.997338
    20307.167000       0.997426
    20311.053000       0.997429
    20314.939000       0.997256
    20318.826000       0.996853
    20322.716000       0.996215
    20326.607000       0.995389
    20330.498000       0.994462
    20334.393000       0.993542
    20338.288000       0.992737
    20342.184000       0.992129
    20346.083000       0.991769
    20349.983000       0.991629
    20353.884000       0.991649
    20357.787000       0.991729
    20361.691000       0.991761
    20365.598000       0.991645
    20369.504000       0.991314
    20373.413000       0.990750
    20377.324000       0.989985
    20381.235000       0.989098
    20385.148000       0.988291
    20389.064000       0.987757
    20392.979000       0.987402
    20396.897000       0.987276
    20400.817000       0.987377
    20404.737000       0.987656
    20408.660000       0.988022
    20412.584000       0.988366
    20416.508000       0.988583
    20420.436000       0.988596
    20424.364000       0.988374
    20428.293000       0.987866
    20432.226000       0.987184
    20436.158000       0.986453
    20440.092000       0.985785
    20444.029000       0.985275
    20447.966000       0.984986
    20451.904000       0.984931
    20455.845000       0.985071
    20459.787000       0.985324
    20463.731000       0.985585
    20467.676000       0.985744
    20471.622000       0.985716
    20475.571000       0.985455
    20479.520000       0.984967
    20483.471000       0.984305
    20487.424000       0.983561
    20491.378000       0.982840
    20495.333000       0.982239
    20499.291000       0.981821
    20503.249000       0.981598
    20507.211000       0.981525
    20511.172000       0.981498
    20515.135000       0.981373
    20519.100000       0.980980
    20523.066000       0.980143
    20527.034000       0.978696
    20531.004000       0.976488
    20534.975000       0.973381
    20538.947000       0.969233
    20542.922000       0.963873
    20546.897000       0.957083
    20550.875000       0.948570
    20554.853000       0.937956
    20558.833000       0.924787
    20562.815000       0.908549
    20566.798000       0.888709
    20570.783000       0.864769
    20574.770000       0.836324
    20578.757000       0.803123
    20582.746000       0.765118
    20586.738000       0.722498
    20590.731000       0.675700
    20594.724000       0.625401
    20598.721000       0.572482
    20602.718000       0.517972
    20606.717000       0.462989
    20610.717000       0.408658
    20614.718000       0.356048
    20618.723000       0.306109
    20622.727000       0.259624
    20626.733000       0.217176
    20630.742000       0.179141
    20634.752000       0.145689
    20638.762000       0.116800
    20642.776000       0.092300
    20646.790000       0.071889
    20650.807000       0.055181
    20654.824000       0.041740
    20658.842000       0.031113
    20662.864000       0.022852
    20666.885000       0.016538
    20670.909000       0.011793
    20674.935000       0.008286
    20678.961000       0.005736
    20682.989000       0.003912
    20687.020000       0.002628
    20691.051000       0.001740
    20695.084000       0.001135
    20699.120000       0.000729
    20703.155000       0.000462
    20707.194000       0.000288
    20711.233000       0.000177
    20715.274000       0.000107
    20719.317000       0.000064
    20723.361000       0.000038
    20727.406000       0.000022
    20731.454000       0.000012
    20735.503000       0.000007
    20739.553000       0.000004
    20743.606000       0.000002
    20747.659000       0.000001
    20751.715000       0.000001
    20755.772000       0.000000
    20759.830000       0.000000
    20763.890000       0.000000
    20767.952000       0.000000
    20772.014000       0.000000
    20776.080000       0.000000
    20780.146000       0.000000
    20784.213000       0.000000
    20788.284000       0.000000
    20792.354000       0.000000
