11, band 1 module 4 CCD column 374 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
165
Wavenumber (cm-1)   Filter response
    24291.803000       0.000000
    24298.787000       0.000000
    24305.776000       0.000000
    24312.770000       0.000000
    24319.768000       0.000000
    24326.767000       0.000000
    24333.773000       0.000000
    24340.783000       0.000000
    24347.795000       0.000000
    24354.813000       0.000001
    24361.835000       0.000001
    24368.859000       0.000003
    24375.889000       0.000006
    24382.923000       0.000013
    24389.959000       0.000027
    24397.001000       0.000055
    24404.047000       0.000109
    24411.098000       0.000210
    24418.150000       0.000394
    24425.209000       0.000720
    24432.271000       0.001283
    24439.336000       0.002229
    24446.407000       0.003777
    24453.481000       0.006238
    24460.558000       0.010046
    24467.641000       0.015774
    24474.728000       0.024151
    24481.818000       0.036058
    24488.913000       0.052499
    24496.013000       0.074549
    24503.116000       0.103257
    24510.222000       0.139524
    24517.334000       0.183960
    24524.450000       0.236728
    24531.568000       0.297423
    24538.692000       0.364830
    24545.820000       0.437306
    24552.951000       0.512617
    24560.088000       0.588141
    24567.228000       0.661160
    24574.371000       0.729154
    24581.520000       0.790086
    24588.674000       0.842612
    24595.829000       0.885684
    24602.991000       0.919162
    24610.156000       0.944694
    24617.326000       0.963547
    24624.499000       0.977104
    24631.677000       0.986633
    24638.859000       0.993129
    24646.044000       0.997270
    24653.235000       0.999464
    24660.430000       1.000000
    24667.627000       0.999071
    24674.831000       0.996971
    24682.038000       0.994097
    24689.248000       0.990911
    24696.464000       0.987846
    24703.685000       0.985208
    24710.909000       0.983099
    24718.136000       0.981421
    24725.369000       0.979896
    24732.606000       0.978166
    24739.846000       0.975962
    24747.091000       0.973177
    24754.341000       0.969904
    24761.594000       0.966412
    24768.852000       0.963042
    24776.115000       0.960096
    24783.380000       0.957760
    24790.651000       0.955948
    24797.927000       0.954428
    24805.206000       0.952864
    24812.488000       0.950939
    24819.777000       0.948466
    24827.069000       0.945453
    24834.364000       0.942105
    24841.665000       0.938773
    24848.971000       0.935789
    24856.279000       0.933373
    24863.593000       0.931571
    24870.911000       0.930226
    24878.232000       0.929032
    24885.559000       0.927643
    24892.890000       0.925790
    24900.226000       0.923376
    24907.564000       0.920516
    24914.908000       0.917452
    24922.257000       0.914507
    24929.608000       0.911952
    24936.965000       0.909906
    24944.327000       0.908296
    24951.691000       0.906878
    24959.061000       0.905333
    24966.436000       0.900455
    24973.813000       0.893793
    24981.196000       0.886621
    24988.584000       0.879167
    24995.974000       0.871753
    25003.371000       0.864682
    25010.772000       0.858130
    25018.177000       0.852090
    25025.585000       0.846203
    25032.999000       0.839850
    25040.417000       0.833209
    25047.838000       0.826080
    25055.265000       0.818435
    25062.697000       0.810431
    25070.131000       0.802348
    25077.571000       0.794492
    25085.016000       0.787083
    25092.464000       0.780404
    25099.917000       0.774166
    25107.376000       0.768063
    25114.838000       0.761796
    25122.303000       0.755126
    25129.775000       0.747959
    25137.251000       0.740379
    25144.729000       0.732613
    25152.214000       0.725050
    25159.703000       0.718012
    25167.195000       0.711450
    25174.693000       0.705317
    25182.196000       0.699414
    25189.701000       0.693466
    25197.213000       0.687214
    25204.729000       0.680512
    25212.249000       0.673374
    25219.773000       0.666212
    25227.302000       0.659062
    25234.836000       0.652164
    25242.373000       0.645683
    25249.916000       0.639639
    25257.463000       0.633895
    25265.014000       0.628212
    25272.570000       0.622332
    25280.131000       0.616193
    25287.695000       0.609765
    25295.265000       0.603010
    25302.840000       0.596144
    25310.419000       0.589417
    25318.001000       0.583022
    25325.589000       0.577024
    25333.182000       0.571335
    25340.778000       0.565741
    25348.380000       0.560206
    25355.986000       0.554201
    25363.595000       0.547528
    25371.211000       0.540084
    25378.831000       0.531833
    25386.454000       0.522736
    25394.084000       0.512659
    25401.718000       0.501304
    25409.354000       0.488325
    25416.998000       0.473039
    25424.645000       0.454646
    25432.298000       0.432547
    25439.953000       0.406382
    25447.615000       0.376157
    25455.281000       0.342302
    25462.950000       0.305660
    25470.625000       0.267417
    25478.305000       0.229014
    25485.988000       0.191681
    25493.677000       0.156662
