291, band 20 module 2 CCD column 730 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    10483.549000       0.000000
    10485.139000       0.000000
    10486.728000       0.000000
    10488.318000       0.000000
    10489.909000       0.000000
    10491.500000       0.000000
    10493.091000       0.000000
    10494.684000       0.000000
    10496.276000       0.000000
    10497.869000       0.000000
    10499.463000       0.000001
    10501.057000       0.000003
    10502.652000       0.000009
    10504.246000       0.000024
    10505.842000       0.000059
    10507.438000       0.000141
    10509.034000       0.000320
    10510.631000       0.000697
    10512.229000       0.001455
    10513.826000       0.002909
    10515.425000       0.005574
    10517.024000       0.010231
    10518.623000       0.017995
    10520.223000       0.030326
    10521.823000       0.048979
    10523.424000       0.075823
    10525.025000       0.112532
    10526.627000       0.160175
    10528.229000       0.218762
    10529.832000       0.286891
    10531.435000       0.361628
    10533.039000       0.438754
    10534.643000       0.513377
    10536.248000       0.580812
    10537.853000       0.637524
    10539.459000       0.681822
    10541.065000       0.714066
    10542.672000       0.736319
    10544.279000       0.751536
    10545.887000       0.762598
    10547.494000       0.771505
    10549.103000       0.779085
    10550.713000       0.785197
    10552.322000       0.789326
    10553.932000       0.791232
    10555.543000       0.791363
    10557.154000       0.790809
    10558.765000       0.790855
    10560.377000       0.792426
    10561.990000       0.795641
    10563.603000       0.799776
    10565.217000       0.803635
    10566.831000       0.806160
    10568.445000       0.806963
    10570.060000       0.806514
    10571.676000       0.805921
    10573.292000       0.806369
    10574.908000       0.808517
    10576.525000       0.812173
    10578.143000       0.816389
    10579.761000       0.819934
    10581.379000       0.821905
    10582.998000       0.822201
    10584.618000       0.821561
    10586.237000       0.821198
    10587.858000       0.822186
    10589.479000       0.824930
    10591.100000       0.828945
    10592.722000       0.833104
    10594.345000       0.836213
    10595.968000       0.837603
    10597.591000       0.837471
    10599.215000       0.836779
    10600.840000       0.836783
    10602.464000       0.838380
    10604.090000       0.841670
    10605.716000       0.845905
    10607.343000       0.849862
    10608.969000       0.852456
    10610.597000       0.853290
    10612.225000       0.852865
    10613.853000       0.852312
    10615.482000       0.852839
    10617.112000       0.855127
    10618.742000       0.858986
    10620.372000       0.863448
    10622.003000       0.867257
    10623.635000       0.869456
    10625.266000       0.869956
    10626.899000       0.869502
    10628.532000       0.869303
    10630.166000       0.870430
    10631.799000       0.873271
    10633.434000       0.877333
    10635.069000       0.881476
    10636.704000       0.884526
    10638.340000       0.885839
    10639.977000       0.885641
    10641.613000       0.884916
    10643.251000       0.884917
    10644.889000       0.886529
    10646.528000       0.889977
    10648.166000       0.894334
    10649.806000       0.898359
    10651.446000       0.900977
    10653.086000       0.901823
    10654.727000       0.901429
    10656.369000       0.900952
    10658.011000       0.901603
    10659.653000       0.904015
    10661.296000       0.907939
    10662.940000       0.912359
    10664.584000       0.916009
    10666.228000       0.918007
    10667.874000       0.918306
    10669.520000       0.917722
    10671.165000       0.917513
    10672.812000       0.918755
    10674.459000       0.921793
    10676.106000       0.926064
    10677.755000       0.930383
    10679.403000       0.933536
    10681.052000       0.934902
    10682.702000       0.934753
    10684.352000       0.934135
    10686.003000       0.934332
    10687.654000       0.936221
    10689.306000       0.939824
    10690.958000       0.944298
    10692.610000       0.948361
    10694.264000       0.950930
    10695.917000       0.951679
    10697.572000       0.951204
    10699.226000       0.950717
    10700.882000       0.951444
    10702.538000       0.953999
    10704.193000       0.958074
    10705.850000       0.962589
    10707.508000       0.966243
    10709.166000       0.968167
    10710.824000       0.968366
    10712.483000       0.967715
    10714.142000       0.967527
    10715.802000       0.968880
    10717.462000       0.972075
    10719.123000       0.976483
    10720.784000       0.980865
    10722.446000       0.983988
    10724.109000       0.985254
    10725.772000       0.985007
    10727.435000       0.984350
    10729.099000       0.984591
    10730.764000       0.986576
    10732.429000       0.990248
    10734.094000       0.994640
    10735.761000       0.998316
    10737.427000       1.000000
    10739.094000       0.999060
    10740.762000       0.995578
    10742.430000       0.989936
    10744.098000       0.982090
    10745.768000       0.970896
    10747.438000       0.953858
    10749.108000       0.927481
    10750.778000       0.888153
    10752.450000       0.833306
    10754.122000       0.762402
    10755.793000       0.677403
    10757.466000       0.582581
    10759.140000       0.483724
    10760.813000       0.387023
    10762.488000       0.297961
    10764.163000       0.220507
    10765.839000       0.156750
    10767.514000       0.106978
    10769.191000       0.070068
    10770.868000       0.044033
    10772.545000       0.026546
    10774.223000       0.015350
    10775.902000       0.008513
    10777.581000       0.004528
    10779.260000       0.002310
    10780.940000       0.001130
    10782.621000       0.000530
    10784.302000       0.000238
    10785.984000       0.000103
    10787.666000       0.000043
    10789.349000       0.000017
    10791.032000       0.000006
    10792.716000       0.000002
    10794.400000       0.000001
    10796.085000       0.000000
    10797.770000       0.000000
    10799.456000       0.000000
    10801.142000       0.000000
    10802.829000       0.000000
    10804.517000       0.000000
    10806.205000       0.000000
    10807.893000       0.000000
    10809.583000       0.000000
